CID3586,CID3838,CID3921,CID3941,CID3946,CID3948,CID3963,CID4040,CID4066,CID4067,CID4290A,CID4398,CID44041,CID4461,CID4463,CID4465,CID4471,CID4495,CID44971,CID44991,CID4513,CID4515,CID45171,CID4523,CID4530N,CID4535
MORN1,0.027231017,0.013884627,0.049623456,0.055611763,0.064825855,0.06704845,0.01958063,0.020349484,0.038959328,0.08548643,0.049371615,0.001036344,0.051084477,0.022993792,0.115876645,0.031959586,0.04194045,0.032873873,0.030978203,0.095075086,0.016326465,0.04304657,0.05187654,0.01691046,0.04451721,0.05116604
RER1,0.6350273,1.1182084,1.9683971,0.8262319,1.2502129,1.8287464,1.2077053,1.0629358,1.7212939,1.5506678,1.2724278,0.11917956,0.8500981,2.8282363,2.5920875,2.610033,0.96313846,1.1960889,1.0007471,1.8642823,1.8261453,1.1923901,1.4337308,2.1767302,1.6111876,1.5001447
PEX10,0.08931774,0.10413471,0.2567638,0.17080756,0.15743423,0.24137442,0.13007133,0.109107874,0.15548314,0.2326352,0.19216497,0.017617848,0.051084477,0.14945965,0.22444576,0.22371711,0.18516792,0.26837707,0.19266932,0.23068605,0.2061972,0.12539653,0.20693609,0.13410388,0.20638102,0.25310862
PLCH2,0.032132603,0.010661409,0.019924568,0.019861342,0.027782513,0.016762113,0.034266103,0.06494517,0.01735461,0.08478572,0.07272705,0.0062180636,0.010478867,0.011496896,0.0020878674,0,0.022213519,0.0072433953,0.01888915,0.02192623,0.009876503,0.0016844311,0.007410934,0.0062922644,0.01788139,0.0010886391
PANK4,0.043569632,0.06396846,0.0586459,0.011916807,0.064825855,0.041905284,0.052448116,0.088325426,0.05843899,0.051852427,0.024537988,0.00518172,0.030126743,0.080478266,0.07307536,0.08522557,0.038625,0.029716494,0.039478324,0.023953026,0.043537237,0.012539654,0.032494098,0.025562324,0.035203986,0.049351644
HES5,0.002723102,0.023306338,0.002631547,0.007944537,0.5463894,0.005028634,0.0027972327,0.15370356,0.0053126356,0.0035035422,0.0017738304,0.002072688,0.0013098584,0,0,0.005326598,0.0013261803,0.00037145618,0.0011333489,0.0035008267,0.0026202968,0,0,0,0.0059604635,0.001270079
RP3-395M20.12,0.1819032,0.08876243,0.11390839,0.07944537,0.09260837,0.18941188,0.1776243,0.15240465,0.1398994,0.059560217,0.115890265,0.004145376,0.061563347,0,0.04175735,0.010653196,0.06150161,0.09212114,0.06743426,0.12013362,0.102594696,0.01122954,0.043895535,0.05427078,0.09052454,0.15857844
RP3-395M20.8,0.033766463,0.05057971,0.022180181,0.011916807,0.027782513,0.028495593,0.021678554,0.056285806,0.015937908,0.03573613,0.011825536,0.013472471,0.03929575,0.05748448,0.026098344,0.015979793,0.024368562,0.025816204,0.023422545,0.008844194,0.023179548,0.008983633,0.00912115,0.005898998,0.02998858,0.02794174
TNFRSF14,1.0827053,0.70042986,0.5947296,0.42900503,0.7593886,0.67551315,1.1056063,0.76808476,0.45936587,0.5171228,0.2524752,0.09948902,0.44142228,0.18395033,0.3183998,0.2610033,0.502125,0.885923,0.6732093,0.28135592,0.84111524,0.18098275,0.23771995,0.13489042,0.5945562,0.29937577
RP3-395M20.9,0.011437028,0.012892868,0.004135288,0,0.018521674,0.008381057,0.0090910075,0.012556066,0.00247923,0.0007007085,0.0008869152,0.0145088155,0.0039295754,0,0.0020878674,0.005326598,0.00082886266,0.0048289304,0.0045333956,0.0018425403,0.002015613,0.001497272,0.0051306468,0,0.0040978184,0.002540158
FAM213B,0.06208672,0.07958866,0.25338036,0.14300168,0.14817339,0.2665176,0.068532206,0.08702652,0.11935721,0.27818125,0.17117463,0.016581504,0.06549292,0.14945965,0.21818216,0.13316494,0.16312017,0.06444764,0.12089056,0.28522524,0.11952585,0.056709178,0.037624743,0.047191985,0.21513546,0.211196
MMEL1,0.01742785,0.004462916,0.094359756,0.06752857,0.009260837,0.43581495,0.0090910075,0.006927484,0.059147343,0.19479693,0.27257863,0,0.023577452,0.22993793,0.2651592,0.005326598,0.077747315,0.007614852,0.027011484,0.12971483,0.013706168,0.015534198,0.034774385,0.03067479,0.18924472,0.16166292
TTC34,0.0005446203,0.0034711568,0.0011278058,0,0.009260837,0,0.0006993082,0.0021648388,0.00035417572,0.0070070843,0.0020694688,0.0031090318,0.010478867,0,0.0052196686,0,0.0039785407,0.0014858247,0.0032111553,0.0018425403,0.0010078065,0.0011229541,0.00057007186,0.00039326653,0.008940695,0.0023587183
LINC00982,0.0016338611,0.004710856,0.0022556116,0,0.046304185,0.0033524225,0.0013986164,0.037668195,0.0035417571,0.0021021254,0.0002956384,0,0.0052394336,0,0.0052196686,0.031959586,0.010775215,0.0014858247,0.00018889148,0,0.0008062452,0.001497272,0.00057007186,0.00078653306,0.04358589,0.010342073
PRDM16,0.0038123426,0.007438193,0.0033834174,0,0.046304185,0.0016762113,0.0013986164,0.039833035,0.009562743,0.001401417,0.0026607458,0.004145376,0.006549292,0.011496896,0.0010439337,0.015979793,0.032822963,0.0026001933,0.0030222638,0.0036850807,0.0016124904,0.0011229541,0.0017102156,0.00039326653,0.03129243,0.010886392
ARHGEF16,0.0065354444,0.0037190965,0.1033822,0.027805882,0.009260837,0.04022907,0.015384781,0.0030307742,0.05064713,0.093894936,0.0700663,0.001036344,0.014408442,0.03449069,0.03653768,0.015979793,0.02801556,0.006129027,0.0153002115,0.09949718,0.0036281033,0.049971454,0.05187654,0.1364635,0.065565094,0.074390344
MEGF6,0.04683735,0.05405087,0.055262484,0.03177815,0.018521674,0.015085901,0.05524535,0.045028646,0.08500217,0.12612751,0.08218748,0.0072544077,0.022267593,0.06898138,0.012527205,0.037286185,0.12499249,0.049775127,0.034756035,0.06651571,0.009473381,0.019651696,0.0028503593,0.003932665,0.035576515,0.005443196
RP11-46F15.2,0.0005446203,0.0014876386,0.002631547,0.0039722687,0,0,0.0006993082,0.0012989033,0.00070835144,0.012612752,0.0011825536,0,0,0,0.0031318013,0,0.00033154507,0.00074291235,0.0013222405,0.0016582862,0.0002015613,0.002620226,0.0028503593,0.00078653306,0.0016763802,0.0019958385
TPRG1L,0.038668044,0.16487995,0.13420889,0.047667228,0.19447757,0.07878193,0.048951574,0.17448601,0.07898118,0.091092095,0.08721333,0.0777258,0.07204221,0.09197517,0.05010882,0.04793938,0.14206706,0.056089886,0.053834073,0.19070292,0.09735411,0.16264117,0.15962012,0.07314757,0.10132787,0.07620474
WRAP73,0.15031523,0.14206949,0.21353124,0.115195796,0.11113005,0.15421145,0.1958063,0.16192995,0.16787928,0.15415587,0.11884664,0.033163007,0.12443655,0.21844102,0.3277952,0.19708411,0.19760086,0.17662741,0.27597046,0.2557446,0.1739474,0.1319471,0.1619004,0.18365547,0.1735985,0.13843861
TP73,0.005990824,0.01115729,0.002631547,0.015889075,0,0.006704845,0.0076923906,0.008659355,0.0053126356,0.008408502,0.0088691525,0.002072688,0.0013098584,0,0.0073075364,0,0.009283262,0.010215046,0.0066112024,0.03334998,0.015117097,0.000187159,0.0017102156,0.014157595,0.0022351737,0.007076155
TP73-AS1,0.07080065,0.048596192,0.061277453,0.059584033,0.09260837,0.06872466,0.04685365,0.07230561,0.060564045,0.093894936,0.05764949,0.021763224,0.064183064,0.080478266,0.06159209,0.058592573,0.09764002,0.051260956,0.051189594,0.044957984,0.037691962,0.027138056,0.043895535,0.02162966,0.08363275,0.0268531
SMIM1,0.05772976,0.012644928,0.11165277,0.1271126,0.009260837,0.4307863,0.03986057,0.024246193,0.12608655,0.33143508,0.44168377,0.001036344,0.07728165,0.36790067,0.377904,0.015979793,0.073603004,0.04178882,0.075367704,0.48164004,0.032048248,0.039864868,0.067268476,0.023989258,0.3786757,0.19287057
LRRC47,0.15630604,0.16041704,0.3345824,0.18272436,0.18521674,0.17264976,0.16853328,0.19396955,0.24508958,0.2333359,0.16940081,0.04145376,0.07728165,0.16095653,0.204611,0.13849154,0.29192543,0.3721991,0.41650572,0.4753754,0.23683451,0.17592947,0.3181001,0.19663326,0.21848822,0.2540158
CEP104,0.12253959,0.17207019,0.18308048,0.059584033,0.19447757,0.09889646,0.116085164,0.116035365,0.10519018,0.08548643,0.11559462,0.06528967,0.064183064,0.05748448,0.12944779,0.07457237,0.21699625,0.18108489,0.23913662,0.3471346,0.21486434,0.18154424,0.22346818,0.13449715,0.16037372,0.13916437
DFFB,0.026141778,0.032975987,0.033082303,0.019861342,0.018521674,0.025143169,0.040559877,0.03463742,0.032584164,0.030130463,0.020399049,0.009327096,0.036676034,0,0.018790808,0.010653196,0.022545064,0.03417397,0.034756035,0.01879391,0.033459175,0.023582036,0.025083162,0.0133710615,0.022910532,0.015603827
C1orf174,0.2505254,0.16116084,0.34774014,0.17080756,0.21299925,0.17935461,0.20769455,0.20652562,0.26563177,0.24735007,0.14338464,0.0777258,0.26328155,0.10347207,0.2411487,0.07989896,0.19876127,0.21117283,0.3549271,0.31231058,0.2848061,0.20138308,0.24228054,0.23517337,0.22947782,0.1997653
LINC01134,0.0010892407,0.002231458,0.004135288,0,0,0.0016762113,0.0013986164,0.0030307742,0.00070835144,0.008408502,0.0020694688,0.0031090318,0.0052394336,0.022993792,0.0041757347,0,0.0018234979,0.0039002898,0.0024555894,0.006264637,0.0026202968,0.001310113,0.011401437,0.003932665,0.004656612,0.003991677
AJAP1,0.0016338611,0.0081820125,0.001503741,0.007944537,0.055565026,0,0,0.042430837,0.00035417572,0.0007007085,0.0002956384,0.0031090318,0.0026197168,0,0.0010439337,0.010653196,0.0033154506,0.0011143686,0.0024555894,0.00073701615,0.0002015613,0.000935795,0,0.00078653306,0.003911554,0.0034473576
RP11-154H17.1,0.0005446203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016577254,0,0,0,0,0,0,0,0,0
NPHP4,0.013615509,0.035207447,0.041728813,0.023833614,0.046304185,0.021790747,0.025175095,0.0389671,0.01983384,0.045546047,0.024242349,0.008290752,0.023577452,0.011496896,0.028186211,0.053265978,0.032988735,0.014486791,0.019266931,0.029112136,0.031443562,0.016095674,0.0142517965,0.00904513,0.0199303,0.014878069
KCNAB2,0.27394405,0.26331204,0.19323073,0.14300168,0.24078175,0.17600217,0.37832576,0.16972335,0.09421074,0.06796872,0.025424903,0.11503418,0.12312669,0.11496896,0.0803829,0.058592573,0.06498283,0.2321601,0.1973916,0.059514053,0.37933835,0.046228275,0.08494071,0.04168625,0.023096796,0.02794174
RPL22,15.322894,7.277032,15.13741,18.546522,11.752002,10.779716,11.488235,11.208237,10.632709,9.036336,7.8424,17.857243,17.353004,2.4488387,14.455351,2.7378712,13.057902,18.514118,15.901074,10.841139,9.251462,12.910977,15.112605,16.464497,14.949959,13.930952
RP1-120G22.11,0.0021784813,0,0.033834174,0.0039722687,0,0.008381057,0.0013986164,0.0008659355,0.008146041,0.014714877,0.0041389377,0,0,0,0.008351469,0,0.0013261803,0.002228737,0.0017000234,0.0014740323,0.0002015613,0.00374318,0.009691222,0.007472064,0.0024214382,0.0009071993
RNF207,0.0294095,0.050827652,0.05714216,0.0039722687,0.018521674,0.028495593,0.025874404,0.04372974,0.038605154,0.042042505,0.04671087,0.016581504,0.09954924,0.022993792,0.011483271,0.015979793,0.0489029,0.034545425,0.025689242,0.014924577,0.02338111,0.09807132,0.041615244,0.033427656,0.13653186,0.09344153
ICMT,0.118182614,0.25017124,0.447363,0.19861344,0.26856428,0.17767839,0.186016,0.22947292,0.32159156,0.18708916,0.25306648,0.094307296,0.09561966,0.24143481,0.22131395,0.21306391,0.2687173,0.286207,0.21401405,0.5079884,0.47971588,0.24405533,0.2548221,0.23753299,0.2138316,0.16547316
LINC00337,0.0005446203,0.006446434,0.004135288,0,0,0.0016762113,0.0020979247,0.006927484,0.0021250544,0.0021021254,0.0008869152,0.004145376,0.0013098584,0,0.0010439337,0,0.00016577254,0.002043009,0.0009444575,0.0027638106,0.0010078065,0.00187159,0.0028503593,0.00786533,0.00037252897,0.0003628797
GPR153,0.0032677222,0.03272805,0.016541151,0.0039722687,0.14817339,0.006704845,0.0062937737,0.03463742,0.026563177,0.030130463,0.010642983,0.01036344,0.12705627,0.045987584,0.0020878674,0.026632989,0.022047747,0.010215046,0.020022498,0.024137277,0.015721781,0.027325217,0.0051306468,0.04168625,0.024959438,0.0076204743
ACOT7,0.09585319,0.20281474,0.22744083,0.09930672,0.09260837,0.09554405,0.27482814,0.1623629,0.1880673,0.06796872,0.13658495,0.050780855,0.035366178,0.2989193,0.10126158,0.18110432,0.07443187,0.23568895,0.20249169,0.36021662,0.5014845,0.09694836,0.06099769,0.3134334,0.058487043,0.20756721
RP1-202O8.3,0.005446204,0.01115729,0.012405864,0.0039722687,0,0.021790747,0.0076923906,0.012556066,0.012750326,0.013313461,0.007982237,0,0.0052394336,0,0.0135711385,0,0.0076255365,0.011515142,0.008500117,0.014924577,0.0052405936,0.00374318,0.0062707905,0.003932665,0.01378357,0.01306367
HES2,0.013070889,0.01041347,0.16691525,0.015889075,0.037043348,0.01340969,0.008391699,0.010391226,0.025146475,0.0749758,0.0121211745,0.004145376,0.011788726,0.011496896,0.0062636025,0.010653196,0.007791309,0.0013000966,0.0049111787,0.027822359,0.0010078065,0.002807385,0.0034204312,0.26034245,0.016950067,0.017236786
ESPN,0.04574811,0.0014876386,0.046991907,0.13505714,0,0.07040087,0.030070255,0.0038967098,0.05206383,0.33563936,0.16585314,0.0031090318,0.006549292,0.045987584,0.059504222,0.06391917,0.050229076,0.012072326,0.15885775,0.047721796,0.0014109291,0.0114167,0.009691222,0.016123928,0.12759116,0.006894715
TNFRSF25,0.42807162,0.23901394,0.1492463,0.09136218,0.11113005,0.18270703,0.25314957,0.26497626,0.11014864,0.0581588,0.028676925,0.07047139,0.052394334,0.18395033,0.02505441,0.08522557,0.03663573,0.14765383,0.24952565,0.045510747,0.0713527,0.017405787,0.15391941,0.020843126,0.04488974,0.011249271
PLEKHG5,0.01416013,0.02231458,0.038345397,0.015889075,0.064825855,0.018438324,0.017482705,0.027276969,0.034355044,0.025926214,0.034294054,0.0062180636,0.04191547,0.022993792,0.014615073,0.042612784,0.038127683,0.018015625,0.013977971,0.03058617,0.0562356,0.01852874,0.0142517965,0.017303728,0.0681728,0.0034473576
NOL9,0.10946869,0.09644856,0.12744205,0.095334455,0.12965171,0.1039251,0.08811284,0.10088149,0.09846084,0.08198289,0.060605876,0.06425333,0.12705627,0.05748448,0.15032646,0.07457237,0.14919528,0.15099694,0.16811343,0.19107144,0.15741937,0.065318495,0.11173409,0.08494557,0.082515165,0.072394505
TAS1R1,0.0005446203,0.0007438193,0.0007518705,0,0,0,0.0013986164,0.0008659355,0.0010625272,0,0.0002956384,0,0.0013098584,0,0,0,0.00082886266,0.00018572809,0.0011333489,0.0005527621,0.0002015613,0,0,0,0.00093132234,0.00018143986
ZBTB48,0.08931774,0.08876243,0.116915874,0.095334455,0.09260837,0.122363426,0.0937073,0.09741774,0.094564915,0.11001123,0.06297098,0.009327096,0.09561966,0.12646586,0.14615072,0.07457237,0.11040451,0.08747793,0.14922428,0.12142341,0.084051065,0.028073851,0.06669841,0.039719917,0.09480862,0.10487224
KLHL21,0.309889,0.2650476,0.13796824,0.15094621,0.28708595,0.15588765,0.19161046,0.19396955,0.17850456,0.13874027,0.104656,0.09327096,0.07335207,0.080478266,0.044889152,0.058592573,0.17969744,0.043274645,0.09803468,0.054539196,0.09654786,0.098819956,0.11173409,0.037360318,0.09872016,0.02794174
PHF13,0.10456711,0.07710927,0.08834479,0.14300168,0.055565026,0.13577312,0.061539125,0.06494517,0.12644073,0.20390615,0.18595655,0.016581504,0.052394334,0.03449069,0.15972185,0.015979793,0.1074206,0.031945232,0.090479024,0.12676677,0.0661121,0.051843043,0.046745896,0.023595992,0.170432,0.072031625
THAP3,0.09313008,0.09967179,0.14022386,0.07547311,0.23152092,0.15421145,0.13776372,0.11863317,0.14521204,0.10440555,0.10702111,0.01036344,0.15980273,0.06898138,0.117964506,0.06924577,0.098468885,0.1051221,0.1443131,0.1650916,0.11751024,0.050158616,0.11287423,0.07039471,0.089965746,0.10940824
DNAJC11,0.07406837,0.09868003,0.1405998,0.07547311,0.11113005,0.056991186,0.08042045,0.08702652,0.10448183,0.09459564,0.05942332,0.018654192,0.027507026,0.14945965,0.13675532,0.07989896,0.13427575,0.12425209,0.15262432,0.1763311,0.11710711,0.08740326,0.11857495,0.06331591,0.056438133,0.061145235
RP11-242F24.1,0.0005446203,0.0009917591,0,0,0,0,0,0.0012989033,0,0.001401417,0.0002956384,0.001036344,0.0026197168,0,0,0,0,0.00018572809,0,0,0,0,0,0.00078653306,0.0005587934,0.00018143986
RP11-312B8.1,0.005990824,0.0024793977,0.006014964,0.0039722687,0,0.005028634,0.003496541,0.008659355,0.0077918656,0.004204251,0.0023651072,0,0.0013098584,0,0.0052196686,0,0.013427575,0.006129027,0.0062334193,0.009212702,0.004232787,0.002058749,0.004560575,0.0011797996,0.0035390249,0.0019958385
CAMTA1,0.9541749,0.654561,1.4398321,0.87787145,0.7779103,0.8045814,1.0923195,0.8048871,1.4832878,1.6564748,0.8913498,0.31193954,0.8265206,3.5525408,1.0773396,4.639467,0.8988187,0.8628927,1.3135514,1.6680517,0.87820256,1.3166635,1.2171034,1.3536234,1.760758,0.8211968
RP4-549F15.1,0.0005446203,0.00049587956,0.0018796762,0,0.009260837,0,0,0,0.0028334057,0,0.0002956384,0,0,0,0.0010439337,0,0.0072939917,0.00018572809,0.00075556594,0.00036850807,0.0002015613,0,0,0,0.00093132234,0
VAMP3,0.278301,0.5529057,0.68758565,0.33764285,0.6297369,0.26316518,0.4615434,0.43556556,0.5535766,0.46176687,0.38758197,0.31608492,0.49905604,0.17245343,0.6420192,0.23437029,0.698897,0.39522937,0.41537237,0.52457124,0.9162977,0.2820486,0.3061286,0.32326508,0.5740671,0.46158302
PER3,0.04683735,0.18372338,0.081202015,0.123140335,0.2222601,0.043581493,0.04825227,0.041997872,0.16540006,0.107208386,0.07479652,0.03109032,0.21612662,0.011496896,0.084558636,0.026632989,0.09482189,0.017644169,0.06743426,0.18001619,0.095540054,0.09376666,0.029073665,0.003932665,0.039301805,0.13208821
RP3-467L1.4,0.002723102,0.0024793977,0.0007518705,0,0.009260837,0,0.0006993082,0.00043296776,0,0.0007007085,0,0,0.0026197168,0,0.0010439337,0,0.0009946352,0.0013000966,0.0024555894,0.0020267942,0.0014109291,0.00056147703,0.00057007186,0,0,0.0009071993
UTS2,0.011981648,0.0629767,0.007518705,0.0635563,0,0.06704845,0.013986164,0.008659355,0.0038959328,0,0.0011825536,0.05699892,0.0039295754,0,0.016702939,0.010653196,0.0004973176,0.009657861,0.13921303,0.020267945,0.006853084,0.001310113,0.1094538,0.03618052,0.008568166,0.0007257594
TNFRSF9,0.17427853,0.5382772,0.1481185,0.08341765,0.2500426,0.29836562,0.4090953,0.40612376,0.07366855,0.036436837,0.009756068,0.882965,0.04191547,0.03449069,0.009395404,0.058592573,0.01442221,0.20262934,0.37381625,0.030770423,0.09896659,0.030881235,0.035344455,0.012584529,0.008009372,0.01306367
PARK7,1.7090187,2.7521315,2.665757,2.3913057,3.009772,2.8730261,2.3951306,3.0247128,3.3345642,2.2583833,1.9589001,4.120504,2.672111,5.9209013,5.2676897,3.85113,3.0599952,3.3444057,4.322971,4.5271215,3.2273993,1.7789463,4.459102,3.9346316,3.5930417,4.5116835
ERRFI1,0.9759597,0.5005904,0.8981094,0.8302041,0.53712857,0.9068303,0.5930134,0.578012,0.8068122,0.6124192,0.5433834,0.17514212,0.31960547,0.8737641,1.1159652,1.4754676,0.9512028,0.30923727,0.64695334,0.38674924,0.6734163,0.7795173,0.19952515,1.9824566,0.9693203,1.0327557
RP11-431K24.1,0.009258546,0.013636687,0.0048871585,0.007944537,0.08334753,0.0016762113,0.0076923906,0.04459568,0.0077918656,0.004204251,0.0026607458,0.009327096,0.017028159,0.011496896,0.0135711385,0,0.016908798,0.0072433953,0.0153002115,0.0053433673,0.004837471,0.0799169,0,0.04758525,0.010058282,0.008709113
SLC45A1,0.009803168,0.007934073,0.007894641,0.007944537,0.08334753,0.015085901,0.0055944654,0.01948355,0.015937908,0.025926214,0.008277875,0.001036344,0.031436604,0.011496896,0.016702939,0.031959586,0.04906867,0.03714562,0.022289196,0.005527621,0.01390773,0.005989088,0.0022802874,0.0011797996,0.046007328,0.019595504
RERE,0.26359624,0.30918092,0.32781553,0.33764285,0.4445202,0.28327972,0.19300908,0.35416764,0.41367722,0.6208277,0.30332503,0.14094278,0.28816885,0.27592552,0.34449816,0.20241071,0.6634217,0.2525902,0.3039264,0.8057429,0.28399986,0.1839773,0.31296945,0.14275575,0.48354256,0.3198785
RP5-1115A15.1,0.0032677222,0.0014876386,0.0007518705,0.007944537,0,0.0016762113,0.0013986164,0.0060615484,0.0017708786,0.001401417,0.0002956384,0,0.006549292,0,0,0,0.0014919529,0.0011143686,0.0013222405,0.00018425404,0.0006046839,0.00056147703,0.00057007186,0,0.0016763802,0.00054431957
RP4-633I8.4,0.0005446203,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0.0005912768,0,0,0,0,0,0.00066309015,0.00037145618,0.00075556594,0.0016582862,0,0,0,0.00039326653,0,0.00018143986
ENO1,1.6578243,4.713087,5.129637,1.3068764,3.4635532,1.181729,4.2014437,3.1251612,2.5876076,1.1281406,0.70391506,3.3888447,2.072196,2.66728,2.0847359,3.8298237,2.5780945,4.279361,4.7491097,8.64999,4.506104,4.469357,4.338247,12.171599,2.0742412,1.9873108
ENO1-AS1,0.011437028,0.006198494,0.014661475,0.023833614,0.037043348,0.011733479,0.008391699,0.011257161,0.0067293383,0.018218419,0.0020694688,0.0031090318,0.0039295754,0.03449069,0.0073075364,0.042612784,0.0069624465,0.006871939,0.0047222874,0.012529274,0.003426542,0.00748636,0.038764887,0.007472064,0.015459951,0.006713275
CA6,0.0005446203,0.0007438193,0,0,0,0,0,0.0008659355,0,0,0.0002956384,0,0.047154903,0,0.0031318013,0,0.00066309015,0.0011143686,0.005666745,0,0,0.000187159,0.0011401437,0,0.00018626449,0
SLC2A5,0.0038123426,0.1078538,0.04210475,0.007944537,0.11113005,0.030171802,0.12587549,0.051090196,0.011687798,0.009109209,0.003843299,0.01036344,0.010478867,0.06898138,0.017746873,0.106531955,0.009283262,0.1157086,0.017378017,0.034455504,0.007860891,0.026763737,0.017672228,0.0133710615,0.0027939673,0.0032659175
GPR157,0.045203492,0.102399126,0.2800718,0.047667228,0.11113005,0.04022907,0.07272806,0.042430837,0.07508525,0.08268359,0.09430865,0.13057934,0.05763377,0.05748448,0.063679956,0.010653196,0.062496245,0.04847503,0.065923125,0.27159044,0.046560656,0.055586223,0.26223305,0.19112752,0.084936604,0.059330836
MIR34AHG,0.0081693055,0.025041915,0.021052375,0.007944537,0.037043348,0.01340969,0.016783398,0.013422001,0.013104501,0.020320544,0.017147027,0.0031090318,0.014408442,0,0.0052196686,0.010653196,0.01375912,0.012629511,0.010955706,0.03427125,0.03587791,0.006924883,0.028503593,0.0066855308,0.008381901,0.007076155
RP3-510D11.2,0.010892408,0.013636687,0.016917087,0.015889075,0.009260837,0.011733479,0.0118882395,0.013854968,0.012041974,0.031531878,0.013303728,0.00518172,0.011788726,0,0.009395404,0,0.019395387,0.0078005795,0.01511132,0.016214354,0.016528025,0.0054276115,0.033064168,0.03264112,0.018067654,0.019232625
H6PD,0.053917415,0.11132495,0.0894726,0.059584033,0.21299925,0.05196255,0.06993082,0.1316222,0.06552251,0.061662346,0.05321491,0.100525364,0.25018296,0.045987584,0.07829504,0.19708411,0.33220816,0.092864044,0.119001634,0.1142375,0.13786793,0.11491563,0.114584446,0.068428375,0.22649759,0.046267163
SPSB1,0.17155541,0.26132852,0.20074944,0.095334455,0.19447757,0.100572675,0.14545612,0.28965545,0.24402705,0.11141264,0.12830707,0.019690536,0.02488731,0.24143481,0.08142684,0.14381814,0.16146246,0.06723357,0.1732135,0.17504133,0.089291655,0.1602081,0.7211409,0.10854156,0.11678782,0.019776944
SLC25A33,0.78425336,0.39645568,1.4823128,0.23833613,0.27782512,0.32853743,0.52168393,0.26844,0.6346829,0.16116293,0.29416022,0.10777977,0.08907037,0.2874224,0.12840386,0.23437029,0.3988487,0.27524903,0.5487298,1.4135969,0.22595021,0.423728,2.0117836,0.14747494,0.60424197,0.22226383
TMEM201,0.020695575,0.038182724,0.040225074,0.047667228,0.046304185,0.025143169,0.03496541,0.033338517,0.03470922,0.032933295,0.018329581,0.008290752,0.023577452,0.05748448,0.022966541,0.021306392,0.037796136,0.02618766,0.03154488,0.037219316,0.04071538,0.032378506,0.050166324,0.01691046,0.04973261,0.023950063
PIK3CD,0.13070889,0.101655304,0.05563842,0.055611763,0.12965171,0.11398237,0.17692499,0.123828776,0.053126354,0.029429754,0.0121211745,0.0870529,0.1008591,0.03449069,0.020878674,0.026632989,0.029673284,0.15062548,0.102001406,0.028927885,0.17777705,0.019090218,0.055296972,0.011011463,0.016391274,0.009071993
PIK3CD-AS1,0.0038123426,0.003223217,0.001503741,0,0.009260837,0.0033524225,0.0013986164,0.00043296776,0.0021250544,0,0,0.001036344,0.0013098584,0,0,0,0.00016577254,0.0055718427,0.001888915,0.00018425404,0.0038296646,0,0,0,0.00018626449,0.0007257594
PIK3CD-AS2,0.053917415,0.017603723,0.019172698,0.027805882,0.046304185,0.03687665,0.013986164,0.018184647,0.048876245,0.040641088,0.018329581,0.004145376,0.07204221,0,0.022966541,0.005326598,0.050229076,0.09880734,0.082734466,0.16490737,0.011892116,0.04136214,0.07068891,0.008258597,0.024959438,0.06150811
CLSTN1,0.17700163,0.3852984,0.6428493,0.21053025,0.38895515,0.16929735,0.2370655,0.3264577,0.39526007,0.67618364,0.3116029,0.10881611,0.3562815,0.13796276,0.12735991,0.16512454,0.42935088,0.18442799,0.28749284,0.68524075,0.3759118,0.29964155,0.2371499,0.19663326,0.5258246,0.18125843
CTNNBIP1,0.219482,0.24793977,1.4266742,0.21053025,0.20373842,0.19946913,0.37133268,0.17578492,0.5790773,0.46947464,0.25277084,0.035235696,0.05763377,0.73580134,0.29021358,0.66049814,0.30585033,0.31165174,0.4573063,1.6584706,0.6957896,0.52703977,1.5523056,0.9056928,0.44722098,0.18398003
