,Cycling.cancer.cell.1
AL356489.1,4.3337066e-05
LINC01251,0.00047670782
PRSS3,0.013564491
UBE2R2-AS1,0.00039003367
TRBV29OR9-2,0.0
UBE2R2,1.0090864
UBAP2,0.42316136
AL354989.1,0.0003033595
DCAF12,0.24330322
UBAP1,0.20143735
KIF24,0.04459356
NUDT2,0.23606327
MYORG,0.04719377
C9orf24,0.028905815
FAM219A,0.050270583
DNAI1,0.0033369528
ENHO,0.092263915
AL160270.1,8.667413e-05
CNTFR,0.016121393
CNTFR-AS1,0.0
RPP25L,0.33635232
DCTN3,1.6889244
ARID3C,0.00039003367
SIGMAR1,0.32282966
GALT,0.10041142
IL11RA,0.10253541
CCL27,0.0021235154
AL162231.1,0.061408006
AL162231.2,0.008190697
CCL19,0.0020801784
CCL21,0.0002600224
FAM205A,0.0
FAM205C,0.0
PHF24,0.0009967528
DNAJB5-DT,0.001126764
DNAJB5,0.08446308
C9orf131,0.00047670782
VCP,1.5704592
FANCG,0.09057337
PIGO,0.139634
AL353795.2,0.0022535266
STOML2,1.8174999
FAM214B,0.055860993
UNC13B,0.049057193
RUSC2,0.028212426
FAM166B,0.0059371805
TESK1,0.19263862
CD72,0.008927422
AL357874.2,8.667413e-05
AL357874.1,4.3337066e-05
SIT1,4.3337066e-05
RMRP,0.014301235
CCDC107,0.35061094
ARHGEF39,0.20767549
CA9,0.09867812
TPM2,2.1564405
TLN1,1.3860676
CREB3,0.4360337
GBA2,0.22297691
RGP1,0.24590343
MSMP,0.0042036963
AL133410.2,0.0002600224
AL133410.1,0.034886163
NPR2,0.026608977
SPAG8,0.024182133
HINT2,0.969963
TMEM8B,0.101798445
FAM221B,0.00052004494
OR13J1,0.0
HRCT1,0.055861183
SPAAR,0.011354291
RECK,0.05490759
GLIPR2,0.2134814
CCIN,0.0015601345
CLTA,3.4906416
GNE,0.027519025
RNF38,0.20282353
MELK,0.25881618
PAX5,0.00034669653
AL450267.1,0.0
AL161781.2,0.0
LINC01400,0.0001300112
AL512604.3,0.010660897
EBLN3P,0.6064431
AL512604.2,0.00047670782
ZCCHC7,0.3039343
LINC01627,0.0
GRHPR,0.75050455
ZBTB5,0.11423725
POLR1E,0.17959294
AL513165.1,8.667413e-05
FBXO10,0.012004346
AL513165.2,0.0
TOMM5,0.69879943
AL138752.2,8.667413e-05
FRMPD1,0.006587234
TRMT10B,0.0948205
EXOSC3,0.40959716
DCAF10,0.41696322
SLC25A51,0.052870758
SHB,0.074755676
AL135785.1,0.0
ALDH1B1,0.12394519
IGFBPL1,0.0015167976
FAM95C,0.004550393
ANKRD18A,0.011787663
FAM201A,0.007540647
AL591543.1,4.3337066e-05
FAM240B,8.667413e-05
CNTNAP3,0.0029469186
SPATA31A1,0.0
FAM74A1,0.0
BX005214.2,0.00021668535
GLIDR,0.013261133
ANKRD20A2,0.0001300112
FAM95B1,0.0053304625
BMS1P14,0.0026435591
FP325318.1,0.0001300112
IGKV1OR9-2,0.0
AL353626.1,4.3337066e-05
BX255923.1,0.0003033595
BX255923.2,8.667413e-05
FOXD4L6,4.3337066e-05
CBWD6,0.02834241
AL845472.1,0.0024702116
AL354718.2,0.0
AL591926.2,0.0
CNTNAP3B,0.004420382
SPATA31A6,8.667413e-05
FAM74A7,0.0
AL445584.2,0.0
BX088651.4,0.003900336
BX088651.2,0.0
BX664718.1,0.0
AL591441.2,0.0
AL591441.1,8.667413e-05
AL590491.2,8.667413e-05
SPATA31A7,0.0
BX005040.3,0.0
BX005040.1,0.0003466966
BX088645.1,0.00043337073
AL935212.2,4.3337066e-05
AL935212.1,0.008927423
FAM27C,0.023488749
AL391987.4,0.0038136616
AL391987.2,0.0016468085
AL391987.3,4.3337066e-05
CR769775.2,0.0
AL590399.3,0.0035103017
AL590399.1,0.011657643
AL590399.5,0.0
LINC01189,0.0
BX005266.2,0.001170101
LINC01410,0.008190695
AL512625.2,0.0010400899
AL512625.3,0.031982716
AL512625.1,0.022188649
CR786580.1,0.00065005606
ANKRD20A4,0.0019501674
IGKV1OR-2,0.0
FOXD4L5,0.0008234044
CBWD5,0.14518167
FOXD4L4,0.0
IGKV1OR-3,0.0
AL136317.2,0.00039003367
ANKRD20A3,0.0007367303
AL513478.2,0.0
ZNF658,0.029642504
AL353770.4,0.00034669653
AL353770.3,0.0
BX664730.1,0.0
ANKRD20A1,0.00017334826
AL353608.2,8.667413e-05
CBWD3,0.062274717
FOXD4L3,0.0
AL353608.3,0.0
AL353608.1,0.00017334826
PGM5,0.008450719
PGM5-AS1,0.0007367303
AL161457.2,0.033239424
TMEM252,0.0003033595
AL353616.2,0.00017334826
LINC01506,0.00368365
PIP5K1B,0.0035103017
FAM122A,0.09183007
AL354794.1,4.3337066e-05
PRKACG,4.3337066e-05
FXN,0.13837695
AL358113.1,0.014517919
TJP2,0.01976175
BANCR,0.0065005594
FAM189A2,0.029035822
APBA1,0.0053304615
AL353693.1,0.0009100786
AL162412.1,0.0009100786
PTAR1,0.28083408
C9orf135-DT,0.00017334826
C9orf135,0.08138656
MAMDC2-AS1,0.010964257
MAMDC2,0.015601358
SMC5-AS1,0.024095472
SMC5,0.56757045
KLF9,0.21578145
TRPM3,0.012004349
CEMIP2,0.08667324
ABHD17B,0.09685743
C9orf85,0.13183308
C9orf57,4.3337066e-05
GDA,0.012957776
AL135924.2,0.00021668535
LINC01504,0.009924171
ZFAND5,1.2696457
TMC1,0.012611076
LINC01474,0.0002600224
ALDH1A1,0.050617427
ANXA1,4.1658235
RORB-AS1,8.667413e-05
RORB,0.017204843
TRPM6,0.0017768194
C9orf40,0.13837668
C9orf41-AS1,0.0010400899
CARNMT1,0.15991697
NMRK1,0.11952429
OSTF1,0.20295265
AL353780.1,0.0
PCSK5,0.050313994
RFK,0.47243914
GCNT1,0.06842856
PRUNE2,0.13612312
PCA3,0.0072806226
FOXB2,0.0001300112
VPS13A-AS1,4.3337066e-05
VPS13A,0.26336974
GNA14,0.00086674147
GNA14-AS1,0.0
GNAQ,0.46420628
CEP78,0.31121525
PSAT1,0.68683034
AL512634.1,0.00017334826
AL358975.1,8.667413e-05
TLE4,0.18353608
AL161912.2,0.0
AL161782.1,0.0
LINC01507,0.0
AL138749.1,4.3337066e-05
TLE1,0.55231667
AL591368.1,0.0009967528
SPATA31D4,4.3337066e-05
AL158154.2,0.0018201564
SPATA31D1,0.0
AL162726.1,0.0
AL162726.4,0.0
RASEF,0.13560341
AL137847.1,0.00047670782
FRMD3,0.021668581
AL137847.2,0.0014734606
IDNK,0.045980304
UBQLN1,0.5714764
AL354920.1,0.019068353
GKAP1,0.2808778
AL354733.1,0.00043337073
AL354733.2,0.00086674147
KIF27,0.11917777
C9orf64,0.111809775
HNRNPK,4.55433
AL354733.3,0.042860128
RMI1,0.16377433
AL390838.1,0.0002600224
SLC28A3,0.022535319
AL356134.1,4.3337066e-05
NTRK2,0.0145179145
AGTPBP1,0.101191655
AL157882.1,0.0
AL353743.2,0.00047670782
NAA35,0.2927549
GOLM1,0.4073433
C9orf153,0.00489709
ISCA1,0.6066664
TUT7,0.27749854
AL158828.1,0.0
AL353613.1,0.0001300112
GAS1,0.3168438
GAS1RR,0.0030769296
AL513318.2,0.0027735706
C9orf170,0.0071939477
DAPK1,0.06990199
CTSL,0.6145076
AL772337.2,0.0
AL772337.1,0.0001300112
SPATA31E1,0.0
AL353572.3,4.3337066e-05
CDK20,0.056597665
SPIN1,0.7022304
NXNL2,0.22670127
AL592486.1,0.0002600224
AL772202.1,0.0
C9orf47,0.010747574
S1PR3,0.08649981
SHC3,0.0048537543
CKS2,4.2071524
SECISBP2,0.3770492
SEMA4D,0.11822418
GADD45G,0.17599414
AL606807.1,0.001170101
BX470209.1,0.0
BX470209.2,0.0
AL161629.1,0.0
MIR4290HG,0.0
LINC01508,0.02240532
LINC01501,0.0
DIRAS2,0.016858127
SYK,0.52414227
AL355607.1,0.0
AL355607.2,0.0001300112
AL158071.3,0.0032502783
AL158071.1,0.0009967528
AL158071.4,0.0016034715
LINC00484,0.00052004494
AL158071.5,0.010877583
AUH,0.15848702
NFIL3,0.1755622
AL353764.1,0.0015601345
ROR2,0.034322836
SPTLC1,0.5013499
AL136097.2,4.3337066e-05
IARS,0.6722784
NOL8,0.51712465
CENPP,0.051267385
OGN,0.0012567751
OMD,0.00047670782
ASPN,0.001126764
ECM2,0.0025135484
IPPK,0.07709567
BICD2,0.21881574
ZNF484,0.022752035
FGD3,0.013131117
SUSD3,0.36941695
AL451065.1,0.0
CARD19,0.29071656
NINJ1,0.2599428
AL390760.1,8.667413e-05
WNK2,0.08316292
C9orf129,0.00017334826
AL583839.2,4.3337066e-05
AL583839.1,0.0065438966
FAM120AOS,0.4729606
FAM120A,1.0448943
PHF2,0.090529926
AL442224.1,0.0010834269
BARX1,0.0022535266
BARX1-DT,8.667413e-05
PTPDC1,0.07297875
AL158152.2,0.0016468085
AL158152.1,0.074842304
MIRLET7DHG,0.0016468085
ZNF169,0.06474488
NUTM2F,4.3337066e-05
AL691447.2,0.0042470335
MFSD14B,0.29630777
PCAT7,0.04208008
FBP2,0.00039003367
FBP1,0.035536263
C9orf3,0.6468321
AL353768.1,0.0
FANCC,0.05889451
AL354893.2,0.00052004494
AL161729.3,0.003163604
PTCH1,0.08220939
AL161729.2,0.0022101896
AL161729.1,0.014647925
AL161729.4,0.005417137
AL392185.1,0.0
AL354861.2,0.0007367303
LINC00476,0.10660891
AL354861.3,0.0
ERCC6L2,0.14942862
LINC00092,0.0001300112
AL449403.1,0.0
AL449403.2,8.667413e-05
HSD17B3,0.0
AL160269.1,0.001170101
HSD17B3-AS1,0.0
SLC35D2,0.21001714
ZNF367,0.017898234
HABP4,0.06353147
CDC14B,0.08688973
AAED1,0.19259484
AL589843.1,0.003423627
ZNF510,0.05499422
ZNF782,0.04169001
MFSD14C,0.34883454
NUTM2G,0.00078006735
CTSV,0.3688104
AL590705.3,4.3337066e-05
AL590705.1,0.0124810655
AL590705.2,0.0
CCDC180,0.026218934
TDRD7,0.106825694
TMOD1,0.46606147
AL162385.1,0.00052004494
TSTD2,0.13768415
NCBP1,0.1822373
AL162385.2,8.667413e-05
XPA,0.27095324
AL445531.1,8.667413e-05
PTCSC2,0.0
FOXE1,0.0012567751
TRMO,0.07657568
HEMGN,0.00082340435
ANP32B,3.4765956
AL354726.1,0.0
NANS,0.60263216
TRIM14,0.33123595
CORO2A,0.24832866
TBC1D2,0.054040924
GABBR2,0.01655475
ANKS6,0.14123747
GALNT12,0.090226725
AL136084.2,0.0001300112
COL15A1,0.0037269867
AL136084.3,0.0
TGFBR1,0.17114222
ALG2,0.25318444
SEC61B,3.0892067
AL137067.1,0.0009100786
AL162394.1,4.3337066e-05
AL359710.1,0.00069339323
NR4A3,0.049794026
STX17-AS1,0.03128929
STX17,0.24581702
AL358937.1,0.00069339323
ERP44,0.66660213
INVS,0.04641364
TEX10,0.22466749
MSANTD3,0.15978691
MSANTD3-TMEFF1,0.0001300112
TMEFF1,0.008060688
CAVIN4,0.023965461
PLPPR1,0.0017334823
BAAT,0.0019935044
MRPL50,0.44010907
ZNF189,0.09859108
ALDOB,0.00086674147
TMEM246-AS1,0.0
TMEM246,0.082599714
RNF20,0.30441272
GRIN3A,8.667413e-05
PPP3R2,8.667413e-05
LINC00587,4.3337066e-05
CYLC2,0.0
LINC01492,0.00017334826
AL390962.1,0.0
AL590381.1,4.3337066e-05
SMC2-AS1,0.004117021
SMC2,1.1529082
OR13F1,0.0
AL450426.1,0.0
OR13C4,8.667413e-05
OR13C3,0.00017334826
OR13C8,0.0
OR13C5,0.0002600224
OR13C2,4.3337066e-05
OR13C9,4.3337066e-05
OR13D1,4.3337066e-05
NIPSNAP3A,0.20325682
NIPSNAP3B,0.01074757
ABCA1,0.16442408
AL359182.1,0.0015167976
AL359182.2,0.00043337073
SLC44A1,0.5744185
FSD1L,0.09642403
AL158070.1,0.0003466966
FKTN,0.1275424
TAL2,0.0017334823
TMEM38B,0.08311956
LINC01505,0.0003033595
AL732323.1,0.0
AL451140.1,0.0
AL512649.2,0.0
ZNF462,0.1490816
AL807761.4,0.00017334826
AL807761.3,0.0
RAD23B,1.0359234
LINC01509,8.667413e-05
KLF4,0.2440361
AL353742.1,0.0
AL358779.1,0.0
ACTL7B,0.0001300112
ACTL7A,4.3337066e-05
ELP1,0.13222308
FAM206A,0.104051806
CTNNAL1,0.39407936
TMEM245,0.4075599
FRRS1L,0.021018496
EPB41L4B,0.07809254
PTPN3,0.10912266
PALM2,0.013434488
AL158829.1,4.3337066e-05
PALM2-AKAP2,0.00078006735
AKAP2,0.005200451
C9orf152,0.011831
TXN,4.6541967
TXNDC8,0.0
SVEP1,0.0013434493
AL592463.1,0.00021668535
MUSK,0.00017334826
LPAR1,0.043380227
AL162414.1,0.0
OR2K2,0.0
ECPAS,0.35784838
ZNF483,0.012004346
PTGR1,0.77949214
AL135787.1,0.0003033595
DNAJC25,0.1952387
DNAJC25-GNG10,0.005850508
GNG10,0.026522303
C9orf84,0.00078006735
UGCG,0.5208888
SUSD1,0.029425854
PTBP3,0.73871887
HSDL2,0.3149431
C9orf147,0.008364045
KIAA1958,0.14492194
INIP,0.31581065
AL390067.1,0.0026435594
SNX30,0.079565905
SLC46A2,0.001170101
AL139041.1,0.0012567751
ZNF883,0.046847075
ZFP37,0.029122477
FAM225B,0.0022968634
FAM225A,0.0041603586
SLC31A2,0.016034726
FKBP15,0.14778207
SLC31A1,0.25132084
CDC26,0.6114302
PRPF4,0.37908554
RNF183,0.03475624
WDR31,0.03284941
BSPRY,0.16646087
HDHD3,0.1841429
ALAD,0.10920941
POLE3,0.69208705
C9orf43,0.0100541795
RGS3,0.19866097
AL162727.2,0.0
AL162727.1,0.0002600224
AL157702.2,0.0024268746
ZNF618,0.5519685
AMBP,0.0061538643
KIF12,0.043553486
COL27A1,0.059631437
ORM1,0.0016901458
ORM2,0.0014301236
AKNA,0.055601027
AL138895.1,0.0017334823
WHRN,0.032242704
ATP6V1G1,2.6083305
TMEM268,0.032892745
TEX53,0.0
TEX48,0.0003033595
TNFSF15,0.025698896
TNFSF8,0.0001300112
TNC,0.043640263
AL162425.1,0.0
DEC1,0.00021668535
AL355601.1,0.00039003367
AL691420.1,0.008537392
LINC00474,0.0
AL691426.1,0.0
PAPPA,0.006847254
PAPPA-AS2,0.0
AL137024.1,4.3337066e-05
PAPPA-AS1,0.00095341564
ASTN2,0.014127879
ASTN2-AS1,0.0
AL133284.1,0.0001300112
TRIM32,0.06591497
AL161630.1,0.00017334826
AL160272.2,4.3337066e-05
TLR4,0.0003466966
AL160272.1,0.0017334823
AL354754.1,0.0009100786
BRINP1,0.0019501674
AC006288.1,0.0
LINC01613,0.0
AL441989.1,0.0
CDK5RAP2,0.53974605
MEGF9,0.0904867
FBXW2,0.3392147
B3GNT10,0.016121402
PSMD5,0.18310413
PHF19,0.7421796
TRAF1,0.0074106352
C5,0.012914432
CNTRL,0.5197201
RAB14,0.95861423
GSN,1.5899969
AL513122.2,0.0003033595
GSN-AS1,0.0040736846
STOM,0.16503039
AL359644.1,0.01954506
DAB2IP,0.16724141
AL357936.1,4.3337066e-05
TTLL11,0.012264366
TTLL11-IT1,0.00052004494
NDUFA8,1.2863159
MORN5,0.005113775
LHX6,0.006240539
RBM18,0.18518408
MRRF,0.22024591
PTGS1,0.73866284
AL359636.3,0.0
AL359636.1,0.01040088
AL359636.2,4.3337066e-05
OR1J1,0.0002600224
OR1J2,8.667413e-05
OR1J4,0.00017334826
OR1N1,0.0
OR1N2,0.0008234044
OR1L8,0.00043337073
AL162254.1,0.00086674147
OR1Q1,0.00043337073
OR1B1,0.0
OR1L1,4.3337066e-05
OR1L3,0.0
OR1L4,0.0
OR1L6,0.0
OR5C1,0.0
PDCL,0.2760682
OR1K1,0.0
RC3H2,0.3928248
ZBTB6,0.09070331
ZBTB26,0.06569828
RABGAP1,0.44782436
GPR21,8.667413e-05
STRBP,0.723899
CRB2,0.1805874
DENND1A,0.11189663
AL445489.1,4.3337066e-05
AL390774.2,0.0
LHX2,0.0016468087
AC006450.3,4.3337066e-05
AC006450.2,0.0
NEK6,0.14526798
AL162724.2,8.667413e-05
PSMB7,1.5989074
ADGRD2,0.00043337073
NR5A1,0.0013001123
AL354979.1,0.0003033595
NR6A1,0.053737536
MIR181A2HG,0.010400874
AL354928.1,0.0001300112
OLFML2A,0.04468039
WDR38,0.005460472
RPL35,18.55666
ARPC5L,1.4997185
GOLGA1,0.12065105
SCAI,0.16256063
PPP6C,0.2501076
RABEPK,0.17764245
HSPA5,3.9519734
AL354710.2,0.0018634937
GAPVD1,0.31208372
MAPKAP1,0.4714431
AL162584.1,0.0
PBX3,0.06400824
AL589923.1,0.0
AL162391.1,0.0
MVB12B,0.034019504
AL356309.2,0.0001300112
AL356309.1,0.0
AL161908.1,0.0030769296
LMX1B,0.00762732
ZBTB43,0.34801066
ZBTB34,0.05486424
RALGPS1,0.08853648
ANGPTL2,0.028645774
AL450263.1,4.3337066e-05
GARNL3,0.016511435
SLC2A8,0.16264719
ZNF79,0.01087758
RPL12,24.24541
LRSAM1,0.051050637
FAM129B,0.51400244
STXBP1,0.119957566
AL162426.1,0.014994632
PTRH1,0.368206
CFAP157,0.013304468
TTC16,0.007800664
TOR2A,0.13126925
SH2D3C,0.003163604
CDK9,0.23771247
FPGS,0.27355453
ENG,0.032286033
AL162586.1,0.0070639383
AK1,0.06990201
AL157935.2,0.0002600224
ST6GALNAC6,0.006110529
ST6GALNAC4,0.13828972
PIP5KL1,0.029945873
AL157935.1,0.0020368414
DPM2,0.34207398
FAM102A,0.21651793
AL360268.2,0.0
NAIF1,0.04507021
SLC25A25,0.29105932
AL360268.1,8.667413e-05
SLC25A25-AS1,0.044810213
PTGES2,0.6938585
AL590708.1,0.004550393
LCN2,2.8115752
C9orf16,1.9919403
CIZ1,0.2746807
DNM1,0.06292486
GOLGA2,0.5938346
SWI5,0.5743302
TRUB2,0.3042829
AL359091.4,0.011484299
COQ4,0.456665
SLC27A4,0.078915894
URM1,0.37115476
AL359091.1,8.667413e-05
CERCAM,0.12697878
ODF2,0.35633197
ODF2-AS1,0.00017334826
GLE1,0.13677357
AL356481.1,0.007844002
SPTAN1,1.1409844
AL356481.3,8.667413e-05
WDR34,0.5925729
HMGA1P4,0.0070639397
SET,6.319018
PKN3,0.0432068
ZDHHC12,0.75348884
AL441992.1,0.050184008
ZER1,0.12034803
TBC1D13,0.099631086
ENDOG,0.47781247
SPOUT1,0.14964548
KYAT1,0.031375937
LRRC8A,0.20863092
PHYHD1,0.16979717
AL672142.1,0.0
DOLK,0.10855916
NUP188,0.13824728
AL592211.1,0.0048104166
SH3GLB2,0.3042378
MIGA2,0.10127814
DOLPP1,0.06899185
CRAT,0.12459477
AL158151.2,0.0
PTPA,0.4369883
AL158151.4,0.003163604
IER5L,1.554551
AL158151.3,0.0040736846
AL158151.1,0.06032458
AL161785.2,0.0003466966
AL161785.3,0.0012567751
AL161785.1,0.08164612
C9orf106,0.0070206015
AL353803.5,0.0
LINC01503,0.31389895
AL353803.2,0.0055904854
AL353803.1,0.0038136616
AL353803.4,0.0010400899
AL391056.1,0.0025135486
NTMT1,0.50173825
C9orf50,0.010400879
ASB6,0.16260421
AL590369.1,0.0024268744
PRRX2,0.20264845
PRRX2-AS1,8.667413e-05
PTGES,0.04377024
TOR1B,0.08485291
TOR1A,0.26714042
C9orf78,0.76619107
USP20,0.039479848
FNBP1,0.6563712
AL158207.2,0.00039003367
AL136141.1,0.0013434493
GPR107,0.26055202
AL360004.1,0.001126764
NCS1,0.37570333
HMCN2,0.00754065
ASS1,1.8675237
FUBP3,0.30484647
PRDM12,0.00043337073
EXOSC2,0.18388337
ABL1,0.17135888
QRFP,0.00021668535
FIBCD1,0.0015601347
AL161733.1,0.0
LAMC3,0.008667406
AIF1L,0.54516035
NUP214,0.2715616
AL157938.2,0.001170101
AL157938.3,0.040953267
FAM78A,0.0013434493
PLPP7,0.0014301236
PRRC2B,0.83005434
AL358781.1,0.008537391
POMT1,0.105698794
AL358781.2,0.0025568851
UCK1,0.1345199
PRRT1B,0.0
RAPGEF1,0.16251738
AL160271.1,0.0
MED27,0.17790289
NTNG2,0.014907945
SETX,0.43651193
TTF1,0.35772017
CFAP77,0.0042903703
BARHL1,4.3337066e-05
DDX31,0.08173272
GTF3C4,0.27073756
AK8,0.0075406446
SPACA9,0.08034595
TSC1,0.164728
GFI1B,0.0009100786
GTF3C5,0.5317664
CEL,0.021668576
RALGDS,0.22774339
GBGT1,0.008277373
OBP2B,0.033802826
ABO,0.08702003
SURF6,0.38103598
MED22,0.11883082
RPL7A,27.340532
SURF1,0.5591208
SURF2,0.46671784
SURF4,0.8057061
STKLD1,0.010660894
REXO4,0.37951982
ADAMTS13,0.012307707
CACFD1,0.12203829
SLC2A6,0.07146212
MYMK,0.0
ADAMTSL2,0.0071506137
FAM163B,0.0
AC002101.1,0.0
DBH,0.0001300112
DBH-AS1,0.00065005606
SARDH,0.0043770443
VAV2,0.09161341
BRD3OS,0.12377179
BRD3,0.47738257
AL445931.1,4.3337066e-05
BX649632.1,0.003120267
WDR5,0.20889127
BX649601.1,0.0048537524
LINC02247,8.667413e-05
RXRA,0.17573582
AL669970.1,0.0003033595
AL669970.3,0.0007367303
AL669970.2,0.0
COL5A1,0.025698885
COL5A1-AS1,0.0
FCN2,0.00021668535
FCN1,4.3337066e-05
AL353611.1,0.0
OLFM1,0.02877579
AL390778.1,0.0
AL390778.2,4.3337066e-05
PPP1R26-AS1,0.06639169
PPP1R26,0.12065151
C9orf116,0.17647143
MRPS2,0.5026905
AL161452.1,4.3337066e-05
LCN1,0.07787667
OBP2A,0.18119457
PAEP,0.088363916
LINC01502,0.002253527
AL354761.1,0.0
GLT6D1,4.3337066e-05
LCN9,0.0
SOHLH1,0.00078006735
KCNT1,0.008580729
CAMSAP1,0.14760879
AL355574.1,0.0016034715
UBAC1,0.7312202
NACC2,0.10821251
AL138781.1,0.0022968634
TMEM250,0.19844635
AL138781.2,0.0017334827
LHX3,8.667413e-05
QSOX2,0.07072525
CCDC187,0.0020368414
CR392000.2,0.00021668535
AC174065.1,0.0018201564
GPSM1,0.037876412
DNLZ,0.02067184
CARD9,0.03960991
SNAPC4,0.10868926
ENTR1,0.21764527
PMPCA,0.37449282
INPP5E,0.06977194
SEC16A,0.28581956
C9orf163,0.027605724
NOTCH1,0.14206095
AL592301.1,0.0001300112
NALT1,0.0022968636
AL590226.2,0.000563382
AL590226.1,8.667413e-05
EGFL7,0.05755127
AGPAT2,0.7560058
FAM69B,0.22423229
SNHG7,0.9484842
LCN10,0.0003466966
AL355987.1,0.0
LCN6,0.0001300112
LCN8,0.00069339323
LCN15,0.0002600224
TMEM141,0.9361879
AL355987.3,0.0
CCDC183,0.0075839814
CCDC183-AS1,0.004680405
RABL6,0.7933571
AJM1,0.030379258
PHPT1,1.9617611
MAMDC4,0.016208071
EDF1,2.974501
TRAF2,0.12858239
FBXW5,0.55049545
C8G,0.005980518
LCN12,0.09794107
PRR31,4.3337066e-05
PTGDS,0.4128797
AL807752.7,0.0
LCNL1,0.0040736836
PAXX,0.6136831
CLIC3,0.13369544
ABCA2,0.058851246
C9orf139,0.00086674147
FUT7,0.00043337073
AL807752.6,0.0
NPDC1,0.18574564
ENTPD2,0.037009697
AL807752.4,0.0
AL807752.2,0.00021668535
SAPCD2,0.3182767
AL807752.3,0.0001300112
UAP1L1,0.021885274
MAN1B1-DT,0.065091655
MAN1B1,0.24772267
DPP7,0.3864919
GRIN1,0.0007367303
LRRC26,0.0014734606
AL929554.1,0.0
TMEM210,0.0002600224
ANAPC2,0.056164335
SSNA1,1.079674
TPRN,0.34190124
TMEM203,0.43521228
NDOR1,0.0220153
BX255925.3,0.120737694
RNF208,0.086933166
CYSRT1,0.0100541795
RNF224,0.0045503923
SLC34A3,0.0019068306
TUBB4B,5.63287
FAM166A,0.0008234044
STPG3-AS1,0.011180946
STPG3,0.008710744
NELFB,0.39668262
TOR4A,0.06266477
NRARP,0.08047612
EXD3,0.07094204
NOXA1,0.08489643
ENTPD8,0.013607839
NSMF,0.15787984
PNPLA7,0.0071506137
MRPL41,1.5034094
DPH7,0.22895755
ZMYND19,0.17430553
ARRDC1,0.3236544
ARRDC1-AS1,0.14565802
EHMT1,0.3856731
AL772363.1,0.0
CACNA1B,0.014734593
AL954642.1,0.00017334826
AC069287.1,0.0
LINC01001,0.027432362
AC069287.3,8.667413e-05
BET1L,0.14457497
SCGB1C1,0.0018201564
ODF3,0.00017334826
AC069287.2,0.0017334823
RIC8A,0.33544463
SIRT3,0.06418149
PSMD13,0.8619525
NLRP6,0.0
AC136475.3,0.030075837
PGGHG,0.21933462
IFITM5,0.0018201564
IFITM2,1.032694
AC136475.2,0.00021668535
IFITM1,0.67149025
AC136475.1,0.01742152
IFITM3,8.082278
AC136475.4,0.0003033595
AC136475.8,0.000606719
AC136475.7,0.0001300112
AC136475.5,0.0023402004
AC136475.9,0.00043337073
B4GALNT4,0.12719576
PKP3,0.47729525
SIGIRR,0.505638
ANO9,0.11271952
PTDSS2,0.15562686
AC138230.1,0.0017334823
RNH1,1.1121207
AC137894.1,0.0
HRAS,0.579533
LRRC56,0.02071518
LMNTD2,0.02366211
AP006284.1,0.024398824
RASSF7,0.6569797
MIR210HG,0.08151614
PHRF1,0.22978152
IRF7,0.27966264
CDHR5,0.0002600224
SCT,0.0025135484
DRD4,0.02067183
DEAF1,0.20187022
AC131934.1,0.0026002224
EPS8L2,0.4678454
TMEM80,0.15246235
AP006621.4,4.3337066e-05
TALDO1,1.5952169
GATD1,0.18657123
AP006621.3,0.08818977
AP006621.2,4.3337066e-05
CEND1,0.02643563
SLC25A22,0.12004401
PANO1,0.013044444
PIDD1,0.047583718
RPLP2,17.107067
PNPLA2,0.3812089
AP006621.1,0.00060671906
CRACR2B,0.36876684
CD151,1.8839523
POLR2L,3.5180967
TSPAN4,0.19705963
AP006623.1,0.018244937
CHID1,0.60202724
AP2A2,0.25738946
MUC6,0.008277373
AC139749.1,0.0016034715
MUC2,8.667413e-05
MUC5AC,0.004593731
MUC5B,0.04381363
AC061979.1,8.667413e-05
TOLLIP,0.2057706
TOLLIP-AS1,0.035102908
BRSK2,0.0015601345
MOB2,0.27095464
DUSP8,0.1127199
KRTAP5-AS1,0.0026002226
KRTAP5-1,0.0003033595
KRTAP5-2,0.00047670782
KRTAP5-3,0.0
KRTAP5-4,4.3337066e-05
KRTAP5-5,0.0
AP006285.2,0.0
FAM99A,0.00017334826
FAM99B,0.0
AP006285.1,4.3337066e-05
KRTAP5-6,0.0
IFITM10,0.0034236275
AC068580.4,0.0055038105
CTSD,1.9165351
AC068580.3,0.0003466966
AC068580.2,0.0
SYT8,0.09083412
TNNI2,0.010054188
LSP1,0.005200451
PRR33,4.3337066e-05
LINC01150,0.0
TNNT3,0.012047686
MRPL23,0.45779282
MRPL23-AS1,0.004897091
LINC01219,0.005027102
IGF2,0.0001300112
IGF2-1,0.43926975
IGF2-AS,0.017074823
INS,0.0
TH,0.0024702111
ASCL2,0.050444014
C11orf21,0.00052004494
TSPAN32,0.0017334823
CD81-AS1,0.0022535264
CD81,6.150382
TSSC4,0.5421338
TRPM5,0.010010844
AC124057.1,4.3337066e-05
KCNQ1,0.018851668
KCNQ1OT1,4.8299417
KCNQ1-AS1,0.0012567751
KCNQ1DN,0.0
CDKN1C,0.48595345
SLC22A18AS,0.01759485
SLC22A18,0.1382905
PHLDA2,0.55767655
NAP1L4,0.8962655
AC131971.1,0.00017334826
CARS,0.2492397
CARS-AS1,0.00052004494
OSBPL5,0.016078064
AC108448.1,0.00017334826
MRGPRG,0.0
MRGPRG-AS1,0.0
AC109309.1,0.0
