,Fibroblast
AC008892.1,0.00043233385
AC016596.1,0.008801718
ANKRD55,0.004494627
AC034245.1,6.525796e-05
LINC01948,0.000668894
C5orf67,4.0786224e-05
AC008940.1,0.0
MAP3K1,0.16560142
AC008937.2,0.00015498763
AC008937.1,1.631449e-05
SETD9,0.08537462
MIER3,0.0855783
AC008937.3,0.0015335657
AC016644.1,3.262898e-05
GPBP1,0.9333043
AC025470.2,0.00030997524
ACTBL2,0.0019903728
AC008780.1,0.00016314487
AC008780.2,0.0003997049
AC106822.1,2.4471736e-05
LINC02225,0.0
LINC02101,2.4471736e-05
PLK2,0.49733478
GAPT,0.000571007
LINC02108,8.97297e-05
RAB3C,0.0005302208
AC016642.1,7.341521e-05
AC008852.1,0.0
PDE4D,0.223137
AC092343.1,0.00027734626
AC034234.1,0.0
PART1,0.020907272
DEPDC1B,0.012700926
ELOVL7,0.013125142
AC104113.1,0.003075282
ERCC8,0.06192508
AC022445.1,8.157245e-06
NDUFAF2,0.6938927
SMIM15,0.5354034
SMIM15-AS1,0.00017130212
LINC02057,0.001435678
ZSWIM6,0.19990537
AC026746.1,0.0
C5orf64-AS1,0.0
AC026434.1,0.0
KIF2A,0.43825465
DIMT1,0.20033729
IPO11,0.056599136
LRRC70,0.00037523318
HTR1A,4.0786224e-05
RNF180,0.069282144
RGS7BP,0.004429372
SHISAL2B,6.525796e-05
SREK1IP1,0.5719435
CWC27,0.3031952
AC092354.2,0.0012806901
AC092354.1,0.0019740588
ADAMTS6,0.10970645
AC025176.1,0.00038339043
CENPK,0.067890026
PPWD1,0.2286958
TRIM23,0.18758836
TRAPPC13,0.07866989
SHLD3,0.017138617
SGTB,0.074714236
NLN,0.0926336
AC010359.1,0.004404895
ERBIN,0.5485108
SREK1,0.7600601
AC025442.1,9.788694e-05
LINC02065,1.631449e-05
AC113378.1,4.0786224e-05
LINC02229,8.157245e-06
MAST4,0.3394685
MAST4-AS1,0.0030181822
CD180,0.0005302208
AC010420.1,1.631449e-05
AC112206.2,0.0006199505
LINC02242,0.0005546925
AC106798.1,0.00021208831
AC024581.1,9.788694e-05
LINC02219,0.0
PIK3R1,0.9733181
AC024579.1,8.157245e-06
AC010280.2,5.7100715e-05
AC010280.3,1.631449e-05
AC010280.1,4.894347e-05
AC093523.1,5.7100715e-05
AC093248.1,8.157245e-06
LINC02198,0.00030181799
AC010273.2,0.003205797
SLC30A5,0.28804088
AC010273.1,0.0027082115
CCNB1,0.20141971
CENPH,0.06447926
MRPS36,0.575019
CDK7,0.14900185
CCDC125,0.061753966
AK6,0.40620148
TAF9,0.4644215
RAD17,0.17291537
MARVELD2,0.019593975
AC145146.1,0.0
OCLN,0.030849885
GTF2H2C,0.07238961
SERF1B,0.00475565
SMN2,0.015270556
AC146944.4,0.009813241
SERF1A,0.009503259
SMN1,0.032228176
NAIP,0.107151516
GTF2H2,0.18279263
LINC02197,0.0021698335
AC145141.2,0.0
AC145141.1,0.0
BDP1,0.67598647
MCCC2,0.16112195
CARTPT,0.00015498763
MAP1B,0.87349224
MRPS27,0.16827457
PTCD2,0.07534219
ZNF366,0.00097071286
LINC02056,0.0002610318
AC063979.2,4.0786224e-05
AC035140.1,0.0004241766
TNPO1,0.55874735
AC008972.1,0.0010359716
AC008972.2,0.0033199964
FCHO2,0.19395031
TMEM171,0.0010686007
TMEM174,0.0
AC116345.1,0.0
FOXD1,0.008777234
FOXD1-AS1,1.631449e-05
LINC01385,0.0
AC099522.2,0.007080503
BTF3,6.2191143
ANKRA2,0.17587605
UTP15,0.0619007
ARHGEF28,0.030311616
AC091868.2,3.262898e-05
AC093283.1,1.631449e-05
LINC02122,6.525796e-05
AC106732.1,8.157245e-06
LINC01333,0.0
LINC01332,0.0
LINC01331,1.631449e-05
ENC1,0.43513018
HEXB,0.5329891
GFM2,0.08597802
NSA2,2.273021
FAM169A,0.006052667
AC010501.1,0.0002610318
AC116337.3,0.00011420142
GCNT4,0.021103052
LINC01336,0.003776796
ANKRD31,0.0037033814
AC008897.2,7.341521e-05
HMGCR,0.11610754
COL4A3BP,0.37027246
AC008897.3,0.0003426042
POLK,0.39719576
AC010245.1,0.0040704524
AC010245.2,0.008728299
ANKDD1B,0.0032057967
POC5,0.05708848
AC026774.1,8.157245e-06
SV2C,0.0025940111
AC113404.1,8.157245e-06
IQGAP2,0.022750651
AC026725.1,0.00044864832
F2RL2,0.034186445
AC025188.1,0.00030181799
F2R,0.4704362
F2RL1,0.058043692
S100Z,0.00016314487
CRHBP,0.00022024558
AGGF1,0.117273614
AC008581.2,0.00011420142
ZBED3,0.104647815
AC008581.1,0.0003997049
ZBED3-AS1,0.02714694
AC022414.1,0.0
PDE8B,0.023794712
WDR41,0.40496114
OTP,4.0786224e-05
TBCA,2.1197104
AC108482.1,0.0
AP3B1,0.5461288
SCAMP1-AS1,0.07465717
SCAMP1,0.31343922
LHFPL2,0.3663452
ARSB,0.06746318
DMGDH,0.012904903
BHMT2,0.029031027
BHMT,0.00066073675
JMY,0.17925312
HOMER1,0.12472894
TENT2,0.21450378
CMYA5,0.17034832
AC008496.2,6.525796e-05
LINC01455,0.0
MTX3,0.1155036
THBS4,0.015425446
AC012636.1,0.0020801034
SERINC5,0.54452527
AC010260.1,0.00082388235
SPZ1,2.4471736e-05
ZFYVE16,0.4812378
AC008771.1,0.12797481
FAM151B,0.038859285
ANKRD34B,0.00045680557
LINC01337,0.00039154766
DHFR,0.15822904
AC008434.1,0.00030997524
MSH3,0.25997522
RASGRF2-AS1,0.0040704524
RASGRF2,0.070840485
AC026427.1,0.00039154766
CKMT2-AS1,0.053907532
CKMT2,0.010800279
ZCCHC9,0.3493266
ACOT12,0.0001876166
SSBP2,0.27604312
AC026726.1,0.00154988
ATG10,0.13928723
ATG10-AS1,1.631449e-05
RPS23,26.901432
ATP6AP1L,0.16797367
AC026782.1,6.525796e-05
AC026782.2,0.0005791642
AC008885.2,0.0016151384
LINC01338,0.00012235866
AC108174.1,0.00027734626
AC027338.2,0.00012235866
AC027338.1,0.0002284028
AC104118.1,0.0045598797
TMEM167A,1.451646
XRCC4,0.12762405
VCAN,10.967242
VCAN-AS1,0.005742685
HAPLN1,0.005057486
EDIL3,0.390854
AC113383.1,0.006664474
AC114928.1,8.1572456e-05
AC117522.2,8.157245e-06
AC010486.1,0.0
AC010486.2,0.0
AC010486.3,8.157245e-06
AC010595.1,0.00015498763
AC026414.1,0.0
AC016550.1,0.0
AC016550.2,0.0
AC016550.3,0.0
COX7C,4.822105
LINC02059,0.0
AC008539.1,0.0
AC109492.1,0.0
LINC01949,0.00013867316
RASA1,0.18405677
CCNH,0.23266006
AC018754.1,0.00030997524
LINC02144,0.0
TMEM161B,0.12494037
TMEM161B-AS1,0.121906266
LINC02060,9.788694e-05
AC091826.2,1.631449e-05
LINC00461,8.97297e-05
MEF2C-AS2,8.97297e-05
AC008525.1,0.0
MEF2C,0.52155566
MEF2C-AS1,0.014985052
AC074131.1,0.0
LINC02161,0.0
AC008448.1,8.157245e-06
AC113167.1,8.157245e-06
AC099554.1,1.631449e-05
CETN3,0.15998001
MBLAC2,0.034862693
POLR3G,0.018019618
LYSMD3,0.2501879
ADGRV1,0.0023737652
AC093281.1,2.4471736e-05
AC093281.2,4.0786224e-05
AC123595.1,0.0011338588
LUCAT1,0.024488036
AC123595.2,2.4471736e-05
AC008799.2,8.157245e-06
ARRDC3,0.3426913
ARRDC3-AS1,0.00750469
AC114316.2,0.0003262897
AC114316.1,0.0
AC124854.1,8.1572456e-05
AC026780.1,8.157245e-06
AC026780.2,0.00025287454
AC008517.1,8.157245e-06
LINC02058,0.001109387
AC012625.1,0.00042417663
NR2F1-AS1,0.2197819
NR2F1,1.2830019
FAM172A,0.28937012
POU5F2,0.052627046
AC108102.1,0.00068520854
KIAA0825,0.0512241
SLF1,0.0883763
MCTP1,0.004935117
AC008534.1,8.157245e-06
AC012312.1,0.0
FAM81B,0.0029284535
TTC37,0.90615916
ARSK,0.089656435
GPR150,0.0010767579
RFESD,0.02974872
SPATA9,0.011583401
AC008840.1,0.0015090939
RHOBTB3,1.7883983
GLRX,0.5675183
AC008592.4,2.4471736e-05
AC008592.5,0.00035076146
LINC01554,0.0044946237
ELL2,0.18255906
AC104123.1,0.0007830959
AC008592.2,0.0003262897
MIR583HG,0.00058732147
AC099509.1,2.4471736e-05
AC099509.2,6.525796e-05
PCSK1,0.011077599
CAST,2.7571275
AC020900.1,0.0001876166
ERAP1,0.21359853
AC008906.1,0.008279643
AC008906.2,0.00094624155
AC009126.1,0.012847808
ERAP2,0.30956542
LNPEP,0.38848475
LIX1-AS1,0.0005302208
LIX1,0.0074312603
RIOK2,0.23545747
AC008883.2,2.4471736e-05
LINC01340,0.00021208831
LINC02234,8.1572456e-05
RGMB,0.062170066
RGMB-AS1,0.007096812
AC008522.1,0.009690869
CHD1,0.39500257
LINC02062,0.0053511285
LINC02113,0.0
AC113385.1,1.631449e-05
AC021086.1,0.0020637885
FAM174A,0.16786666
AC027315.1,0.0
ST8SIA4,0.01301909
AC008948.1,0.0
SLCO4C1,0.0003262897
SLCO6A1,0.00017945937
AC094108.1,0.0
LINC00492,0.0
AC099487.1,0.00013867316
LINC00491,0.00071783765
PAM,1.3103212
GIN1,0.074885495
PPIP5K2,0.38593203
AC011362.1,0.0
C5orf30,0.042978283
AC010406.1,8.157245e-06
LINC02115,4.0786224e-05
NUDT12,0.08632055
LINC02163,5.7100715e-05
AC099520.1,1.631449e-05
AC099520.2,0.0
AC091987.1,0.0001468304
LINC01950,0.00035076146
EFNA5,0.35292566
AC024587.2,2.4471736e-05
FBXL17,0.11373365
LINC01023,0.01590684
FER,0.22536033
AC008871.1,1.631449e-05
AC008467.1,0.029055461
PJA2,1.2140943
AC091917.3,0.00013051591
AC091917.2,8.157245e-06
AC012603.1,0.0023982376
MAN2A1,0.43748006
LINC01848,0.0
TMEM232,0.006020038
SLC25A46,0.19542643
AC010395.1,0.0
TSLP,0.0319024
AC008572.1,0.0
WDR36,0.21630685
CAMK4,0.027261158
AC010468.2,0.0
AC010275.1,4.894347e-05
STARD4,0.06610994
STARD4-AS1,0.13455682
NREP,1.0271586
NREP-AS1,3.262898e-05
EPB41L4A,0.09127176
EPB41L4A-AS1,0.58431125
AC010261.1,0.00012235866
AC010261.2,4.894347e-05
AC104126.1,0.00030181799
EPB41L4A-DT,0.011974958
LINC02200,0.0
APC,0.35026503
SRP19,0.6436539
REEP5,1.1685404
DCP2,0.36213228
MCC,0.33934432
AC079465.1,0.00094624155
TSSK1B,0.0006525794
YTHDC2,0.24688444
AC106789.1,0.00017945937
KCNN2,0.004307012
AC010230.1,8.157245e-06
TRIM36,0.007374167
AC008494.2,8.157245e-06
PGGT1B,0.19115283
AC008494.3,0.0034994532
CCDC112,0.16293265
FEM1C,0.17860086
TMED7-TICAM2,0.0012806901
TICAM2,0.041836414
AC010226.1,0.02998522
TMED7,0.57248193
AC008549.2,0.0053429706
AC008549.1,0.0
CDO1,0.03635543
ATG12,0.59386706
AP3S1,1.031857
LVRN,0.006240288
ARL14EPL,0.00030181799
AC034236.3,0.00058732147
AC034236.2,0.023101345
COMMD10,0.2364281
AC018752.1,0.0
SEMA6A,0.096151404
SEMA6A-AS1,0.006982615
SEMA6A-AS2,6.525796e-05
LINC02214,0.0
AC010267.1,0.0
AC093534.2,0.0
LINC00992,0.0006933659
LINC02147,0.0019332722
LINC02148,0.00017130213
LINC02208,0.00058732147
LINC02216,0.0
LINC02215,3.262898e-05
AC093206.1,0.00029366073
DTWD2,0.039748296
AC008629.1,0.0009788707
DMXL1,0.17998709
TNFAIP8,0.45255914
HSD17B4,0.46887428
FAM170A,6.525796e-05
AC008574.1,0.0
AC113418.1,0.00024471732
PRR16,0.027929995
AC114284.1,0.0035973403
AC008568.1,1.631449e-05
FTMT,0.0
SRFBP1,0.3082686
LOX,3.7806795
AC010255.1,0.0036870674
ZNF474,0.0092177475
AC010255.3,0.00023656005
AC010255.2,0.0002610318
AC113349.2,0.001631453
SNCAIP,0.23272045
AC113349.1,0.0062647634
AC119150.1,0.00025287454
AC022101.1,0.0018353846
LINC02201,0.00047312008
SNX2,0.7569553
SNX24,0.22784026
PPIC,3.0136137
AC106786.2,0.0009951852
AC106786.1,0.0040051946
PRDM6,0.1008715
CEP120,0.081002615
CSNK1G3,0.33796543
LINC01170,0.00015498763
AC025465.2,0.0
AC025465.4,3.262898e-05
AC025465.1,8.157245e-06
ZNF608,0.23673831
AC112196.1,6.525796e-05
LINC02240,0.00011420142
AC109464.1,0.0
AC109464.2,0.0
AC109471.1,2.4471736e-05
AC010235.1,3.262898e-05
GRAMD2B,0.23491159
AC093535.1,0.00038339043
ALDH7A1,0.47674385
PHAX,0.513137
TEX43,1.631449e-05
LMNB1-DT,0.00012235866
LMNB1,0.078362785
MARCH3,0.32945263
C5orf63,0.047260363
AC011416.3,0.0074475836
MEGF10,0.33304262
AC010424.2,0.001631453
PRRC1,0.56348574
AC010424.3,8.157245e-06
CTXN3,5.7100715e-05
CCDC192,0.0008646687
AC068658.1,3.262898e-05
LINC01184,0.14978462
SLC12A2,0.20181356
FBN2,0.12999818
SLC27A6,0.0030997547
ISOC1,0.13897008
ADAMTS19-AS1,0.0001468304
ADAMTS19,0.005261399
AC008591.1,0.0004241766
KIAA1024L,0.00071783765
CHSY3,0.09916672
HINT1,3.9936988
LYRM7,0.11802389
CDC42SE2,0.15617079
RAPGEF6,0.037015967
FNIP1,0.5210157
MEIKIN,2.4471736e-05
AC026398.1,0.0
AC034228.3,0.0
ACSL6,0.0013296336
AC034228.1,0.0
IL3,0.00029366082
CSF2,0.0010685994
AC063976.1,0.0
P4HA2-AS1,0.00012235866
P4HA2,1.456961
PDLIM4,0.76186055
SLC22A4,0.014079574
SLC22A5,0.04600433
AC116366.3,0.043989573
AC116366.2,0.0001468304
AC116366.1,0.008255151
IRF1,1.1692631
IL5,0.00043233385
RAD50,0.09070856
TH2LCRR,0.00013867316
IL13,0.0004894346
IL4,8.972969e-05
AC004039.1,0.00040786213
KIF3A,0.19923547
CCNI2,0.0009707134
SEPT8,0.28220102
SOWAHA,0.0021453616
AC004775.1,0.0003997049
SHROOM1,0.12565808
GDF9,0.0012970045
UQCRQ,2.716396
LEAP2,0.044813365
AFF4,1.0686085
AC010240.3,0.0013214763
ZCCHC10,0.24762663
HSPA4,0.61009216
AC113410.2,8.157245e-06
AC010307.2,0.0
FSTL4,0.00076678133
AC010307.3,0.0
AC010307.4,0.0
AC010608.1,0.0
WSPAR,0.0
C5orf15,0.56692725
VDAC1,1.8813618
AC008608.2,0.032220043
TCF7,0.10401176
SKP1,4.739667
AC104109.3,0.0001468304
PPP2CA,0.51042193
AC104109.2,0.001835385
CDKL3,0.049902897
UBE2B,1.2180799
AC109454.2,0.006362648
CDKN2AIPNL,0.1481042
AC109454.3,7.341521e-05
AC005355.1,3.262898e-05
LINC01843,0.00010604419
JADE2,0.08774794
SAR1B,0.5358608
SEC24A,0.28181082
CAMLG,0.9692278
DDX46,1.0126657
C5orf24,0.64609206
TXNDC15,0.71701354
PCBD2,0.07717756
CATSPER3,0.0015172509
PITX1,0.08408835
C5orf66,0.005383758
AC008406.3,7.341521e-05
C5orf66-AS1,0.0011012296
AC008406.2,1.631449e-05
C5orf66-AS2,0.0
H2AFY,0.9350161
AC026691.1,0.0029447682
DCANP1,0.0
TIFAB,0.00017945938
AC022092.1,0.00043233385
NEUROG1,0.0
AC034206.1,0.00021208831
CXCL14,2.3696806
SLC25A48,0.0046251393
IL9,0.0
AC002428.2,4.0786224e-05
AC002428.1,0.0
LECT2,0.00015498763
TGFBI,3.325314
SMAD5-AS1,0.0074067996
SMAD5,0.66451895
SMIM32,5.7100715e-05
TRPC7,8.157245e-06
TRPC7-AS1,3.262898e-05
TRPC7-AS2,0.0
AC063980.1,0.0
AC112178.1,2.4471736e-05
AC109439.2,8.157245e-06
SPOCK1,0.12621453
KLHL3,0.053597823
HNRNPA0,1.3684512
AC106791.2,3.262898e-05
AC106791.1,0.006117927
MYOT,0.00013867316
PKD2L2,0.0050737807
FAM13B,0.20433338
AC113382.1,0.00035076146
AC113382.2,7.341521e-05
WNT8A,0.0
NME5,0.03946294
BRD8,0.33042094
KIF20A,0.035948686
CDC23,0.13993973
GFRA3,0.00073415216
CDC25C,0.009911095
FAM53C,0.3574927
AC104116.1,0.00040786213
KDM3B,0.17553355
REEP2,0.015050313
EGR1,3.2368186
ETF1,0.4502458
HSPA9,0.82812214
CTNNA1,1.1866444
AC034243.1,0.0016722394
LRRTM2,0.007366014
SIL1,0.82982755
AC011405.1,0.0057834713
MATR3,0.0013296336
SNHG4,0.0015580375
MATR3-1,0.10367697
PAIP2,1.23921
AC135457.1,0.0010441289
SLC23A1,0.00074230955
MZB1,0.0024798086
PROB1,0.006436067
SPATA24,0.016404446
DNAJC18,0.11495726
AC142391.1,0.0
ECSCR,0.0059139864
SMIM33,0.0021372044
TMEM173,0.4667306
UBE2D2,1.0705367
AC113361.1,0.00023656005
CXXC5,0.36817113
CXXC5-AS1,9.788694e-05
AC008667.1,3.262898e-05
PSD2-AS1,0.0
AC008667.3,1.631449e-05
AC008667.4,0.00019577386
PSD2,0.0007015231
NRG2,0.02139669
AC008667.2,6.525796e-05
MALINC1,0.012244151
PURA,0.74770576
IGIP,0.07747911
CYSTM1,1.1539167
PFDN1,0.7059575
HBEGF,0.051111165
AC008438.2,0.00011420142
SLC4A9,0.0006362649
AC008438.1,0.00015498763
ANKHD1,0.058850233
ANKHD1-EIF4EBP3,0.006248445
SRA1,0.5297115
EIF4EBP3,0.003001868
APBB3,0.056802955
SLC35A4,0.20000246
CD14,0.049855303
NDUFA2,1.1268486
TMCO6,0.025401434
IK,1.0419492
WDR55,0.17302974
DND1,0.008850669
HARS,0.3522635
HARS2,0.08342504
ZMAT2,0.6063712
PCDHA1,0.00012235866
AC005609.5,8.1572456e-05
PCDHA2,0.000929927
PCDHA3,0.0022024626
PCDHA4,0.0039562522
PCDHA5,0.0029692396
PCDHA6,0.0018272278
PCDHA7,0.0017048684
PCDHA8,0.00017130212
PCDHA9,0.0044375234
AC005609.2,1.631449e-05
PCDHA10,0.028435607
AC005609.4,0.0005302208
PCDHA11,0.0033036817
PCDHA12,0.02734267
AC005609.3,0.00030181799
AC005609.1,0.00025287454
PCDHA13,0.0031731678
PCDHAC1,0.0036054954
AC010223.1,8.157245e-06
PCDHAC2,0.003426039
AC244517.5,0.00013867316
PCDHB1,0.0004404911
AC244517.9,0.0
PCDHB2,0.040303398
AC244517.2,0.00010604419
PCDHB3,0.011819956
AC244517.1,0.003523925
PCDHB4,0.021421144
PCDHB5,0.03849253
AC244517.11,0.0002039311
PCDHB6,0.005236928
AC244517.12,0.00013867316
PCDHB7,0.018590624
PCDHB8,0.0008320396
PCDHB16,0.04326415
AC244517.6,0.0002039311
AC244517.4,0.00013867316
PCDHB9,0.010775805
AC244517.7,8.1572456e-05
PCDHB10,0.019610295
PCDHB11,0.01844378
PCDHB12,0.023248173
PCDHB13,0.01571921
PCDHB14,0.050237473
PCDHB15,0.025124209
TAF7,0.75676656
SLC25A2,0.00022024557
AC005618.1,0.0038338962
PCDHGA1,0.002561383
PCDHGA2,0.0075291567
PCDHGA3,0.0084835775
PCDHGB1,0.00230035
AC005618.3,0.0
PCDHGA4,0.0043070097
PCDHGB2,0.005449018
PCDHGA5,0.036991835
PCDHGB3,0.0027816256
PCDHGA6,0.030629605
PCDHGA7,0.012276779
PCDHGB4,0.0026592687
PCDHGA8,0.021111216
PCDHGB5,0.009046435
PCDHGA9,0.02121723
PCDHGB6,0.034618102
PCDHGA10,0.1311316
PCDHGB7,0.0432965
PCDHGA11,0.007879931
AC005618.2,0.00013867316
PCDHGA12,0.12191544
PCDHGC3,0.08293564
PCDHGC4,0.00084835413
PCDHGC5,0.00074230955
DIAPH1,0.27374417
AC008781.2,0.00058732147
AC008781.1,0.00019577386
HDAC3,0.27640194
RELL2,0.018166447
FCHSD1,0.058189526
ARAP3,0.018150128
AC005753.1,0.00015498763
PCDH1,0.019887624
DELE1,0.1730131
PCDH12,0.0031894827
AC005740.4,0.00086466863
RNF14,0.15945765
AC005740.3,5.7100715e-05
GNPDA1,0.32436207
NDFIP1,1.0636992
SPRY4,0.09402154
SPRY4-AS1,0.0035647098
FGF1,0.13119091
AC005592.1,0.00023656005
LINC01844,0.00031813246
ARHGAP26,0.076355174
ARHGAP26-AS1,0.0007586241
NR3C1,0.6430351
AC016598.1,3.262898e-05
AC016598.2,0.0
HMHB1,0.00016314487
YIPF5,0.9325048
KCTD16,0.008556985
AC132803.1,7.341521e-05
AC137770.1,0.0011175444
AC008700.1,8.1572456e-05
PRELID2,0.11702118
GRXCR2,4.0786224e-05
SH3RF2,0.031763576
PLAC8L1,0.0021698335
AC091887.1,2.4471736e-05
LARS,0.76153386
AC091959.3,0.021812653
RBM27,0.10873386
AC011396.2,0.0
POU4F3,0.00024471732
AC011396.1,8.157245e-06
TCERG1,0.38519025
GPR151,4.0786224e-05
AC008728.1,8.157245e-06
PPP2R2B,0.02037711
STK32A-AS1,4.894347e-05
STK32A,0.003801268
DPYSL3,1.7808074
AC011373.1,4.0786224e-05
JAKMIP2-AS1,0.0011175444
JAKMIP2,0.009103543
SPINK1,0.031560197
SCGB3A2,0.0002284028
C5orf46,0.02833814
AC011352.1,0.00057100697
AC011352.3,0.0
SPINK5,0.0021127316
SPINK14,0.0
SPINK6,5.7100715e-05
MARCOL,3.262898e-05
SPINK13,0.00013051591
AC091948.1,0.0017701267
SPINK7,3.262898e-05
SPINK9,0.000725995
FBXO38,0.1125592
AC114939.1,0.0025205966
HTR4,0.00013867316
ADRB2,0.0015580369
SH3TC2,0.0011175444
AC116312.1,8.157245e-06
SH3TC2-DT,0.0001305159
ABLIM3,0.016616521
AC012613.1,1.631449e-05
AC012613.2,0.00012235866
AFAP1L1,0.017456736
GRPEL2,0.044315867
GRPEL2-AS1,8.157245e-06
PCYOX1L,0.022530401
IL17B,0.00904643
AC131025.1,0.00013051591
CARMN,0.54550123
AC131025.2,0.008467262
CSNK1A1,1.9520915
ARHGEF37,0.02226126
PPARGC1B,0.061330374
PDE6A,0.013288295
SLC26A2,0.2356045
TIGD6,0.04279061
HMGXB3,0.33378893
CSF1R,0.0043478063
PDGFRB,1.5974357
CDX1,0.016738873
SLC6A7,0.0016314528
CAMK2A,0.026804475
ARSI,0.19543032
TCOF1,0.24446206
CD74,1.6005363
RPS14,28.278519
NDST1-AS1,0.0010114998
NDST1,0.100259505
SYNPO,0.13489279
AC011383.1,8.157245e-06
MYOZ3,0.005897675
AC008453.1,2.4471736e-05
RBM22,0.29755095
DCTN4,0.32644853
SMIM3,0.62025523
IRGM,0.0006770513
ZNF300,0.060807746
GPX3,0.22548018
TNIP1,0.46749577
ANXA6,0.9619442
AC008641.1,4.0786224e-05
CCDC69,0.10647653
GM2A,0.12900227
SLC36A3,4.0786224e-05
SLC36A2,8.1572456e-05
SLC36A1,0.062169824
FAT2,0.0013948916
AC011337.1,0.003417882
AC011374.1,0.00036707593
SPARC,43.053345
CLMAT3,0.0011420163
AC011374.2,0.003099754
ATOX1,2.3110945
AC091982.1,2.4471736e-05
AC091982.3,0.0031568536
G3BP1,0.90940267
GLRA1,0.00011420142
LINC01933,0.0006281077
NMUR2,8.97297e-05
LINC01470,0.00011420142
GRIA1,0.0027979396
AC091962.1,9.788694e-05
FAM114A2,0.21062171
MFAP3,0.03517261
GALNT10,0.3630298
SAP30L-AS1,0.004706708
SAP30L,0.21646139
HAND1,0.021527184
AC026688.2,4.894347e-05
LARP1,0.6552193
FAXDC2,0.12313835
CNOT8,0.21510847
GEMIN5,0.11394591
MRPL22,0.5079741
KIF4B,0.0005220636
SGCD,0.34277794
AC025434.1,2.4471736e-05
PPP1R2B,0.00030181799
TIMD4,0.00019577387
HAVCR1,1.631449e-05
HAVCR2,0.0066236807
AC011377.1,0.0
MED7,0.18722154
ITK,0.003319997
FAM71B,0.0
AC010609.1,0.0
AC009185.1,0.0
CYFIP2,0.03607016
FNDC9,0.00014683041
AC008676.1,0.0030915965
ADAM19,0.2020419
NIPAL4,0.0012643754
AC106801.1,0.00026918904
SOX30,0.0014927792
C5orf52,2.4471736e-05
THG1L,0.24133824
LSM11,0.066288814
CLINT1,0.8710483
AC025437.5,4.894347e-05
AC025437.4,0.0002855035
AC025437.3,1.631449e-05
AC025437.2,0.00010604419
AC025437.1,8.157245e-06
LINC02227,0.0014438353
AC091979.1,5.7100715e-05
AC091979.2,0.00015498763
AC091939.1,0.0
EBF1,0.19689986
AC136424.2,0.00088098325
AC136424.1,2.4471736e-05
LINC02202,0.007937034
RNF145,0.43906212
AC134043.1,0.00013051591
LINC01932,8.157245e-06
UBLCP1,0.31799066
AC008691.1,0.0017211831
IL12B,0.00013867316
LINC01845,3.262898e-05
AC008703.1,0.0003915477
LINC01847,0.0001876166
ADRA1B,0.0017374976
TTC1,0.5297922
PWWP2A,0.2516066
FABP6,0.0034505106
AC008609.1,0.00017945937
CCNJL,0.02221232
C1QTNF2,0.088547975
ZBED8,0.031118996
SLU7,0.4001402
PTTG1,0.32232326
MIR3142HG,0.004853542
ATP10B,0.0025940102
AC008456.1,1.631449e-05
AC011363.1,1.631449e-05
LINC02159,0.000725995
GABRB2,0.12805915
GABRA6,5.7100715e-05
AC091944.1,0.0
GABRA1,0.0015580372
LINC01202,8.157245e-06
GABRG2,0.00021208831
AC113414.1,0.00046496282
CCNG1,0.5980855
NUDCD2,0.48305786
HMMR,0.09297417
HMMR-AS1,0.0
MAT2B,0.30127046
AC008662.1,0.0
AC109466.1,0.00029366073
LINC02143,0.0
LINC01938,4.0786224e-05
AC008415.1,0.0
AC114321.1,8.157245e-06
LINC01947,0.00016314487
AC091819.1,0.0
TENM2,0.042212147
AC091820.2,8.157245e-06
AC091820.1,8.157245e-06
AC008708.2,7.341521e-05
AC008464.1,7.341521e-05
AC008705.1,8.157245e-06
AC011369.1,2.4471736e-05
AC008637.1,0.0073252246
WWC1,0.14957479
RARS,0.6074812
FBLL1,0.0043477947
PANK3,0.2273094
AC011365.2,0.0014601501
SLIT3,1.2117664
AC011365.1,0.0011828026
AC011389.2,8.157245e-06
AC011389.1,0.0074068005
SPDL1,0.13893043
DOCK2,0.020515775
AC008680.1,0.0
FAM196B,0.0053592874
FOXI1,9.788694e-05
LINC01187,4.894347e-05
C5orf58,0.00095439865
LCP2,0.0134351
AC034199.1,0.00030997524
LINC01366,0.0004241766
KCNIP1,0.0030834388
KCNMB1,0.031290654
AC027306.1,0.00068520854
AC008619.1,0.00013867316
AC027312.1,1.631449e-05
AC008514.1,0.0
GABRP,0.002512437
RANBP17,0.063532196
AC091980.2,0.0
TLX3,2.4471736e-05
NPM1,7.527363
FGF18,0.07234297
AC011410.1,0.0
SMIM23,4.894347e-05
FBXW11,0.58177155
STK10,0.14423841
EFCAB9,0.00027734626
UBTD2,0.31340665
SH3PXD2B,0.80314565
LINC01944,5.7100715e-05
NEURL1B,0.08277522
AC027309.1,6.525796e-05
AC022217.2,0.000106044194
AC022217.3,0.00022024557
DUSP1,4.6352344
AC110011.1,0.00018761662
ERGIC1,0.5262692
AC008429.1,0.008067546
AC008429.3,0.0005628497
RPL26L1,0.62055594
ATP6V0E1,3.5251997
CREBRF,0.49708647
AC008378.1,0.0009625559
BNIP1,0.12750137
NKX2-5,0.013010953
STC2,0.087857924
AC016573.1,4.894347e-05
AC008632.1,2.4471736e-05
AC008663.1,0.0
AC008663.3,8.157245e-06
AC008663.2,4.0786224e-05
BOD1,0.5963629
LINC01863,0.0
LINC01942,0.0
LINC01484,0.0002039311
LINC01485,0.00012235866
CPEB4,0.2512985
C5orf47,0.00010604419
