MGH100,MGH101,MGH102,MGH104,MGH105,MGH106,MGH110,MGH113,MGH115,MGH121,MGH122,MGH124,MGH125,MGH128,MGH129,MGH136,MGH143,MGH151,MGH152,MGH66,BT1160,BT1187,BT749,BT771,BT786,BT830,BT920
SNORD96B,0,0,0,0,0,0,0,0,0,0.7465993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD97,0,0.9936,0,2.2578871,0.29600945,1.0893999,0.6744011,0.29592308,0,0.42969698,8.496996,1.1336757,1.6508521,0.38173914,0,0,1.440365,0,0.47030568,5.6744037,0.2712276,2.529614,0.62593734,2.3626688,1.3843187,1.7890525,0.36073458
SNORD98,0,1.0565499,0,0.49146476,2.2264197,2.9600997,0.2603064,0,0.9424242,0,0,1.1471081,2.8945112,3.7940764,1.0444272,2.649697,3.7395258,0,0,1.0266743,0.7886246,4.054592,0,0.38352236,2.4263117,0.45832637,1.7243655
SNORD99,2.2086604,11.493249,2.7524536,0.66211265,2.5858831,3.7027998,9.404652,1.112,3.5963635,1.3257911,5.4218683,2.1751623,0,5.107772,4.0420833,2.617143,1.774489,0,1.5340611,1.102844,4.959184,4.060487,0.6852277,6.0201716,1.6109992,5.715555,1.6969409
SNPH,8.859187,8.761299,5.0297027,5.6829853,2.7933912,3.7089,5.0324235,10.095883,4.698848,6.224444,2.7748718,11.162217,5.648245,1.7365761,6.969479,3.9703465,5.8040504,5.34908,6.202882,2.2137153,11.800692,1.0176016,8.094634,4.9784203,14.700241,4.930873,6.3119316
SNRK,42.280052,28.361797,53.047287,14.234957,20.323753,29.455248,22.103065,34.121273,31.036606,43.83428,29.146667,34.071785,47.615166,17.791903,22.14172,59.072334,21.255548,29.907423,32.220745,18.065367,51.353344,28.522137,19.642582,20.800055,34.004753,16.650723,21.082052
SNRK-AS1,3.0445454,4.0411496,2.534833,1.0696056,1.9632335,0.18394999,3.8424234,1.8228848,2.1417577,3.102323,1.602088,4.5854864,3.4886217,0.5923914,2.3056247,3.579394,1.9251825,3.225951,2.2804368,2.3649309,8.816419,1.365939,2.4230375,3.2204695,1.9626936,3.371282,1.6756289
SNRNP200,191.07468,79.778694,164.28836,131.55605,92.53466,112.58105,87.95513,91.01178,92.73442,112.418884,115.272156,139.60776,169.37816,159.6645,116.727234,114.970695,87.13197,165.75902,113.14114,111.09417,117.41539,53.95719,106.114136,141.29524,83.645004,111.81935,69.99642
SNRNP25,104.90665,97.08084,51.66026,84.36819,37.459763,47.93925,90.10601,65.35946,36.17515,89.76424,45.450184,80.70008,85.571625,96.898315,65.73677,109.39411,71.74858,50.896076,70.84328,72.78717,157.33221,22.30235,78.046936,49.58854,157.97014,67.9182,87.26359
SNRNP27,196.94548,131.19841,141.47118,156.47578,121.834946,121.7925,159.17516,143.43481,109.65757,116.60653,127.86872,136.59937,173.80388,110.17213,143.58257,133.8377,146.60376,231.11382,98.614235,127.62869,159.86432,75.428055,113.59762,120.93967,165.35713,122.31742,131.12917
SNRNP35,39.49502,27.37105,26.314238,29.079548,20.819227,21.469599,46.901146,22.928152,26.551332,54.01653,34.2607,32.08989,46.322502,61.890816,38.514057,37.68905,25.267044,43.906498,60.0159,32.173645,48.674633,42.682755,38.357334,49.367935,37.600048,40.18338,33.88306
SNRNP40,139.73001,140.99196,80.81038,137.7885,80.45289,125.29789,113.02409,92.71192,108.304726,122.593475,136.79439,113.07009,157.62367,152.74251,101.93095,119.52739,133.51648,137.83939,97.65956,116.80506,171.08148,70.20846,97.11774,77.44693,88.644394,89.654076,92.79028
SNRNP48,17.910427,6.33175,11.466357,10.516056,9.611167,15.933102,12.52947,8.080193,11.179273,13.633702,13.190806,11.991352,19.33644,14.172663,6.542604,7.9813414,10.3726635,13.118282,7.8088655,10.8749075,10.306329,11.052094,8.210382,13.701195,10.1302595,7.140229,8.027446
SNRNP70,25.268038,4.5385,21.196356,20.590675,12.999103,13.038152,27.149055,31.682884,40.28297,22.292356,21.108242,30.59446,37.594135,16.368696,55.102345,29.591557,17.375803,14.910123,17.428558,49.789425,29.966312,15.527822,25.157887,43.647278,13.05012,38.42318,20.75097
SNRPA,50.45679,35.22395,22.812153,41.608482,30.415962,37.730152,51.614983,33.378918,81.4512,35.22407,44.629635,44.36965,49.90208,37.688316,67.60276,50.040386,53.396423,41.14288,42.443844,50.58179,52.78542,26.507717,75.11197,46.601944,53.554066,35.773922,27.511158
SNRPA1,167.89598,147.09447,91.268394,145.87393,105.80999,138.51688,130.4186,147.56754,152.13219,168.19412,137.87865,106.3136,142.2535,181.52603,103.186104,146.6881,122.604126,143.01767,164.58716,98.49464,183.15492,88.82271,123.33723,119.86975,163.24397,111.10326,135.02887
SNRPB,337.23938,305.34503,207.65881,539.43616,209.00708,284.19928,205.96484,217.70277,215.69508,348.97952,394.2416,280.2115,260.43652,453.32602,309.80167,272.4152,669.58374,302.75836,1128.5853,284.78363,345.9196,231.33917,356.59128,342.20764,605.788,192.109,331.895
SNRPB2,110.47894,149.68619,65.42788,103.70413,68.975,76.02694,54.72465,90.97923,89.85617,142.00491,88.45792,90.59332,79.20903,93.20021,113.30479,99.12013,202.79854,61.63018,110.62109,69.35174,115.367584,53.48359,81.39253,74.85321,145.47466,75.856064,85.6882
SNRPC,182.85187,135.7146,86.094864,189.51389,107.70642,102.148895,172.41615,66.707306,103.828415,133.59085,130.5708,132.31459,138.11136,180.46701,151.92397,210.15591,176.52457,121.24791,193.92078,146.53802,189.01854,76.62143,127.35825,157.54068,310.37863,140.82755,165.29341
SNRPD1,141.47498,116.30034,71.265526,185.4843,103.32858,69.6174,174.9086,145.19565,54.062965,207.7995,84.22164,136.45915,110.21063,268.29782,102.841934,193.0397,140.97719,127.560616,274.54425,100.822655,199.7093,63.733944,157.56738,104.978966,272.20316,89.53288,116.711815
SNRPD2,292.3477,244.0568,148.42212,552.66,230.49081,273.0684,292.7113,116.908195,414.03818,313.91684,240.1077,218.35785,205.95853,179.75925,483.95065,616.61926,354.71527,181.69086,280.46262,437.3294,377.53354,183.93721,269.3705,298.46396,439.4927,246.03648,299.44095
SNRPD2P2,0.091626786,0,1.7572491,0,0,0,0,0,0.019515151,0,0.92725277,0.47762164,0,0,0,0,0,0,0,0.7475688,0,0,0.39630786,0,0.0073584383,0,0
SNRPD3,74.28774,113.90729,79.03186,63.252815,52.393692,88.0604,117.014786,119.70826,96.7123,95.215355,90.84993,63.6316,88.85462,129.10815,95.401726,119.75014,134.03983,107.625694,219.13533,92.95123,131.48347,65.93908,98.02247,93.4801,113.34288,47.744667,131.68033
SNRPE,127.53903,60.8202,108.03264,145.06367,98.76006,116.1862,141.17537,118.07132,87.229454,99.32027,136.84358,137.14053,123.76207,249.12186,136.19199,3763.6467,110.65697,107.674904,150.7639,114.19166,193.33322,54.13472,233.0196,101.53934,135.82506,99.47066,165.99124
SNRPF,112.40449,69.2533,75.328705,139.41208,104.04656,98.80155,132.61554,135.85365,82.07466,146.5495,126.42473,152.59285,96.7884,257.4214,112.73265,181.4625,135.62782,70.41594,148.82753,99.04229,200.57938,67.33143,155.63513,157.8939,254.9715,111.92413,152.79625
SNRPG,401.89865,338.0102,257.892,374.78766,284.568,445.72293,274.47797,268.0881,364.61826,281.50958,340.13354,509.47302,401.89206,812.9349,471.72876,577.1586,353.74725,392.4226,289.2162,316.6417,431.78528,184.21454,256.71063,266.34607,373.6286,225.32608,752.2393
SNRPN,149.42616,99.64615,90.16274,108.01132,144.1485,152.77574,191.81041,133.80923,68.75696,108.4875,175.13817,193.50623,182.8137,184.018,126.59521,223.7755,110.18127,171.30612,130.47987,131.79956,183.45554,70.02247,166.28539,5.903431,124.75994,165.70457,236.63145
SNTA1,1.5416266,1.92565,2.1211524,2.8767323,4.7071133,2.7785501,0.7289415,0.94803846,2.9007876,0.99838376,1.5728204,1.6128379,0.58050126,1.5580435,2.2718751,0.37194806,2.9784305,2.2020857,0.95248914,3.0539217,0.49839044,0.32082167,0.109492764,4.4219375,1.7726923,2.10914,0.36438808
SNTB1,3.389856,0.28415,1.523197,1.7906197,5.0294003,10.543448,1.056713,4.373846,8.925515,0.45808083,1.0913919,0.7448378,3.386917,3.5073369,1.7885936,1.1903465,3.5654016,9.0911045,6.532576,4.899862,1.7633314,2.2068152,6.5628047,1.7212725,0.5865166,5.98149,4.5950775
SNTB2,5.9948325,5.0706005,6.8601117,6.4328165,5.8233595,11.4779,5.3598323,4.872385,7.571212,7.597273,6.538755,10.17881,8.640952,7.669239,7.067448,5.1685715,5.522445,9.217791,6.8932753,7.9469953,8.391171,3.565407,6.7642775,9.932964,4.385002,9.749658,8.936487
SNTG1,47.28091,12.6475,16.686914,31.491518,25.507683,21.89235,14.349192,55.839497,9.538726,23.232897,41.011135,53.53763,34.28331,20.648914,3.0942712,22.85593,13.812116,48.19448,3.1103492,22.729126,21.092894,0.9261248,9.526777,94.44105,14.862842,5.9273043,116.59657
SNTG2,0,0,0,0.21526758,0.013123028,0,0.013426184,0,0,0,0.24846154,0.2994054,0,0,0,0,0.019452555,0.073619634,0,0.01222477,0.52101547,0,0.030283757,0.35267702,0.19873235,0,13.726925
SNTN,5.232296,4.7396493,4.3137913,3.650817,4.285836,3.3516998,3.3791087,2.8396153,3.6979394,3.1945453,4.114945,6.8608117,6.504611,4.9664674,5.3970833,5.4783115,3.6500728,4.73092,5.7390394,2.4522245,6.4334774,4.182761,2.806819,4.6989803,2.4183424,4.148699,4.518066
SNUPN,51.671482,26.427298,29.70264,51.382168,48.829967,45.736347,64.91382,47.88938,58.26891,45.366062,37.727547,29.405972,46.403862,31.967772,68.55964,79.166756,58.19066,38.659325,30.553272,60.21222,73.45861,24.32279,47.824257,40.660618,47.377598,61.153446,41.512074
SNURF,144.41266,107.1477,94.47256,115.60254,149.87668,162.7757,200.63466,138.95778,72.98193,114.44556,172.05806,203.12445,189.67456,167.37463,126.432236,238.49864,117.84561,184.44362,136.13655,140.02501,196.9842,74.34859,165.82376,5.0804286,131.96188,175.42601,241.48285
SNW1,56.016407,59.45555,93.72189,115.05341,91.5827,63.024696,65.699135,49.88784,110.308975,104.302185,99.32692,53.711845,80.97917,87.75077,88.62948,93.59148,107.53296,87.616936,100.53778,72.595985,57.711346,57.0437,88.14068,93.104195,81.16373,60.716755,91.1612
SNX1,53.31976,63.91835,27.016878,29.67476,38.224876,38.07295,53.49565,45.817657,30.511818,52.852154,62.34524,28.769028,50.799625,42.29234,32.681824,62.97117,31.767628,55.91294,38.286205,35.113667,44.03948,34.851006,50.737385,44.007774,44.8836,36.909702,47.125965
SNX10,104.84502,191.30595,27.421114,47.42769,21.077255,113.57794,277.2987,320.14853,24.53915,77.09788,38.601864,114.021355,57.06421,28.675217,7.4478645,27.236145,3.192445,4.06638,15.171353,1.8347476,54.83627,84.58231,31.331146,76.36883,128.44061,23.67502,5.5064206
SNX11,31.34531,30.7135,40.59513,36.174812,21.074005,25.7185,42.61577,26.278494,17.686544,33.91683,34.125053,28.926435,42.267094,34.832664,27.880938,27.221298,27.68748,53.06159,26.630392,35.396145,48.93049,43.09907,19.969524,31.10114,31.796902,15.487871,33.119522
SNX12,10.028516,3.6592498,9.68606,9.078957,12.284811,6.6545997,13.014707,8.6938095,11.721517,6.3777437,9.68696,7.171433,8.092155,12.484946,9.825051,8.272555,7.4754376,10.121656,7.5489078,15.208807,10.747713,6.8449693,14.606258,18.698174,11.202386,10.883319,14.580142
SNX13,57.89756,44.006847,39.364426,35.53135,32.76822,43.580296,25.62075,42.32088,25.050728,62.57872,26.348936,32.70846,44.330475,41.975273,33.161613,27.866669,17.012701,48.436436,40.4555,39.34587,28.60274,24.062422,30.441254,50.46049,14.4811945,35.253853,26.268684
SNX14,81.69148,44.1078,90.7522,70.98197,57.402206,42.263702,47.374203,60.920155,33.877274,85.09787,58.193882,76.93452,66.714584,46.616142,80.25604,111.23095,55.961823,103.47876,63.11603,55.60729,59.096157,72.46461,62.959423,62.49224,64.59712,76.45209,42.289185
SNX15,12.286364,18.846354,11.68513,15.737943,13.047854,12.711849,13.087381,9.825692,16.878666,8.708249,10.041612,10.993812,15.807669,16.63174,14.957811,12.790995,16.745401,13.266993,12.477818,13.108784,16.138428,8.405644,5.7048326,9.396252,13.105366,13.095248,8.116775
SNX16,7.7186127,17.37145,21.541412,5.880253,11.43284,19.6355,11.357298,5.8945384,12.684728,24.68478,14.8505125,23.273623,19.022305,12.7863035,21.561565,8.250476,8.637846,15.792023,18.362446,7.1080503,5.6902256,9.060595,8.801906,11.96799,6.886269,19.386496,14.716324
SNX17,144.0518,212.78156,142.02524,195.50574,133.14514,168.6235,155.66551,122.296074,93.932,124.34444,107.51879,111.16168,136.35406,119.40348,137.06416,117.932846,157.91269,166.42734,153.24083,165.17554,125.59205,164.9136,91.19861,117.544945,144.98834,164.76277,150.45796
SNX18,5.9180856,5.5905995,5.3467655,3.207972,8.544274,4.2213497,4.198245,6.6079617,5.9520607,4.1318517,8.336117,4.1294327,4.950576,4.190163,5.0793753,6.4247184,1.3273723,4.216319,4.9055457,8.150252,7.434566,11.944619,3.565911,5.419098,4.749683,10.637311,13.683304
SNX19,29.318802,35.179253,35.595352,29.488363,23.404623,38.9774,25.794846,27.457384,29.95218,31.396837,34.015602,35.606083,34.12982,43.853695,22.91948,33.328354,24.295294,32.704784,52.621136,42.17823,30.46688,25.183903,35.900642,22.137157,20.745575,39.278694,17.107105
SNX2,166.95143,183.34055,237.33495,143.1606,187.43303,126.984344,188.2615,140.13042,127.86169,153.99419,140.13048,160.88467,160.67296,170.07826,117.23943,178.25453,132.58904,121.10128,128.06337,104.7794,132.92497,278.00293,124.89265,106.02307,165.18346,135.28595,141.71753
SNX20,0.7611482,0.10035,15.435131,0.45554927,6.75959,18.770649,7.243676,8.925962,2.2946668,2.4273064,3.7186813,6.6546493,6.4191985,2.5657609,1.9107293,2.7656713,1.079927,1.9618405,1.0620087,3.3597474,6.322451,52.769672,0.63079494,4.9294186,0.93075526,0.6850475,7.9013357
SNX21,41.382393,14.61985,22.002228,36.390957,21.06404,23.362398,6.5534544,27.780846,30.249092,32.490303,13.603297,23.04603,27.140348,18.140871,30.725,17.37974,36.309124,21.02779,20.0062,20.687819,18.845694,6.3229823,13.304719,28.91283,8.880907,30.118313,19.454332
SNX22,29.00096,13.375451,15.3879175,5.3383374,9.59754,2.8460999,37.941116,23.303576,5.201333,18.32148,40.65755,24.475973,45.62496,8.951739,5.442865,58.209785,2.8715327,29.69601,4.240829,4.5980735,50.929066,5.295351,48.216854,12.965139,25.29474,2.1048684,16.277876
SNX24,18.50976,28.4756,24.496506,24.150255,14.838613,9.509001,12.037827,26.733768,17.572847,23.241817,15.811979,19.946,9.187092,36.944134,35.142918,16.428053,27.161058,26.602947,13.2462015,19.114632,8.813409,10.331829,8.774259,13.509148,12.509206,15.955785,20.36395
SNX25,3.5473204,0.39464998,5.035316,4.293521,4.8539267,1.5943,4.910306,5.454539,5.7149696,4.708855,1.4967766,6.0047846,6.100602,4.581848,4.3489065,5.8771005,3.8261678,3.7449076,9.610392,2.0334861,7.6083574,1.5666155,2.71436,3.874417,5.1401067,2.322192,5.6102314
SNX27,58.385357,181.80835,73.12852,65.9858,58.443363,39.541397,53.505375,59.470234,67.313095,62.73916,62.833004,50.35346,56.835213,57.357063,61.281147,61.64589,62.814636,78.09883,67.716896,48.697105,68.11555,47.73091,108.35793,67.743004,57.193676,43.04643,61.741886
SNX29,8.223732,10.3034,17.728775,8.118564,15.262903,6.164699,8.080028,9.747692,5.5319996,9.596701,12.335056,13.665109,18.624462,14.676576,8.34448,9.688182,5.4591603,18.748957,12.113363,8.437753,8.779239,24.24829,4.7365365,8.233527,6.821372,11.605539,10.206202
SNX29P1,0.25660285,0.27735,0.2841264,0.6276619,0.5156309,0.39265,0.10206128,0.97307694,0.4638182,0.87259257,0.5447619,0.15267569,0.51335835,0.6280435,0.26895833,0.119264066,0.35142335,1.2561349,1.1917031,0.104357794,0.30453777,0.7078156,0.3637313,1.1539551,0.06603924,1.9624753,0.34617847
SNX29P2,0.14559808,0.75584996,2.3866172,2.2390983,1.2292272,0.74115,4.895153,2.2456925,2.4416966,3.1669362,1.3530403,0.991838,2.6625564,0.3984239,0,0.6616017,0.6740146,1.9476687,1.7804369,0.5227522,0.46860242,12.162828,0.03343649,0.18301028,0.28613818,10.434021,0.5970186
SNX3,174.03732,190.57597,122.73561,318.75067,186.73834,226.97176,167.90317,226.76242,183.23355,214.46199,129.573,178.84038,148.57153,73.61701,183.24031,179.74757,215.76044,194.2447,116.92844,209.84863,169.8782,139.99461,74.34585,164.04784,117.43737,285.61047,209.67053
SNX30,2.543732,1.7124499,21.562302,5.2326193,10.516184,3.9831498,11.5856,4.1549997,6.937696,14.940607,17.032198,12.766648,11.535937,9.507391,10.287708,8.374763,5.871752,19.212946,14.335329,6.129013,9.249586,12.95729,1.5961372,10.611831,6.324651,5.8480406,11.984821
SNX31,5.4627748,0,0.5537546,1.7885634,0.19925869,0.087,0,0.2373077,2.3010302,0.39481482,0.21589743,0.12156758,3.5901756,1.0227717,9.801616,0,0.099635035,1.142822,0,0.417844,1.3570808,0,0.11494989,0.15027012,0,0,0
SNX32,8.352822,1.53305,8.089851,1.1017183,3.771183,2.6974502,12.206462,14.572153,4.416667,2.9062624,4.575202,20.357271,15.587118,2.0736413,12.549846,16.268745,3.11354,5.3662577,1.3561573,4.1893578,15.998351,0,16.450937,2.5625422,2.063614,15.77772,4.1921797
SNX33,9.951101,2.7284997,4.4372487,5.277718,5.8571134,9.727699,6.615682,2.5865386,10.130303,10.932796,3.0674727,3.0638916,5.62005,4.94087,2.260677,1.3721212,3.1475184,12.031533,3.8845415,5.370298,4.493447,0.75332713,11.815501,7.886471,7.4745874,30.705383,3.112295
SNX4,151.52971,108.369545,159.12222,162.32526,81.907555,96.86559,113.89747,163.798,87.8217,172.16792,107.61429,152.97614,84.06341,56.881413,107.34453,273.67087,115.3489,146.62282,80.52974,102.591606,159.44199,58.57716,96.22239,81.20302,155.54713,80.9955,138.15475
SNX5,152.36327,193.66571,138.9493,259.4686,124.92969,138.85394,50.201946,160.51323,193.77693,187.68596,110.16395,80.663246,92.70692,99.32788,199.71223,95.4455,354.27618,162.43185,161.00499,156.04924,76.73902,176.12251,92.722115,93.19063,76.74719,176.95468,89.43746
SNX6,90.675354,147.74878,132.03233,131.09125,138.60933,96.916695,77.53379,92.27697,95.95443,120.61421,150.1402,71.13247,143.24055,129.28407,140.35924,110.42909,107.85821,162.76884,77.40245,108.96285,75.361984,138.93474,98.85763,108.05189,100.64523,122.32177,133.47414
SNX7,47.753445,37.598545,23.714237,72.95076,24.933157,40.336647,66.33453,68.839806,21.402788,95.46785,30.258791,54.681923,20.67792,27.130434,25.735573,46.45528,48.71394,26.506626,28.961834,64.43038,62.959034,33.009785,42.984505,40.583904,68.14197,37.88502,90.98707
SNX8,14.561101,15.007849,9.352751,7.7697463,7.170441,9.508849,6.0989966,7.6296153,4.848545,7.9968014,7.3069596,4.73219,8.947218,8.591903,10.0094795,7.864632,4.3575544,2.9080982,8.658516,7.075596,5.324984,8.399848,7.6739035,7.1572814,10.532259,3.7437713,6.707138
SNX9,6.2301908,14.458599,10.474014,7.622084,12.060315,6.6388497,12.354429,6.605616,9.971272,10.022659,10.90912,6.715108,6.54634,3.1514132,9.908125,2.542814,4.574562,12.798282,9.545939,7.2572246,4.0166407,8.417329,5.3663535,7.9461207,8.74538,9.345184,12.424078
SOAT1,27.838757,65.867905,61.35799,33.728703,54.050316,23.125751,12.0087185,42.01477,26.130302,21.975622,35.090588,26.012161,28.253859,33.81136,26.262762,19.142292,19.837955,19.44221,12.588428,24.111858,15.534658,75.72492,20.330404,27.212215,9.010595,10.401232,23.896152
SOAT2,0,0,0,0.005098591,0,1.7541,0.27579388,0.034653846,0,0,0,0.085648656,0,0,0,0,0,0,0,0,0,0.30880928,0,0.30286303,0,0,0.049402073
SOBP,13.742393,3.3766,7.5181775,7.4495773,4.8736753,11.03075,8.409637,6.3780766,9.159818,13.661178,7.2632966,11.973405,18.274887,1.9421197,7.2730217,14.615757,6.4065695,9.583067,4.151136,9.502522,12.697736,0.825417,2.8789003,8.96498,4.135877,14.497423,17.561674
SOCS1,5.486268,2.4674501,0.26684016,0.56284505,1.9930285,8.901949,1.0287744,2.4173076,0.81563634,1.0732659,2.878938,1.152946,2.6818044,1.483587,2.158229,0.08528139,0.16481751,0.60196316,1.7567685,4.9866505,0.31766254,1.145295,0.2547681,2.9343266,0.13244867,5.4713016,2.2674165
SOCS2,55.349377,3.2679996,14.922378,261.93698,7.5267506,333.23026,1.2413929,135.59537,74.74236,108.0366,12.445386,1.7228109,13.255113,3.9121199,263.09625,7.2034197,251.97711,7.2673616,12.571223,135.66727,4.668648,8.339546,2.9854712,28.874657,166.4044,12.940119,9.16054
SOCS2-AS1,4.21622,0,3.234052,16.112621,0.24307573,15.763549,0,4.6218457,4.744303,6.029764,0.85776556,0.2478919,0.34047619,0.027391305,8.920417,0,17.19237,0,1.5337555,5.7237616,0.912531,0,0.2789809,1.9461393,2.1400483,0.3002326,1.6086793
SOCS3,26.490574,144.89339,52.00673,35.08727,53.858723,9.901751,28.948328,26.895847,53.62,30.83899,43.008053,44.573566,11.525614,10.032719,50.915787,7.4144588,4.50646,16.929508,19.856897,72.520615,11.463292,7.474026,8.23405,176.36955,8.822594,131.11871,111.47585
SOCS4,15.865788,14.10405,27.944164,19.907097,14.565174,19.3301,8.1463785,10.893577,11.925938,17.342289,22.312492,11.460352,23.903887,29.923967,18.742239,14.9724245,15.150438,26.028713,17.328909,20.600664,11.670589,18.420668,17.720078,23.212105,21.460106,17.154013,17.30931
SOCS5,39.55588,28.804298,19.22881,13.166956,16.414322,12.399249,11.905236,19.939192,21.36127,20.665455,18.504173,28.217596,30.780197,13.242826,12.131668,13.274891,12.371495,34.865765,15.394192,16.979012,16.147947,7.179136,13.795825,20.690655,19.375313,17.60012,17.340977
SOCS6,26.80799,28.60675,34.89974,23.461521,31.426464,13.476649,12.173871,49.191998,30.990728,64.46845,10.109121,18.562435,39.866867,21.54788,34.97552,9.032251,21.505655,6.726871,30.63965,20.794815,15.212003,64.75811,9.609891,20.168636,16.851551,11.483976,14.52532
SOCS7,6.724258,1.05105,10.435614,5.2462535,4.554937,5.9351997,9.51986,6.3490005,9.923029,6.0562625,8.838205,11.792082,9.558871,5.2367935,7.982136,4.911169,7.0249996,4.3195705,8.66834,4.8361464,13.773665,3.721115,7.2268395,11.743285,7.259334,8.070062,10.690933
SOD1,422.6477,547.2367,365.48102,522.457,552.97424,501.51846,632.9787,601.848,518.80365,354.9951,398.23602,488.99728,250.21632,549.40234,643.37885,486.50613,496.4465,545.2901,521.3486,504.3221,532.20496,221.17558,318.47632,404.03763,522.52496,693.42334,560.6326
SOD2,207.41846,439.878,280.28738,188.88359,731.184,452.8438,47.495792,132.00713,244.71576,74.657234,333.8635,199.17284,80.78657,46.476578,242.887,49.933895,55.8196,31.364109,56.487686,285.89532,42.301735,139.17503,30.882595,236.66095,45.081806,45.766678,57.665913
SOD3,0,0,0,0.06287324,0.5560726,2.2482,0.19883007,0.6351154,0.12733333,0.025151514,0.18128206,0,0.02235589,0.14081523,0,0,0.6420437,0,0.22480349,0.8351146,0,0,0,3.18244,0.23873517,7.2987924,0.096905865
SOGA1,51.35947,46.41685,31.3929,47.73324,17.6606,20.220098,18.436014,22.139578,33.626907,53.94094,48.67604,29.054811,33.70707,60.357174,58.91261,39.98295,62.88821,36.31399,27.59192,34.794243,43.41207,14.920396,26.70188,25.285885,17.05755,13.31941,16.108126
SOGA2,2.7316265,0.22439998,5.0416727,13.930057,2.1718454,4.9182,1.2485794,2.9520001,1.3530302,9.802324,9.912015,5.589162,6.3034086,13.708261,5.7543755,9.820693,7.0034676,3.4095705,1.0653275,4.622729,4.1987405,0.03584466,3.4853835,5.284205,8.797552,1.1897814,16.792532
SOGA3,4.5236835,1.6110001,11.39602,2.5777185,1.903139,6.0267997,6.2871304,7.0004616,2.0632727,3.309394,8.099084,11.843892,14.194661,2.2969563,6.2884374,10.670303,2.713102,4.46,5.32738,4.8286242,10.589509,0.11356259,7.6915174,10.878696,5.692034,3.4159014,6.2414436
SOHLH1,0,0,0,0,0,0,0.006880223,0,0,0,0.3331868,0,0.57172936,0.05255435,0,0.47783548,0,0,0.049170308,0,0,0,0,0.2985285,0,0,0
SOHLH2,0.22588515,4.3693,0.05795539,0.72239435,3.1950474,2.1455,0.6059331,0.024076924,2.0808485,1.8197643,0.025494505,0.22243243,2.4676442,1.2508153,0,4.1483116,2.2539415,0.016441718,26.557642,2.5053668,0.0046267975,0.003972536,0.6456113,1.722576,0.0051886914,3.5476418,0.8605678
SOLH,1.821579,1.48165,0.85486996,1.0277464,1.7326342,1.5151999,1.7845126,2.1263847,2.0449696,1.4739395,1.2653115,1.1582433,1.3859649,0.7130978,0.84052086,1.051039,0.63864964,0.7454601,1.0992576,1.0617889,1.6847384,0.8410143,1.6400877,1.2521183,1.2461686,2.2214456,1.2652462
SON,117.31775,121.620255,143.58728,111.87664,99.96727,102.5284,90.341034,106.83731,116.14405,123.01821,137.99431,95.14781,151.20215,75.67789,73.01173,74.87493,80.84258,135.84073,80.09126,116.65979,76.83659,90.255264,99.527176,95.71131,95.665016,159.25246,108.03988
SORBS1,0.23511961,72.87385,17.51431,68.38794,27.577303,17.74955,29.11128,19.642845,44.84242,45.706196,16.296997,28.974512,18.838495,50.496033,47.226463,19.967878,60.27175,14.758282,80.44476,54.534035,25.46543,3.5279088,10.4397955,51.299114,8.805983,72.62374,81.28998
SORBS2,11.557129,0.44799998,8.391821,5.3110137,2.9494164,0.011399999,2.7928693,19.260809,0.23436363,3.633872,6.800402,17.898623,30.282606,4.13,0.8085938,12.2480955,5.44938,6.7092023,6.3136244,4.203486,17.368635,0.032602895,19.078627,6.7156806,16.750153,22.637436,10.562148
SORBS3,30.793968,37.844204,8.8087,22.054476,16.297274,19.644852,18.350723,26.223848,33.947998,26.693836,11.155933,9.215514,15.243408,19.519672,26.191929,1.0525541,23.467155,25.989996,13.619563,20.461626,22.315763,11.821994,21.364683,21.375242,29.13711,20.831726,14.859605
SORCS1,0.6583254,0.0014,0.32706317,0.025267605,0.4669401,0.39385,28.95947,8.447077,1.386303,2.1597304,3.4171796,0.7806487,5.921278,0,0.26625,5.289567,0.008686132,0.03466258,0.12930131,0.7063073,0.31712598,0.345204,7.5946627,2.8265438,12.168654,0.20172258,83.18167
SORCS2,1.6314833,0.18424998,0.8337546,0.9075774,2.3086276,2.0879002,1.6620891,0.9665384,4.940121,1.3037037,2.714249,0.7278108,6.3827066,1.9205978,1.3094271,1.4753679,0.25613138,2.0869937,0.9740612,0.63752294,0.18397269,0.69526416,1.146285,5.727669,0.31844574,0.21485901,7.618223
