S10,S4,S8,S9,S7,S3,S2,S6,ITTH
TCGA.24.2271.01,0.410356419352507,0.087986843060421,0.00628707006445627,0.0246992254001887,0.0249207899731412,7.42125172714399e-05,0.286512424736223,0.159163014895791,0.695387701462787
TCGA.24.1552.01,0.317063309520211,8.621764348482e-07,0.129501435872065,0.0119973753952281,0.0048246162871463,0.192824503646569,0.252001715663577,0.0917861814387692,0.765423026598932
TCGA.61.1724.01,0.46679122701916,0.0318535687915472,0.0134692682211862,0.00780543719894865,0.0830537240929147,0.0392293226589465,0.357756992267591,4.04597497062171e-05,0.607453490390328
TCGA.20.1685.01,0.584752720485721,0.143821079036937,0.070264724944623,0.0198731188104557,0.0209434259514979,0.0958922593361195,0.064452671418631,1.60148595025068e-11,0.644219984248589
TCGA.24.1423.01,0.328362449754593,0.109104825944564,0.137295789858238,0.0337650011827938,0.0263266577578792,0.0186680342435814,0.321901743331687,0.0245754979266632,0.779268293062927
TCGA.25.2398.01,0.103538735015837,0.211177143969207,0.46925347746304,0.0188911349113415,0.033083289152305,0.0427851884215198,0.121271031066746,3.57718734374373e-15,0.719752263836829
TCGA.29.1763.01,0.414736564259445,0.113892096303755,0.302967362324087,0.0244997918025308,0.00683393659107263,0.0325985367558876,0.0702607322746899,0.0342109796885327,0.727514176445593
TCGA.29.1703.01,0.105857184042535,0.29957542855687,0.199683127482875,0.041213043451919,0.0017401272349799,0.134138062421518,0.11194292208074,0.105850104728564,0.87298027485013
TCGA.10.0936.01,0.32659893710526,0.00189718775919019,0.00818349080072442,0.0671066342093468,3.21363352225638e-05,0.248615417082761,0.29846898269146,0.0490972140160351,0.698839173895363
TCGA.25.2409.01,0.284876845846439,0.166850203968642,0.0676446339365686,0.0546405721010002,0.0172296472965634,0.0400022061940453,0.36266182296468,0.00609406769206166,0.767122525187664
