S6,S3,S2,S5,S7
YES1,104.708180845609,8.99022659385159e-11,100.576420330426,697.079028239743,111.108655845588
SEC61G,681.013133114799,528.264689097513,7.87035727955259e-06,1138.08443172192,265.749245821397
ZNF358,705.757472045989,20.5755425136327,999.758103357364,871.924040422583,401.000185799556
PTDSS2,714.369368962503,187.363000316513,1366.11519523568,706.525755857678,287.701473123133
RABEP2,1492.44889310507,340.191889020598,874.929782067027,483.637683436545,0.968817801478585
PRR11,313.77802103865,1156.74609971656,0.784625876149256,0.00370021901583884,487.20667376666
CCDC92,503.202305242206,172.921754119673,1056.61108587783,843.591590720711,778.668563830388
ARHGAP18,67.6446664431457,608.493067370596,0.9438402756734,65.2564409680334,643.410063471469
TMEM44,542.379198584828,0.00584791193438979,271.059464567602,476.418214486872,319.444681743745
THEM4,680.329016808897,3.61869336622154,887.321512862641,707.45223139249,74.7530902640066
