S9,S8,S4,S6,S11,S5,S3,S7,S2
PSMD6,933.554209077485,1382.47259629399,5.04096923992777e-09,857.421165158902,1123.56520349808,12170.4120509311,1203.12589311576,900.730401940506,707.849019131726
ZFP106,1505.44944932208,9.27197697067185,7106.70248888157,344.191060750485,930.657991708927,7464.8219835947,1770.28743244816,555.101209817149,330.837823983713
TWIST1,892.166338377731,3943.72877104819,5.74264429589246e-15,2.59576034280335e-06,6079.94501049374,1.9051469317327e-10,2073.94839696938,5.52392250761075e-14,7.4502732584687
PRSS23,5.64423866693034e-12,1179.83778155828,342.924412390735,100.316764020484,3379.07105273431,1310.0009433479,3331.55014008038,1858.57118547827,477.444952600867
TSPO,82.4637642410808,4402.96808945163,0.0169258274916487,44.4116070138251,2688.4534652866,7.69890493322007,807.380757661952,1146.56121315744,3738.51814098558
SEMA3C,1070.50724197824,695.722527548208,6.41418947591288e-07,1284.00614775715,0.0018013184168568,2535.81081998781,2258.87423193768,3714.78660417147,2934.55556410462
IFI16,5441.0368851641,1057.5770509746,2.89486471689623,12.3215637926387,5089.81947128864,1.12581209912402,897.772200869357,2291.23810957301,2748.762028359
ENPP2,4444.89147763933,905.11649582695,242.25084995197,259.90329880053,6760.15537590973,2249.36812300365,1221.12796827865,7.19174777725532e-10,402.073778183742
UBE2V2,83.1176600283363,3556.53106015023,7130.54070288832,0.00262780676463299,954.177520807971,1.23294485872815e-05,2101.04398517132,3124.96272871616,800.69226340973
RIMS4,2679.27525899574,1856.47052888902,5138.0209600925,1251.99053010213,321.623807114066,2066.06164237113,2160.57913948145,3.98074977997623e-19,3.04300043579219e-06
UBE2S,2740.37028937429,7690.061732384,3.21846560479445,12.6654729255382,40.4545760645655,1.37219239829559,3735.07156662874,19.8158726938316,3204.72053838184
SPON2,4693.43182292411,2135.92490836507,369.715728915475,1.80324933525904,1052.04403690908,98.9160428435717,8.70768120939157,8.09716703389413e-06,15.0968213058135
OLFM2,1033.33705484875,1957.53108368074,1727.55490453019,3105.03386853191,3751.65149916231,2158.77539218814,1109.85686388579,0.00283396042159915,0.0171958812237549
ATP9A,909.912319290474,0.000208321887105536,546.980616186635,6363.96820551701,141.180817682042,1034.81531204668,2176.05521127156,2332.34395503997,30.3154023995113
PFKFB3,1291.31873778435,3.58934432236336e-06,1382.25300063504,1073.5243683482,0.00238912215315864,0.000207035980969101,3462.30716134681,5015.140271319,2.74347415112881e-12
MYC,2307.06738977682,13.9857586954678,1446.37264170861,1727.1670131524,457.575475716578,2681.54399252249,2762.98209389274,0.251198087414979,342.812316047951
LGR5,6.30063586567686e-06,6.52395032388019e-15,3.63181561822678e-07,1268.74580138425,2.32266166201611e-06,1.13067085745621e-05,2673.77666677894,1613.63966766068,6510.29737283045
PDGFRA,951.530712142273,0.0127707827755747,2180.68864082847,1745.12004740198,7037.37922526217,1120.94021252117,1083.73436394698,4.88747203704312e-11,0.161209433612305
PKDCC,1829.39848848982,1098.08072184844,3317.51818317793,6025.09696917131,1077.15933967946,2633.25517876531,0.00756461129991388,1691.14857532147,1.95953358586682e-15
TRPS1,1506.19437874133,40.3837938424203,9.72776733780046e-09,0.0073752958785056,2560.68224514066,2.88231311328533e-15,4214.78626290431,920.276053968044,1455.96512695383
ERBB3,0.0347680810246259,118.981054858869,3283.48327955107,3664.31379468803,3.82655336939249,6403.04999728222,0.835149744843187,4774.27880397312,4449.63368987644
SPOCK2,10.3234430756875,210.421673684495,2169.92774147225,3873.72411722536,28.8165462671837,2335.47096441224,569.079063569266,2866.94409532805,356.835425188672
SEPT5,4845.1821618527,1235.39729961854,6029.57179119131,763.334583172117,6672.81419682136,1659.65822902098,1971.5942497521,6.62896951371106,29.2344219473454
TK1,3207.37653331387,1803.67763485053,898.519870561338,1709.4558873624,669.63581457951,1164.23097662692,1669.46170348435,623.512213110347,13919.8932274957
RRM2,2200.39667946268,959.051984509041,170.7303683039,987.027064932112,433.908923899714,1713.29288279403,5001.21600426789,729.769752846394,2605.55243937542
GAS1,6245.92477537374,532.837064991971,6341.55515601612,581.129072768559,2991.38453382159,2707.53750084294,21.7978757738089,1.07501536423438e-14,1.91191637543793e-07
NID2,3961.17472835992,342.246048388037,2741.65569297594,1362.96057666162,4119.87054060869,1517.11642835205,1061.10482669896,4.03853747162972e-12,0.00160202478314407
CD68,180.443409552349,778.471397745192,1306.83270950939,0.275155964657624,2488.3875297366,672.986688345874,1014.95874136309,0.00222766395443008,1827.91115720059
DPP7,5039.3592363069,4308.47053768227,0.00103837850938954,1496.21437516914,754.01561649649,0.00195409930315771,1035.84187057058,920.586216332591,1706.30569206845
ATP5D,903.262137726423,8436.70922086676,123.650521795871,198.530479603884,13.4464803466191,1972.22470539462,415.701541264711,132.714653765961,3030.39162538182
RGS3,6885.58478805915,1690.90721647187,1539.36695117552,1028.69845399076,3518.84506940179,85.7866046329394,679.974041544042,9.94030871103813,170.009353465603
SQLE,54.4034593883664,420.21141899706,1561.29697533732,660.11767742313,1415.48786235498,1946.11530184601,2537.82992585989,2654.51512601313,1958.08847702641
GADD45GIP1,508.742338972256,8259.36867234584,3674.50782699039,354.598692624855,546.465846534169,1113.39774670801,406.865945640655,641.350420699584,7382.07709934444
ID2,1668.22738730044,2149.96355120359,0.00196675471511018,3355.40532859702,1567.54104709183,2.7820115224106e-08,2237.85382246806,1300.06513772204,4664.3717293792
TM7SF3,5975.69989433928,27.8162694750572,723.338710587749,1794.29332705883,264.630580324815,151.225728328189,1342.68627240652,4339.29740197327,1949.71491518092
DKK3,11.8473616295117,0.111481918264713,1901.16410303338,1203.97939039472,7894.17044348339,1198.07474879665,288.446973008049,1698.50382622541,315.193847304685
NDRG2,0.482609072095823,4.53129960323099,2134.60966133117,1379.91499842924,1870.56153246522,7013.03924513572,2230.27919179653,31.3756916968304,2458.91887387893
MAP1B,4375.65858548816,680.877499104957,3050.28089243474,566.742061542855,3256.97232218743,0.608347404434305,3417.57549882778,0.000659926677250918,213.282109869631
PLAGL2,667.767750322528,0.000595210403878222,3703.92304081464,4690.61557690902,1905.71883664704,1221.6189623931,1228.3844875593,1218.16636808654,2019.73063381451
TNK2,1827.34352921174,2207.99736201915,8396.13268710085,2353.72055884021,4084.9395905191,2488.70133692881,346.122279216086,0.51133649742765,2054.90846467969
FKBP5,2133.65656250422,577.982964688,1427.03792128536,759.542178487424,7208.06811899905,784.945558322783,762.719551511318,0.205527775175521,0.000353031209631765
DDX49,3.06600005141576,8039.00962387233,1724.37535569723,800.224358466966,522.780068188634,2780.660822709,756.761226212521,6.33666023781228,5186.38833640839
TRIO,904.409383774141,0.000480572977485343,2352.9100019037,1551.13777445024,2080.34068699574,8027.11441073275,2858.15130533604,863.352223204629,0.00054620719323785
RHOBTB3,1951.05831836133,1.0756338012213,5201.4503914555,1651.94509010301,1247.49944086893,5522.98903045908,1703.83757765596,3639.27727721582,4.66565625572168e-07
NFATC4,3747.25185378761,3304.80471744287,8.40199094431309,742.218748675792,7210.49475722802,87.3924128546565,2789.62466529265,4.75277470114295,729.577114515919
MRPS35,2783.65522785267,2101.3031930014,1563.83175278109,1469.18378573868,0.0122118894591567,639.009103129931,1226.79655042622,5077.28712280401,881.765127852973
ARL6IP5,2003.40135972211,7.34259892620139,0.00237015004670596,1980.53036643334,2762.93347826133,7876.00263374477,1226.31056303951,2761.94329486039,2236.38879325378
GSTM2,88.6808137215878,8221.70467506383,1179.24578268063,1434.93774267198,3648.97719612966,405.435929638417,157.634115980156,0.000188498444671039,3.17375740397393
STRA6,1.13208213382145e-11,3166.24312338892,3243.61369560881,2775.34382783263,2267.83296324531,1419.17244579759,0.00649677468998849,6103.35211594525,6.99134931653723
ADAMTS1,670.745765928162,6.8063728816622e-05,1899.6827290286,1944.02792073835,922.349552188042,1661.57305707785,2488.33722038879,0.00956771936818134,1644.31498194687
NUMBL,813.176193211454,1362.71412014963,5069.78018895946,1338.39911407263,4257.25254776397,268.563485249792,1653.0787638644,1.78269207767203e-05,6.70499115454732
THBS3,4.90299639238339e-07,3098.87694396378,0.52847998462375,1936.25474074727,5662.38066725298,0.00415594807814323,1919.95723573292,3.44795364378291e-09,3.18560552016024
MRPL4,2702.22941667757,3573.12589395517,1325.98365855791,907.110704006794,1076.37134020087,1289.24496242849,1558.81585636602,1482.59621407751,5183.09624141372
S100A16,0.000474886996306285,3266.49759691536,9.82821299461232e-12,1566.86006374488,1745.45581397101,0.00073197146714746,6.98476304102733,8684.34723774651,907.464441599702
OAF,3193.39273951407,3964.70967686974,2321.76756024612,1678.86141381961,5776.68684560106,2190.98708726185,50.3312955791549,0.000112096169671803,131.595726343485
AMOTL2,815.705770478196,3.07198222169606e-07,4935.9122724456,2628.13566109026,2141.13605302611,5975.38325188353,995.549841345983,2396.98105616684,769.177345350646
NCOA1,1109.10261548795,4.47375320102206,6862.30378863566,1384.68685120348,2860.35654259574,7634.68203713391,1423.93793700026,979.092862023909,1784.00487079389
NFIB,1567.06517796049,1161.02611384568,1806.76442508604,19.8131539595638,1295.24654994032,2437.15083321438,4692.67596385231,677.117301534017,4589.56611635388
TENC1,5387.33194019012,606.673715732777,4049.04797509218,1936.47302977344,5305.52049019027,308.822458179989,799.492451295021,36.9768328047319,6.41500204422165
PTP4A3,1682.56119324726,2355.44756966161,5824.01967343363,1637.88706220814,1068.7219669415,4852.43717091229,1704.28378083937,944.002902562148,4474.51028920915
P4HA2,1588.3974802763,1.49239522894679,5021.67417476329,0.000310383804871112,3026.49866124368,2160.95938720399,3278.06591278795,2211.77714369085,326.387689169873
ALDH2,4160.74861264467,2424.10229701803,109.60460039579,2538.10612272187,2777.74098292506,197.546613058382,780.828434165665,0.000313711176768075,1063.38922998968
PODXL,3.13831116863403e-11,0.0631266742397877,8.50354723268434e-05,2608.44437152185,497.911594289509,1285.22005702174,1025.02266752044,1357.25999773649,2988.06875638734
TYK2,3594.45808748692,657.078228084028,1225.80918614537,2039.94317555991,2019.24574609305,2546.99284303525,2291.06253736544,1499.58591721494,4813.33406327806
C19orf10,1802.30390146499,4044.86891727386,660.402740500705,139.732772282549,1617.66216498665,873.449722002374,983.399614056353,784.530029680963,10687.1365485073
KAT2A,1963.80552937741,2159.37020130771,855.903447155206,4495.85736405769,833.191159070548,778.000520070347,1827.04850804566,85.6624848409013,46.574396111795
ADI1,2130.39512102756,1896.15036096302,1899.78368944753,1336.63733528312,1350.58620437344,3014.08744223836,544.933973491787,2242.40858872071,12488.1662181091
MLL4,2449.34870435587,467.242912514913,5720.67840911857,4150.36840586073,29.6208088420732,2358.84552177336,1800.47054673425,972.726527602101,487.431196668169
PLEKHA4,4302.3225185266,532.433905337846,718.212432712657,3802.45365857219,1321.53238167012,0.0125082049927949,226.473826135085,1505.34210768925,5771.26231147784
ARHGDIB,112.788782435778,2180.36329326458,11.0222809431337,1177.12247422803,4408.87294021425,430.949105473832,47.6530743452952,2.50801826633499e-07,1179.26331018794
NRP2,1.58026525386378e-06,1183.92746916861,22.3051410225441,1107.61990378966,5222.37640060652,704.130831082085,779.899739591908,579.38334720898,5458.75355924648
BMP1,4198.20866438685,4976.89218255228,1635.91172952275,3.11652031537469,3989.30421899223,16.8519707079398,2005.41209976637,1854.41412980593,3174.35547351791
S100A13,1695.78818304329,5690.04844641825,648.12415236759,2186.60625343716,1852.64374804863,708.887934971814,15.8626587126965,2809.48634788996,4929.76925567726
STOM,2882.89739504026,1522.74986249497,1280.14381880886,0.0150648705726763,2959.74740006751,789.466728885657,2047.32393149519,1578.67077762934,1278.46357202594
NDUFB7,1466.43661223168,7615.59607779535,1154.98338147303,489.053241690145,1157.86086437871,2590.66896668993,452.956743899511,190.681129806498,7781.73411094037
ITGAV,800.41189631772,0.420205345506502,13.881885807881,1614.70508240816,3616.68614725795,1064.74304863773,1703.24640484259,5736.59914042396,479.617364646468
LTBR,3459.18013064392,4021.9934817811,75.6053396370531,2118.48522568112,592.497522997946,3.5892701984328e-14,375.429931066108,5741.94110211392,3621.51416043655
VASN,3012.42140892102,2843.41166176308,1194.56520931125,2788.80432102153,4809.69628040685,0.0521377203611436,16.5056823385453,1204.18598925643,4190.88376652623
ASAH1,381.801708030779,823.224706618125,26.1135170261615,1490.19013899437,931.719971251772,8906.81696467612,2851.62040535414,2278.96688275245,5182.3370735495
CYBRD1,794.737660483268,1.13337166786751,3216.38050975441,1876.1208496407,6170.00434016454,3200.39966820099,6.81350995385462,23.8120291744452,1683.86386056331
NUP210,298.836923210831,800.152154486962,416.666371296388,2038.53040741064,0.26046336618851,420.799750351801,2786.58490379649,5957.72894492203,1059.87521680381
STAT2,2048.24312683156,7.22635148507427,1809.46884248353,3248.11793047185,3989.05899238897,1103.57866726636,889.610323943476,3808.81794153325,4003.87853361679
TNFRSF21,0.00478812637340968,591.396677704227,2796.59240047111,1025.46394721154,2085.96915118833,2713.57274846705,1535.72419253682,5712.09457095587,2888.24013790211
BMF,440.375226185746,796.136488811982,2438.92364155591,3988.37448991119,1152.26062831135,106.84058820098,843.087170680908,1668.84677021222,4299.84705999184
PDCD5,1115.46566793559,3956.34503827276,6137.43737115349,2838.68540002564,235.077978551037,22.0682557816741,794.318132149122,400.872074671212,1233.7178731626
MYO10,7.81684794932774,19.8274502608517,1084.13137153452,1974.63954623913,2441.55954507914,6215.25282703474,2403.10571023426,3466.80963687801,2116.20538827335
RB1CC1,115.873654776579,1139.78629255779,6371.76988746091,721.576186056242,1485.14341340886,670.961163380406,2143.95101948961,3134.05187709906,642.468660836446
PPIF,3118.86922555273,4127.81508217255,1904.91201235264,1584.58668068306,2448.56129982605,1344.39677318942,920.645446285687,1030.05497265537,501.960126892187
CCDC6,754.632508179089,1432.74741561556,441.801484315916,2589.89357168028,1085.94964275577,1650.60277904688,2017.41573801287,3816.03951194864,6002.89625795656
FAM162A,1894.43241684676,5321.25381024263,1813.39411610447,15.5956016206283,0.0869993440657779,412.204460225438,3681.18966391062,3165.72993162443,1975.83550291614
CDC42EP4,3608.99733636085,1348.86520721958,205.242077813521,2283.50659429211,2959.47004519212,271.901826898642,1383.69200203641,707.149446911561,6276.80467261195
SYNPO,5445.21183351231,56.5819516561631,3439.56786503197,1744.50847728378,5099.18559400507,562.194821135727,1367.27223343157,2213.80007216775,1509.76689502851
PRCP,6.93792994636026,1578.08285117629,263.653180770391,2083.28117425178,5405.51832497428,903.434763486314,1492.8661041494,866.131517031811,3310.04177827117
ZNF358,1488.56875988764,5262.36512162368,3028.2091497505,1329.4903082297,909.024424449173,992.136403435104,266.020827042716,1435.00445620369,8815.58556635695
BRD4,2519.40633392863,258.461444404228,4724.26876495803,1815.40224529642,2624.18268805613,4491.516876495,2645.05592353228,486.408794738715,3296.26578383718
SFRS2IP,1120.58038867318,3.419221564851,810.987307494833,1046.23868483365,19.4338713026641,3180.5058486432,2447.7492302992,1598.32517898238,172.805911022007
LIMD2,4122.37794962455,4631.86863639991,381.301794453821,3766.8191282718,361.842935981875,77.9339258569963,0.00990148598489222,9.89978819611933,3256.32102741369
ORMDL3,2808.45817259206,547.807147532459,435.834887834822,4512.70085090495,2413.8394838866,1223.49362017337,904.866262716117,3073.12276073623,2367.92509580327
LRRC41,571.809463288651,2826.4542146952,2624.60851925063,993.149579827311,1734.76340512377,1169.49999611447,1714.45824902763,5137.5466689072,1403.96476949962
ACSL3,260.294731790347,488.706939482322,7457.31378607892,1732.42853030652,1358.71758305276,1679.03710249138,1708.70759737895,2720.04432814293,1322.71124206002
AUTS2,651.296918553587,1695.50033334384,3323.1940304599,1740.07189626072,3552.33508122495,3426.6350913772,2137.77072413622,1844.36475946134,65.1593728808601
KDM3A,2237.69819664784,30.2766997257674,3187.97162140563,3067.83145482447,87.6825916344145,6234.79503624821,3083.3069043482,3225.40165311059,6.01450026657087
SCAND1,912.33570250634,7392.74376914318,1974.4615726948,1702.29531006164,972.012724269557,592.20163229411,226.583511889272,1925.25063164344,3936.90620487521
ZNF428,3125.88487744445,7657.27818185829,8.9460963553293,1384.05587376637,262.065498481381,555.940579823304,1220.15811430545,210.137624884975,2890.23742279029
PLXNB1,82.2857799637,780.488328086183,4.44992557600378e-09,3917.29827733475,19.2622557131731,0.125576739357114,1163.9792730375,5620.38934208638,2908.8034200186
NR2F2,1108.50302990086,441.429937254625,2222.55573432184,3300.16354613101,1771.14960863308,3682.96556433897,1148.64870668035,515.992667695111,494.421213516668
PSAT1,317.893263347754,811.603601426347,3383.51862486509,2853.12035712464,2060.20854069872,3100.78735868578,1869.81372709017,0.793367190409497,791.291120819982
GRLF1,984.38387161385,1181.87724973074,810.29936558765,2621.27243520406,1652.04862705246,2073.40940572989,5448.93629396435,1412.09448553303,1687.4383316936
PCGF2,2352.27092681537,1727.03652812467,911.457485973732,5586.15871679192,2324.41771325871,1322.77125373032,1315.09303941002,2093.84278385386,1295.48541918389
DHRS3,0.00172681341314786,2732.64058578628,1115.06355510502,962.970197357791,338.154366180551,532.300236657313,1108.80058181971,4442.48913098774,4410.66307259831
TMBIM1,587.829341602211,1645.08269194449,1586.18363062209,3086.22498709237,773.053900383185,1943.22056732768,11.2961123222607,5827.87542138055,4245.61534464533
NFKBIA,388.138969709827,1990.55758271084,27.1215324075888,1181.98622757113,1485.38973345464,487.627115955573,1003.3717819689,3915.99829218033,3604.74393125658
RGL2,2760.54968427843,2570.72628335434,6.80625182116805,4983.69118853893,194.628025654764,740.781097332066,1234.86394901143,3551.91619356952,2063.23595538105
GTF2I,10.9605334299677,1.63455200431286e-09,1579.80789465521,2620.88727161759,1579.07677008404,2751.61791711122,4364.08028549602,2793.17996732224,6.08375712199071e-08
RFXANK,1474.53426163544,6740.79095847796,1068.47296955496,1274.07352911994,813.781210084581,1699.24754343306,569.937287775474,1122.8957939365,8129.62841729812
RNF145,1318.12306681807,0.00356980129467498,456.763657288843,1558.81453116853,3122.98165167142,537.633838973518,3314.91888978851,7276.85372043745,1282.58467874816
KIAA1217,4.19993998796051e-07,0.0205469233706599,8.24192115795628,3231.65834607506,191.490367726626,934.848896234145,450.397555647247,5550.26533850472,2725.88832107439
VKORC1,5281.39864311468,4034.29664226307,1470.36420242961,963.141149471131,2901.78699771917,1095.69512013732,2709.16141922121,571.843421436946,2003.38078061596
UBE2M,1583.98545508949,8427.52736418492,539.127732094009,1737.07855041421,1427.05237434267,2810.82265311248,1036.50052348556,1583.3043613746,792.112021820807
SERPINB6,2462.24110940183,2715.66223795265,3737.65380124764,1654.2170300055,1636.32884650193,2601.53869575196,181.146563515569,742.216383909447,4740.94921549307
CCDC8,1162.43341601945,1201.50823897684,4653.38239851023,3078.78264708282,4636.1347953805,4923.2613895167,228.643626632367,950.220987236673,658.603505056657
MRPS26,1904.8505750492,7789.77954226974,116.361192874122,1459.48474011151,217.661616567857,945.274992622649,857.477543139406,311.885263538783,3111.94604964177
TEAD3,1435.62635102603,1127.44657350128,4435.60095958027,2466.74477375879,5168.36180510832,2846.83496144098,747.005246723908,2167.63981470801,1802.07133219604
CAST,1567.09519820726,1190.83538097862,724.797315620648,789.907933709678,3751.63732462872,2211.90802748626,2307.88499483337,6575.91201146876,124.399198260331
LRP3,4458.34865941184,3704.33874796078,3801.8680655313,3146.71070756731,2452.06340910445,278.778981260116,1268.92829669419,88.2729772389678,233.141861605662
MRPS21,466.699018676179,7601.3215677981,1209.63521260531,1445.34919451763,1685.38384693996,198.307224032432,282.091108149724,779.744768514098,27.1069309014151
NEU1,4519.52550801505,2716.95186391719,304.555971897925,2030.7545242836,4021.96754204202,1312.13786971884,683.57461925631,2477.60353658886,3514.3121073014
NOSIP,1283.65210904412,7763.27225239424,473.803257060477,1566.52638480215,1294.31260463273,1502.41713450342,227.188082271415,1857.17358747849,3925.46573440943
FBLIM1,185.983458091289,2666.85888010793,4225.06925835583,2357.95602908452,1632.84111850292,519.223714848096,525.987889049009,4658.43991097169,3236.89894707927
QPRT,1462.36692040673,473.261428707348,3154.49994539094,4351.69321529336,1033.50673433249,3538.23045491553,66.634532494372,283.973423985666,86.3282793198219
SBK1,3889.59528025246,1515.95804997801,114.235413159515,4232.91541665075,50.803313639839,2521.15826363647,730.209143451598,2881.35823078117,1209.27956326525
POLR2L,1611.09425752322,6992.48732306496,632.829355018365,1173.4162849006,1176.921961652,736.078272682466,943.47394058491,1532.87573310893,7063.85984272197
CKS1B,2439.85834039117,5489.386925812,1930.12692294015,1378.44866111792,148.944006938329,298.336316210292,1093.39390280905,0.612001668284621,2686.3311009315
DPYSL2,2499.39678507713,1540.09053057875,1033.72375920291,790.924626004881,1658.30080287061,0.289569054505036,3843.12987575594,129.620702695153,0.268356281845473
C20orf112,2113.95367629773,188.029416343035,1687.74661019116,5152.98720975244,2074.92854203728,28.8699334381132,707.765986750242,1157.6126795703,283.586620966142
C7orf50,2328.78133061828,6468.57075025628,1546.79999581055,1415.57024426803,2691.63914635056,328.902757671956,1705.66193809033,651.703886498443,2024.44073652917
CTSL1,2295.47860023706,388.854022165563,4051.26789144302,734.688914295136,3529.39846736606,1626.34620304204,1273.22557102054,494.285354515148,2346.47257738035
RARA,3845.96885529327,1099.82529391789,5143.46534425802,2816.20217963998,3012.75355223865,5404.52855073594,1099.09850241757,732.676341552167,1275.37036741287
GNA12,1010.31636553798,2419.13886124799,1628.42638479637,1326.56414584937,2050.64046083799,1116.10288240102,3449.56786876527,20.3578132215656,32.4233180658935
VEGFB,6068.49162761262,4133.31209602955,2061.16845911556,1547.95763435809,1733.74510101607,1719.18626453792,1668.58737402613,101.365363880878,1992.6868153774
COX5A,31.1475592409045,5725.22285604797,2553.3021247287,1123.33996574019,20.2744165879184,3629.47399815595,1266.88502979934,1226.74590102164,3219.64519269373
WBP1,1804.09761669816,5712.14769157348,366.405637614013,4071.8326371046,1511.55850976974,1861.16167636992,424.645462271392,1924.88372220162,3448.97153737778
PFKM,1723.20546832584,1549.75425327035,4639.625200364,2022.87464035455,2062.52101997038,6069.67605030709,1998.8182649848,1280.01614256736,319.781194574163
HSPBP1,1424.58435054819,5956.49322959284,512.669816511541,2887.61430019344,306.4026819978,1333.88092074398,605.471204923806,1621.08641105857,3033.35299050179
CD47,1227.34563552257,58.2675459520204,982.866546361882,1696.3822461333,3574.46251489051,243.007605638774,1189.6019963385,5167.104739298,4535.82140710943
PPP1R15A,613.584447373546,3801.68620117174,1523.44109245269,1939.28955196897,354.232095463545,2495.62306731105,499.98514764821,4915.38778982154,2986.86666160775
SORBS3,2510.73639187245,5533.64370967902,3611.76915031791,1067.92363005599,2908.87367192115,196.48088237589,1888.233696876,415.492405720703,1794.21539600021
HGSNAT,757.973440348877,2398.28860425349,21.2503093347745,2005.63950411102,4532.30845325556,3116.19220255803,1438.75451185318,2021.00224354557,595.749227313434
PSMA5,1919.56028243328,6149.76310783748,3836.57716543442,1635.63635761818,616.566968658333,493.128914513347,897.774624430807,904.390899702748,2849.69111793836
SLC25A1,2241.55102295982,4359.74321219803,0.000112406273341573,1460.39701669847,2879.22386218656,3.06964405631044e-09,1413.16353896187,596.075016275325,1989.8154176528
MTHFD2,1497.66712750718,1284.78110787662,1759.16039244956,1411.35240164356,354.08668419252,3470.07165595644,3844.30458149027,1587.96098868299,892.788896492175
MRPS15,190.098301813146,7812.61757744044,1158.99225525951,1573.89978326987,25.5786876927155,1140.29240772622,354.744383823804,619.106926355888,2047.79882401578
HK2,2918.38007244864,1337.63891659585,547.454487956022,2167.52067804131,18.6226287590185,5084.7478455154,2109.35768802004,4165.88128457215,0.857334769977391
BUD31,1559.94865212319,7529.88117949018,3422.4676026184,784.880567627122,1224.92143243474,106.387984935144,831.233338142525,1200.53750843506,3093.15638225051
ZNF395,4869.76211869251,2079.67858847076,927.608745110886,780.887099064065,283.969981294192,295.214198882109,3515.61656591576,4223.18704610937,1694.84310822255
SSBP4,4043.83741265344,4268.34587338203,3967.95685556728,1647.15909046269,1497.11026289753,1289.82793418092,1862.83948424181,689.846079556669,1001.43838210114
KIAA0664,1402.93770227271,3735.11363115946,1396.57949793083,1234.82853418229,10.7428874757356,2434.59424015391,2480.9741059195,859.515834898646,580.591230167367
FNDC3B,242.874580554117,0.214946539882512,3898.86434633441,1930.68256790349,2265.17827724919,3250.29242704314,950.824865879864,5698.74905834709,2835.01025581074
STAT6,28.7724831621846,456.998244197052,1.70711911305343e-11,2914.92228780587,1131.56945676721,3.431534605842e-11,1255.65365441873,1393.39456987245,4618.19342855649
COMMD6,1511.3149180757,4683.51521400748,1735.18700605231,3223.46692592025,1626.62888581148,1536.0632332171,289.679749147082,585.775423467659,2824.19010337708
DRAP1,4216.48623266791,6526.40066509459,1185.08730520172,1432.30295671644,2407.06040571781,780.046447344601,1707.57841284381,8.07445311205151,2965.38762327868
CBX2,3765.86222526351,3994.29554411921,1475.90664648182,2309.6642435787,1736.19348738936,2313.43766606071,1928.61059669392,98.6675450435578,1710.56795089118
SNRPE,2669.68048471828,6987.76732564914,1533.4662839441,1317.14401821058,275.660239685438,582.529160866104,1476.96682240885,1035.90819096057,1658.25534476353
GOLGA7,822.023449970921,2928.75551805431,2635.42851721037,810.131678040285,2653.44573085012,6421.90271458791,1230.83237848998,1984.20495056965,813.655995287377
FAM89B,1520.27848369552,6227.78642359439,2073.71135249599,2267.94688481428,2901.85851074523,1224.98139675479,233.522281815845,862.110110405128,2924.40999076362
FOXM1,3462.18255821862,2080.51699790975,828.137522103324,2432.35507640032,1778.3356565729,192.688598511644,3712.83151792733,184.255621024682,424.447145045664
PDS5A,1885.07236702646,144.934019457704,1516.24026010961,1618.6432874116,1769.45911369811,996.043893720439,5379.22023110122,3155.4704884812,1537.06980395933
NDUFB2,2353.30538720455,6420.10302668616,1753.29841680568,46.087367429981,1519.11051689924,91.2874051113809,1754.6315861053,347.90634113065,4135.67711057483
ARRDC3,1833.62414718532,3.31789704402697e-05,904.138210824087,796.969340946396,2600.56883768667,2005.07489885306,2430.66518885632,6571.96846054754,1279.19889814543
IGF1R,817.737333723825,519.234235135867,2252.07910642791,4076.41051719943,2982.42060608138,5063.52603275188,198.995792102764,1277.12935802291,4.33677520869815e-08
FDFT1,1917.97706652108,4848.27466720698,477.573724398687,769.001725244998,4.80429925322628,4276.70367313411,2285.46684947462,2156.14989261989,3866.98295264243
GLIS2,1915.76189329789,24.3041157332018,3848.98477883183,3804.15806751776,2098.60086250785,1806.4550549276,1175.01097463694,45.7413340269602,109.410156654108
LRP10,1517.80272743475,0.0378229285164896,153.607241527274,1456.2445473941,3404.05920480407,796.704922601581,1749.73840636145,6113.08321783816,3377.18653512161
ETS2,74.7306096106182,0.834232636007746,1318.73274094449,672.154599248635,3456.43408141192,1394.97814525659,1573.5373467813,3404.23086585657,2040.71013922977
PFDN2,2081.59699581821,7974.12850440646,1379.22141980598,1362.92575208659,820.171634470848,930.512417801897,1182.67794364525,779.389582630964,1709.9036192236
KIF1B,2182.92286693371,15.0181584103932,4845.62855919587,2604.94856542664,110.774314861808,5301.90743549803,2567.94848109693,1321.61956396565,1298.81214696234
CNOT3,2157.90013118916,2768.65439036131,3260.16796575102,3394.40739631993,462.266226224542,516.945746527439,2209.58535686589,1689.25230857231,2118.35412078421
RSL24D1,2635.09153390555,3793.06991805729,1873.59724773799,1938.51993020414,597.633627930055,900.349218146576,1849.37521097546,504.330314760229,264.14216533086
LPHN2,3596.31093432484,9.39169416781345,2687.396537875,4078.22753001142,1372.35538662781,2128.56576805859,1782.77398540525,2038.87457825025,1466.80445810795
PLK2,22.5948892912841,6.23861242846243e-05,2721.89061204571,2174.93244168798,3092.82614358218,1084.3940997153,1723.167586722,4302.58899512942,1821.98307145019
STUB1,3375.53346393737,7469.14084326373,2248.33282782179,1127.94709257631,954.405658200871,522.652252126786,1268.73843159935,557.312739792568,1944.3142652729
