S4,S2,S7,S8,S9,S5,S6
FAM100B,19167.7060016164,733.604169546879,2013.04015686283,725.129818215783,971.622049846643,743.812286693769,1291.71227075593
BAG3,1106.20124622938,343.294477474729,1.40701422494164e-09,1369.51350497228,1841.20876163541,1042.80271350818,132.478454388926
EREG,2176.59226534101,3.02397304287391e-05,6.41035063331615e-12,4065.79649008865,2.8924959255333e-06,2763.06259227994,5.42865007634917e-09
SYNM,1.97457453031564e-12,8005.26010900782,3.03447222006583e-13,1.14563431776697e-12,4.0688986095486e-14,2.63570011355468e-12,7.78958267259709e-13
BOLA2,18689.8753350314,1411.52830195439,4662.3555204933,666.349359410701,413.306074153078,1338.54820522902,256.126457336898
MMP7,103.081552685581,1828.71652765192,7331.94693323895,0.0658382009472683,1.44074296458733e-08,1057.71140381408,1.27123453073621e-06
FLNC,2.6393032899095e-07,8420.48224795956,1.9937917849077e-12,4.42705651973609e-12,11.7312495504313,5.61301895980736e-08,49.1117958638925
RNASEK,18088.3030276881,1127.46192740977,3352.11062983442,600.683420029965,942.148615103976,508.048954199761,615.492287031041
RABAC1,17808.3766762145,769.222536476297,2817.47000749027,526.665920970824,1228.96313350011,87.4769522495138,1120.03283289243
PXDN,514.972311660543,2.63734069167006,0.00170887806618856,275.54844430327,1902.978023829,936.831003436292,445.958344912087
ISLR,2924.97720791917,1590.42707996704,10.1252934950168,1119.52151368282,563.524788246639,0.0395835913678164,2.11773125373024e-07
EMILIN1,2620.62225797279,497.375570355728,104.892248278786,1033.36308548628,893.587260256287,317.789514414241,575.094740411312
SLC7A8,177.789534808163,5066.98710338289,443.271532603836,4141.60937832224,1924.70985391489,0.0440334097425759,2373.97463961945
CTSK,0.00012406436150745,1.76382477846736e-06,2324.31587692619,1889.83026624782,510.367927273061,253.777565391341,0.00103032072234826
SOD3,10290.4596677892,1351.03083537084,4925.56980304773,1.01623717534285,3.86213460800621e-13,711.574625814144,2992.48264709633
MBD3,17593.682563405,668.76265229719,1209.31651338385,730.267886896442,839.07168391628,1434.89425588868,665.526406089977
PCCA,829.887251131778,1821.34286993963,2047.6925067784,0.0556365304270025,1.24432415055225,1300.71278290547,6530.36396658964
NDUFB10,17500.4919941639,1194.87851246322,3466.63800472243,748.516826033042,627.08742749478,1132.42958607729,365.533344793448
FIS1,16512.7545529858,2723.14163690333,4370.27491723784,1977.06845573294,905.486509886589,349.264945992268,695.729397988809
GCNT3,317.060878720791,1686.92658567189,1046.05110095006,3.71973765828907e-12,1620.33452224919,304.527140575457,2330.64030175896
APOL1,1402.60367071977,2901.00775541245,3454.35958757126,171.538716329024,550.212465926333,2027.37727577744,163.443989710331
HTRA1,3796.39511818781,316.695834916361,1153.07095546266,627.575099314042,1591.74617771272,24.8563715200428,6.67352155360394e-07
GPCPD1,10.7091526618301,573.753792426076,4097.05261994901,3189.27932160555,426.336714182531,1968.59756283605,778.420537873047
CCND3,7642.27710614355,1470.8057124706,1045.53521679868,34.6702766953064,1476.94353914061,1939.54231280437,813.147767062193
FMOD,316.946215550412,78.6219835439273,0.93257250528173,2526.09822989671,385.119124347297,3.52171931900827,6900.14958273337
MRPL45,547.28952873614,175.417297990367,2912.87449614337,1917.96912831127,15171.8137378378,84.9797349552818,703.836556508159
AKR1C3,1372.05843434743,6283.17782734895,1931.80467805904,1084.40811706267,6475.8151938038,223.621296900639,1126.82561711358
CCL20,886.116769418147,109.470739384805,5746.81276610681,1547.98752322585,36.5908319023389,2447.6186178837,371.227072331438
PDZK1IP1,6803.71371439006,4489.41981577654,4142.85581116292,1926.01858856297,0.000102104534472799,66.0951610509929,5191.6179301775
PTP4A3,3705.53599229868,346.763345834042,3973.28820310022,4084.81681448781,615.156442890073,586.168362030972,1.79567414501314e-06
GNE,5.17695008149974,805.830461094958,1432.17937128142,26.3341550369824,90.7724951685887,96.5304713746458,6268.20046097666
AHCYL2,169.81996156515,869.977244582236,141.030260543119,1113.75297040972,209.776510932828,750.243311056506,3322.15771003623
WFS1,2837.97952648085,5373.31401131276,0.0520348392775744,3002.7838230792,3489.80221869269,525.387905996005,1538.05615765769
LYPLA2,14662.3480112953,2935.29776749762,2250.98561739587,1294.51804218569,2395.04589117458,1215.03507596589,938.356026786719
VPS28,14244.1993832154,3179.08098871635,4389.45984461605,2675.76626951213,1311.81796031978,225.70603617027,2205.74393778569
EGLN2,9438.27290797285,2338.29748556217,1434.68521500938,144.17876424474,664.126191758902,1871.99153906695,137.656143694254
ITGA5,1184.86920006951,2451.84449591376,20.0423279623526,97.8073111032829,1706.05243992894,1148.44317404036,140.223248105761
UQCR11,14410.5664920573,1000.9826250933,6690.45348371648,1203.0793777219,445.992690255141,986.952740144128,924.691639304623
TRIM29,2407.78099229118,3093.50418525552,1483.90254180538,1792.84813801448,1949.58220862832,1973.2413732697,1054.75843665551
