S3,S7,S10,S2,S4
FADS3,34.4385752966457,95.9846381327999,1450.35273325094,1229.06293972002,271.219243677254
CCDC64B,654.752120220706,430.090898054832,589.95178019868,0.113908797213126,80.3507220918786
C15orf48,974.314494380331,106.524206898879,546.441690953582,8.84681696477553,0.142695349519241
WNT10A,361.374504072134,0.0252569434790073,788.123459044517,575.341310900111,922.444867579071
CNTN1,207.505512674472,525.857048571793,2.18426657005298e-09,946.989459610095,605.300367382512
CHCHD10,695.050491174993,1424.4013698977,3695.15203715538,25.5439829117928,133.543318517731
CCDC88B,855.808900126636,446.507369718894,1614.44157361122,522.977292890005,155.626298603176
ITIH5,591.156708513548,34.0459140200473,77.4208811312063,45.0452570129014,243.355251416524
PAQR5,0.000546084333811821,1.75260164065626,14.9382399554998,897.551255631643,866.253234935833
CAMK2N1,0.0630411427283809,2.94829444045605,1180.96124546598,1314.6360743641,488.196049290233
SMO,618.868641376832,2854.31300110458,605.318369270107,19.7633044108621,577.328485417505
VEGFC,7.38865116097489e-12,8.84773986234743e-14,277.49472382824,1781.07108463649,61.0773250463755
SPON1,221.002508468349,150.56612322142,0.00234422899804365,95.1072337665363,143.641798757522
EPS8,691.834068784624,3903.79894530737,0.000245836864066858,232.475027778128,0.751753576950608
BNIPL,440.324559690545,614.964209102928,154.796578362275,0.345497420565701,670.556300436687
KDELR3,51.098319764379,257.968299932605,665.946533756881,490.491017801602,143.463495723168
SLAMF7,712.133131191667,1.20660412644672,81.8840512569441,0.00482116763912022,11.2724509854212
CMPK2,73.3752384350188,1.5427629545572,2.89916825192746,6.80668945471307,468.492775980388
ARHGAP26,1768.07317140194,10.224736773324,0.00245058298554019,0.232546340153738,0.145921727245315
MANSC1,1442.3401341439,2230.45486032656,0.0124667520457467,21.6881908054538,291.467133918645
MRPL54,461.635149001074,357.060760350756,5062.45624447756,202.489437529827,196.290359296505
CYB5A,1041.19310905144,1531.5126050125,479.801726400084,537.45251361469,69.6770613648559
LRG1,814.999802120947,60.0778634475444,434.843132553655,151.623322768333,548.792571330735
ATHL1,947.536222747042,411.550270234334,1797.69123104486,366.492176650844,1.70264552896613
TRAF1,964.21201984273,0.000100148881847861,34.4617004430458,84.7164610972604,0.0235993162114582
PGBD5,474.452430155361,1396.02778509259,107.334183493888,64.3689947445489,746.532529018465
GPX8,121.502283234013,21.1764769596903,981.838325511627,544.610520949581,236.888099482624
MSC,0.0182123176330669,1611.21571518709,420.639939417571,391.016072578365,377.159164507904
ETNK2,1261.20591145267,1779.43080871193,945.48862191523,104.902035323115,142.177204629518
C1orf86,334.291856790193,297.528258056306,4562.45390005325,29.2575100315719,400.216157618603
PLEKHG6,1232.61911054367,1487.73172242358,353.494986644469,111.419827576752,377.204826073828
COMTD1,191.143390169946,71.9302015025638,4155.41002749187,4.64022956682646,260.303316948145
PLIN2,508.063677521703,383.180453266275,999.364832108399,531.17185776878,325.434753630697
CCDC107,22.1749650339178,1.60310690439149,3069.62881417705,0.217272008397218,464.603165511456
YEATS4,622.408454251911,505.232725470227,416.175961484802,605.808165266217,333.858114354065
