S9,S6,S2,S5,S3,S7
FGD6,842.412391601365,1044.90643776042,837.013694440607,1074.3025661557,657.982281632049,3825.70848163947
DNAJA4,1686.64635824591,1350.40341937274,1051.32574394056,1787.13799247735,481.586024164068,1611.303337761
CHST3,49.493692933397,1375.63601999197,1183.65078557781,0.00519414264804119,726.001381056074,4140.02353688368
AGPAT5,1038.37622783724,1558.64944683432,764.251619438543,2255.24651206764,564.994774137273,1005.24194105257
SLC43A3,1263.09678500837,2005.55493649708,5.33934293820101e-08,1201.27019963338,183.897991419083,271.17687609842
NCS1,121.434496898107,796.648837596176,1931.08324038798,0.000462385023710957,1170.27854546019,3002.60538865595
CTSL1,699.911241784246,274.077421308469,1376.65781941061,283.418929157504,963.128687210346,1075.13551790447
MANSC1,3309.77206399235,1281.32900423798,2575.33487504025,2139.95709747993,311.762180058203,218.531192189808
THOC3,1002.96172642353,1629.96766065377,4784.92387153213,445.318223460497,1078.42599891078,1295.12044609948
PDP1,1138.93205767698,1412.57951726407,195.367636155172,625.671158150377,1306.03298251915,3821.78823764071
SLC5A6,2286.86158248131,2993.06611988698,491.965408145865,874.832991175426,680.127128584678,430.820148247574
C8orf55,2689.04061613957,1183.69711821752,2071.35856969929,2314.97168777278,2969.66591391921,90.2991036789949
HOOK1,1513.95977260915,2047.20676531646,0.716486161592542,1675.82319410417,2614.60152453718,599.987481608983
WDR72,609.915503180543,1452.74215207281,3219.37455354845,1153.58029881997,1630.58938515769,1480.13124780994
TRIM47,1405.05830406356,348.820148181286,753.049548186955,1422.5392845956,1303.46541087173,2266.82073641077
STXBP1,1351.03388959468,851.35433935741,350.391378064993,822.523998406948,166.323870358907,1461.53773012151
HLTF,147.921264572958,3392.23952607331,1683.6824689833,641.96766937197,1.82342363075304,2387.32731665338
GPCPD1,1334.37455830834,1733.93867844185,0.215327023986303,924.941193891034,1741.75743137955,1824.9315122154
MARVELD1,475.64129786649,1237.39090528167,1579.95182140193,20.3727991983616,1821.16632877645,2808.639152792
PSMB9,1693.32340450705,30.4979286669737,1041.6316480505,168.546221913784,759.927709101958,887.370627336265
RBPMS,1490.16866747068,373.646979209132,444.034841754826,1150.15439858698,58.0718214091854,0.218723213806327
SGMS2,647.166189807792,21.7309573983444,0.0158789950062226,3002.83629596717,694.527572246827,1447.88308011164
DGAT1,2765.70534216911,659.801263078815,581.323929860276,2652.76291256166,1843.67107731747,409.788916298287
NPAS2,2771.08237929836,810.582266134594,113.152677401479,2735.91019893326,887.37897541261,993.051431615148
