S10,S12,S6,S11,S4,S9,S2,S8
PARP10,1423.77431447066,127.302036426411,157.197250748107,1681.40136794642,5482.06585038474,22.0370001703609,24450.5440673039,306.97937831451
KIAA0196,4104.41689327349,59.2450385015553,2689.14025051908,10555.2847401059,6.97990113006125,233.658545410475,511.882403457126,51.8567713752097
OSBPL8,1614.83058970169,4086.12656440692,3652.68051697735,1427.97820809045,0.0341064800602021,169.717190098907,0.00352150815135773,1320.82060855354
LPCAT1,1750.90917780177,2264.7333871658,1078.22226330074,4030.71900008332,2778.51365645878,4710.4660599772,3554.65882370668,2399.94790619128
USP14,2736.5733522798,4197.44358107011,3922.29445039773,2722.11159120085,141.550869188729,2141.33237657221,1069.83413601332,2078.69586559829
LIPA,1713.95311127272,2978.51616934194,2233.06676871074,467.583040613689,149.994395516604,928.422809945597,992.37758295942,3.31260751555801
TMC4,3005.41731159182,5712.38495372472,3193.88554190459,5.1456545832994,5178.48375423331,483.136502325128,6186.73988015425,123.139350728543
MEGF9,2727.60419980414,4014.26086183318,4096.6965441981,32.3901638992918,3.84368605876355,3622.63164234623,0.0133241476937281,190.594680388039
TMEM181,3171.71238793402,9987.81216789283,2728.77042726374,1435.22599669882,31.5156764558728,553.974261548346,1.53938194133762,1949.6305914263
CGN,6113.13002075282,786.7163132822,1534.6069579971,185.2526002444,329.381745279649,349.546457096601,2266.81052993167,2610.90729748924
LYPLA1,4086.78379704226,21.9959155308196,2437.18735483797,8817.43298572635,766.796769825324,520.490222800627,16.5513464751129,300.461966945785
TEX2,3286.88390801972,947.226977825362,2675.86109291297,2344.60068545814,25.6318543623659,7055.9212995596,3385.0334515955,1365.60335218309
POLR2L,701.049343415314,1931.39472415981,1016.56614096377,116.585064839058,10863.7208332562,1330.07424725291,6554.71315059674,99.6602972469892
PLVAP,1325.73788109538,2380.53999762948,16.7305461951441,149.475128115487,3863.43320368833,1730.83226902571,1388.38087389021,1059.16588457631
MYO1B,3066.05562804426,11.353405493233,1040.66491331543,4192.88747720306,9.87362357262806,3061.93497250058,12.2400279834622,496.446814216013
PNPLA2,2057.07898660797,3056.42150526396,1346.98527764293,42.1061771920749,6455.96856703376,2404.6257817142,3105.06276729537,1055.89081210824
RGL2,3314.22105017699,1578.02987469216,1804.2060268837,93.1418495167177,6049.41179321085,4147.47643502289,2297.4262643294,1640.65663380092
PAK4,2192.13823858629,1502.39614185579,675.069628040408,1073.10717589003,4902.91362729784,7055.5045559806,1572.15616044715,2286.61227860699
GNG12,68.8886229027327,4617.40584931604,5950.98579397986,2294.47212068759,6.39650282609156,687.756247120974,0.590792247125807,1218.08462416753
LONP2,2782.14036624663,4087.75674583235,3086.39082102255,2436.40272887682,43.7261588737524,4794.64843084072,1702.2461865715,526.880079679705
ITPR3,3108.91992444191,2624.67971818274,1615.93690624816,2323.30763587084,0.671135789789583,3863.41690708572,42.2135126066104,4633.85641886805
LAMA4,1207.28485520189,1290.25971094258,573.381267386537,536.231671238833,184.284876998226,395.476326945529,351.351526382901,959.940053283636
SCRIB,2667.4843795297,29.0874158454536,321.074670376622,6396.77509872079,5572.03143947115,208.999837863328,2391.49759919164,3243.11228981436
KLHDC3,1149.70102993458,1426.63773356994,437.156116757944,3686.89482687886,5928.74043184165,1267.08392589714,2737.23413737525,6253.92660909871
RNF19A,1093.82331141576,5.00779917868899,3259.1678093419,8315.54986917734,29.2131449273305,968.030135140692,7.38154664724545,992.807329746283
PTOV1,2911.10994789319,1741.79383837018,585.940549772423,586.112555030916,10672.0977043232,2055.50176780251,3710.85017343436,1986.56503890814
SH3PXD2A,1487.443716073,1576.93988043206,1419.99804438378,1298.54039305528,4.80416005373483,525.285759161662,0.000663653541197567,2968.8618900875
PCMTD1,2492.29231108436,1770.44610763549,4264.8427202939,4921.39565465952,464.3291720378,16.6266374130085,785.775418276579,2591.88445364157
CD47,2338.80870045571,142.028531083685,2183.58441378611,4139.4531465943,97.9203932394196,4.44724704601158,5994.04299968952,3791.88070933144
CLDN7,2039.89878645835,2799.82184500045,1742.10917486714,1698.54624930619,5715.67934439038,4244.85923091345,8490.73373169138,4015.89489815235
FOXO3,1517.2860765842,178.488996209701,2947.49217824796,3132.91645754992,94.0594619541994,4213.02301108812,1.54030313252318,2154.048407739
TH1L,3279.03232065885,223.305090836088,1012.77157956308,5153.1123806029,3691.08945636695,4174.85559319161,2789.04916563845,2289.18402145533
ZNFX1,2562.13579017072,890.438966339637,2669.12826719571,614.19568931064,0.0899307998471424,1906.74261553117,18869.0877472722,189.344441572611
GALNT10,856.508718993782,381.661305247257,4591.25512732228,546.127249952761,6.09209992715225,3831.274086027,76.7224983247738,0.00939472175604742
GTF3A,2068.3258021826,2496.78198676205,1696.27982742785,3219.31707444092,7500.24647286157,2074.31239747267,2469.86980064227,2552.21108413937
IGSF3,1638.60200420347,1.89719482477943,3027.78235525812,2340.20376276502,5.99166794897033,5523.89977861032,4.50202484930361,3446.4619135812
PDE4DIP,1125.43822238474,2777.91248737755,3755.78879688361,1719.19695290181,111.28148733832,2607.02348159238,3690.65066073092,2880.63340813523
SAPS3,4622.48921696539,1514.70926238074,2781.85639954479,4648.86620347099,562.347836561444,3063.32714384877,82.520095526252,1363.81906807171
CYP51A1,2944.12704178743,2486.53524974525,2085.36239717588,2393.60750999414,798.545614984416,4922.71497507293,382.488405718148,1492.68815091143
AHR,262.327670513406,822.396088623214,3942.2526298372,1894.9806866202,0.0196480844769072,264.501381459384,98.7494413980443,1047.99274113619
XPOT,2497.29251872191,1299.02100971546,1852.63841314567,8795.65808107977,76.8139473923927,1558.8566467244,580.786822906137,2861.98810640868
TSPAN14,2382.87396369267,714.579866334033,1832.23841024367,2392.73203981615,2504.10180765222,4048.14678497353,713.050450791395,3280.07464530485
EDEM3,1524.11084359751,5175.94895762768,5372.0712998916,1780.31121425153,0.254641505894818,2918.70757318072,5.72486052245698,889.458538622157
ARL6IP4,1178.09934415821,1018.56778878809,88.4427641649549,40.7158042178184,10900.1871305585,987.227269007572,7030.35642192371,1373.44272274843
INADL,1960.09508860085,1469.42503412863,6060.05793901054,1763.86188119632,17.631617293439,646.825766553213,278.992449874296,1298.39897066962
GM2A,1210.91901511736,1560.15461991427,1554.4725432399,1447.0173679182,2218.52789756355,3479.77905050413,2507.69109055078,9.82902922028137
RAB25,1134.22400654516,1311.65123272964,3137.42877634719,1450.50384965342,7274.70151632451,3914.21793629121,7039.59846752395,4198.59902736279
DBN1,1563.40050619536,9.11922925709177,315.073394205319,1525.52826632354,4999.16557820079,4317.25376030222,1295.94737506921,4537.59193468732
COMT,1631.74917185904,1616.28197872239,106.112533454572,661.714604414532,6717.24035514139,6992.7910185943,1537.51662284139,2545.91004208099
GIPC1,927.277937973581,494.04881636607,512.703027260953,527.215876966887,8025.72425437393,3058.4367690707,7651.21831344181,4208.71173857248
SDC3,1091.62489172057,2105.07426747519,1530.97838519053,1131.23826223446,2179.8944944454,1285.29228961436,2820.85357657171,3477.5804004942
MYO5B,3249.71762201187,1275.47669634126,3135.64894134665,704.996623474583,7.98726006258802,3435.60558029631,27.572791879767,5037.98729906393
SPAG9,2845.13933937539,699.526930491018,1456.45098492587,2715.56063087936,0.446474319206713,4148.65376677526,0.498706380729365,1533.13897826201
SLC38A10,1848.66678637947,5044.77582381043,356.20915796068,166.321183968446,6819.5179641403,2519.7706672229,5071.0188036581,2857.89057749945
CD93,1227.274625916,2238.40680749159,839.837345509963,522.431361718836,0.977723077430108,310.486510230248,16.2486614371755,659.213348346646
SMC4,2077.5159455256,1645.26521224079,2075.28415861541,6601.20779724226,11.6182355303104,1748.47555380544,552.595435407189,3539.72633828313
ARHGEF2,1138.85542767113,2031.43711269484,3098.49010053463,1371.343630096,2187.66347061388,379.756137642535,1149.20492374497,6947.16189673349
NRP1,593.896942063537,1873.44336745652,1360.86561483469,1820.92261494391,2.04236582115683,769.569122472859,41.9576837068683,1095.17955446065
TRPC4AP,4166.67789256503,1437.76936740155,1398.74553494458,2222.10326785745,3409.24461551342,3025.48343931982,3540.40998239707,2031.83431795179
SEPT11,1941.27202782204,42.4145519440449,2606.60236806144,3193.2688107371,5.8928213868677,73.1229193403309,23.8234607334013,2052.48585819832
SEMA3F,4822.87695147838,1209.51862161186,2093.49913133082,701.188526783227,4480.21579862551,1741.74919150845,3602.64697593511,1.45633505995612
TMEM219,1267.18832342558,2643.16258575137,2474.5527941366,407.431253560976,10450.1960287517,894.65792896952,8948.99349845452,1071.41238905834
GPD2,2204.14233234014,5423.21917054599,4284.16558582506,1047.84985904954,1.36617712868398,3393.9719184253,963.422826288188,1461.37407642317
PTDSS1,1934.15142253628,32.4861701176815,696.274780676027,10974.6270452759,2096.77250495144,237.793680144753,590.927511088506,3095.72980180713
WDR45L,3640.94283184287,377.332850164932,1365.91535278181,5355.03266103882,2484.37579659704,2235.15534977976,1061.99848449481,2855.70719853358
NF1,3374.32787139958,2384.5191935297,3785.7780523967,3679.94725839187,0.000835718153885679,1990.67727624864,32.6399924457149,890.301964537773
BSCL2,1874.48218817566,7483.29230773086,1907.17932986164,1306.46930753939,7169.56333034875,3570.84831827449,9514.05168871654,1073.64287626489
ADRM1,2084.14750948016,407.985492822555,1.16964374410405,1419.4506409514,7240.18207398511,3595.1669513688,5568.7016050123,2527.31402726205
LUC7L3,4003.44190630924,1335.24185714895,2155.36175118088,2160.45363406194,2836.91254169658,4635.79958145934,1163.50003660584,2148.05548960574
ATP13A3,2329.84055933344,3753.59453420238,3281.21438592382,5965.18960654568,0.215000658334172,1188.35662909011,48.4509889670081,2637.77564732438
ATP6V1C1,3951.53527312257,98.5741128617325,2217.82153318023,10142.5455622211,475.871529976992,7.74678413048818,1123.56765831794,243.812588596338
RNF114,2270.5097322992,245.649416636752,1375.34550053959,3822.05813501121,1864.93832022389,4003.56494942586,6306.65852049703,1591.37540756292
CTSL1,886.410334616812,233.562708983748,62.420653986555,3216.15369834833,2081.12631209094,781.630209496882,8884.59599538119,236.984030846573
NDUFV1,1298.17333202524,1171.06149715866,357.015855353522,1748.48271447232,7769.65371669741,2239.13740765021,3371.96045027942,2445.71897592937
HERPUD1,2547.67631037191,4276.56788600285,708.507673440823,1929.08072209154,2159.35566140411,4718.9217883917,1809.56047971533,1313.52242606769
HMG20B,1986.26021925174,1275.12488502102,737.737397926838,180.557647111257,8816.83627384661,4338.11786713283,3407.90516880201,1694.37688823891
CYB5R1,4010.33184995008,2646.57827380434,2818.73013656784,1615.08626588584,2865.17707262786,2482.96210665793,4206.69903052344,102.12068706306
PPP4C,1345.27971639901,91.7933318285792,1783.44748415416,1665.02960852048,9645.99183888574,4577.54915453063,6823.75342387122,1868.59719585392
NASP,1102.8458179235,319.692035823938,1013.61547774626,3955.76802282261,3977.60650164424,2138.27897030329,1906.80024360094,4821.68972023997
IVNS1ABP,1521.37662646532,2524.6320836277,2223.27097733813,4371.70198203347,718.214631850018,3134.72555371998,92.2404799647999,4472.0521486286
CTBP2,1713.20079933622,320.223588062509,3957.46687408577,3633.43040056607,1935.09473780729,3062.84852562776,851.740471288779,2203.17266010821
SETD7,2511.7129088662,4364.72536400977,3971.80038819986,3612.09189098937,0.269920168222815,4261.78501646534,0.00905901769879548,174.880402566255
RAG1AP1,1326.82407207787,731.442924336982,2274.39664099562,2629.98113936452,5042.51224931451,6425.26891957931,5707.85442614899,769.774687274862
MAN2B1,615.553066473708,2778.98167657241,301.679635636481,297.35425551359,6048.94028692893,1439.50226011664,3218.66740842349,2275.20318752384
GNA13,4218.32644153902,310.360283479365,2111.19204188066,3181.09207701504,5.39320523641072,3324.89878988151,464.340818851449,1484.04290876518
MAF1,2058.49973788588,265.744088377543,502.725032920319,7716.46700925826,7770.39283375179,330.690949692184,5577.14728686785,2118.62957577733
CLPTM1L,2267.14784177479,3590.89262268968,1212.04424438794,3513.43753317748,4116.67674229176,3136.87278455518,4504.11734052214,3478.67723516735
MCM3AP,4261.97180154996,1158.85220838049,1955.9657137185,3991.94392005793,794.276102116714,1225.13573432235,2854.98655628086,1568.28171107319
DUSP16,2109.76873392983,4545.87509392286,4596.25738812821,1235.04558789662,454.02723613729,2282.92917358215,495.43420929236,1443.08577319424
HTT,4453.93237338096,5469.1189337363,2864.89872882492,3707.89084054053,667.639210622505,1401.15547111324,972.399045718873,619.746970329188
DDAH2,1777.21953857168,830.44470110029,524.371870616297,15.6856072945195,7895.96862209923,1454.74315367208,4426.35711593331,2837.42642703963
INF2,1113.3937279393,2448.58194244623,253.818521445258,421.488469913872,5516.43244796109,5166.28580668784,4910.62442447423,2119.72284292833
DTX3L,2359.87732098365,1265.99176343977,3499.56347428599,732.745979306856,1.20024368488082,464.37410276342,18037.1334298608,1151.34787628757
TRMT112,1654.65185843121,591.218967960544,1112.03447486875,2018.25104498888,9654.16140550442,3078.38503625565,4846.74117938371,1738.41378732316
EIF3G,1037.73555379409,2417.83567741265,1076.22916019748,1092.5865344568,9761.04689193848,610.453011410995,4233.29562400083,2537.36348556145
UTRN,1250.56589220707,2139.9934066797,3274.0918462272,132.338250107572,0.000270487447191964,1562.43185379832,0.945335663823314,1195.55929605186
PSMB5,2090.03483921912,1074.55392810879,684.547345310895,2881.77525783604,5711.11493507579,4414.81464934171,7612.77592316111,3053.03306952107
GALNT2,491.26189614791,3678.3365536027,2601.95874662771,2259.47659634209,2158.14349439688,1535.50038858719,2704.54170458003,3680.14212935481
DNAJC3,2487.67945171919,4919.30132457982,2925.25184705149,2823.85404860243,46.5296452953379,3480.37301263029,205.002918069214,1824.72143667707
TXNRD1,2509.28553692836,942.085210216251,1221.16582774613,6089.88884940051,8.86522004898123,3654.7177698654,1229.26359690823,1339.73300347586
HSPE1,1419.18508944036,369.785078478523,876.253497036472,4534.80764529281,5884.51854433528,3580.12034493771,4456.6618090776,2200.10250153976
PLEKHA6,3138.48690644824,265.530687666365,2597.31222756548,1181.41044248821,1219.15916140229,4313.93212794254,1061.21313312975,1865.99650254472
EPN1,2434.20274855337,1218.26137391975,188.733283583372,724.677908346463,8071.29103972776,2225.0715924723,4282.70188585659,2322.22157466885
MTHFD2,1612.81273097841,430.376853705066,1368.6506931542,6998.9666866368,840.752462054262,4685.07434798277,181.320262413765,3166.53327211956
HSD17B4,2975.41053170823,2528.22465890495,5065.77478901963,1552.94364182415,1322.6681522374,1484.1029037254,868.775644153546,269.90863687834
EHD2,1407.11959972941,331.299161307761,560.334011192178,8.50499665532196,2547.77662038878,14.2274119511923,2335.10862406658,824.790001710047
IGSF8,2632.39260455948,4082.68576091983,911.333150343535,442.234491551236,5257.28563884769,3742.89550286457,4694.38495749878,2425.79441995513
C20orf11,4066.63134528199,619.50032882095,1303.03205046214,5571.00983649411,3269.24160590577,2440.12544197579,2023.91859094249,1998.67639120513
NFKBIA,1638.29434167892,210.435906461344,1777.51187423652,1333.02712520455,4528.65084071869,779.412466658228,4438.72312323405,1601.89911408361
TRIO,1980.71732631416,1317.20689347239,3533.92648829787,2234.44541855877,0.00659075187135956,1335.64844273845,2.32105319482897,1712.21137743247
SERINC3,4471.51475809119,4396.05582173532,3355.152841552,3785.41630546343,0.279411082531581,1564.21732636785,1527.33811370881,1023.63018282411
NINJ1,1398.56632046,1347.7649366206,3429.26798421517,431.000852999697,7356.80830268446,1151.97647217513,6310.29137677733,115.97520301205
LOC643719,8.30753336310075e-24,2372.7820822444,0.117107100599569,0.010839764572417,283.138234090548,7.84512258744893e-14,9.00911136038667e-10,1.26264287739167e-19
UGT2B4,1220.98408977936,1.09868434792914e-14,7.89229837381806e-07,2.59458313785974e-16,2.28085485753201e-13,0.00141499188434301,254.748291442039,1.29538847547366e-15
PI3,1.98832969717889e-23,2.39682812094282e-17,1.26292269584294e-19,0.000806773614871942,1.54861268355492e-13,6.95539144423009e-17,3.35038968212577e-12,1.06352982536386e-09
KLK6,4.88356632562031e-20,5.31818690070896e-20,2.28494228566059e-18,583.440488956794,3.25358397760302e-07,4.69720636969407e-14,2886.09352709093,4197.63688207011
SERPINB5,0.632936474476922,1.10802327048816e-05,15.7304673141813,715.725766557068,2.52539389918815e-14,1.52333045559619e-10,2.52132873531505e-12,5202.27707188584
GDF9,3.2269149969131e-11,364.197626924718,45.6985503685837,1.11801506068451e-15,0.733610475366742,1.68267345924134e-06,1.25532214833628e-16,3.60847928671017e-15
WIF1,1.96278676103094e-19,1.58125145256033e-06,5.35443134041624e-19,439.504229871657,1.07701498287236e-15,4.65785009269334e-21,4.70704758834918e-15,1679.67208704186
OGN,7.35736513437259e-05,1.35687325759214e-06,872.070284936056,8.62956157765184e-13,4.55668076689553,1.26300061122635e-05,8.52035427291009e-07,1.24507931637225e-12
CFD,362.204545166921,6.1768432694005e-06,0.247758635206432,1.15437603558987e-13,3020.83126689207,1.25482650043795e-07,3275.87053353765,1.52621292358199e-14
KLHDC7B,2.72178166694658e-15,1.21121953700689e-15,1.74441930523897e-16,0.24936057439529,5.92118477828538e-06,9.48592995556706e-06,3510.03500340386,356.469789125052
C6orf15,9.07956085584912e-30,3.8652157171333e-24,5.42296967013151e-24,7.57547016175078e-12,1.99841135083865e-19,8.72405939233023e-18,4367.36987819236,1335.50735978525
CNTNAP2,1278.16272406413,0.00350955834525677,1492.58799588301,2944.35181510582,281.406106427452,3339.68857982038,36.3745283967417,3.37391776408794e-15
CPXM1,7.64537925883993e-07,2.64315189249376e-11,2.17135823331793e-08,0.0164635694606499,2211.09430900292,6.18782150051263e-07,0.0846859859681672,0.0010375753409433
LCN2,1.23655425192367e-15,4.35081966558702e-15,1.33142197154918e-10,674.456514627078,0.562584568889484,746.686355640532,3117.97107229074,2642.54592193786
CHST1,96.4507418189694,6795.99425328547,388.884907395047,176.624773035485,1319.28559653172,889.599240421176,621.000080132769,0.000413108088079285
SCGB3A1,5.83279273477566e-17,31.0561112318721,2.69837302094574e-12,4.91814213218732e-12,1489.31688373409,1050.16848881261,3.3776666874735e-15,147.392017760171
DES,161.838783965025,7.87535090573382e-18,156.641353813239,7.58069106378106e-12,0.342831400841788,2.81106676277648e-12,7.84780160316649e-15,568.415445975511
PDZK1,1234.24961657093,2995.40522915494,1055.8836956799,7.14413737927112e-16,42.2717005964573,1.31029984581773e-14,4496.19747565796,5.94772738045933e-15
USP25,273.331891539157,806.069157051421,1243.81139354315,3750.35066605228,0.00984730940105225,661.068964709432,363.770557447344,1717.30245580523
HSD3B2,1.07069483283653e-24,5.9733624612467e-23,5.43832786841687e-23,7.75769821464321e-14,5.42070136851498e-17,215.666717136843,1.62680825934047e-16,23.9623101196512
IDO1,6.35623199134641e-17,1.46859242949595e-17,8.93996511477432e-18,1.57124511029751e-11,2.90563031201181e-14,1.11912274569149e-15,1134.55141554869,311.309011832132
GGT1,7.78927006285495,584.22206419387,5.04778669389209e-09,17.8409455912533,2713.17897167323,6500.17021804806,0.000486161005837722,0.000329414412136849
CACNA1H,3430.50959455105,0.000865665456876345,49.5157824292862,163.317115202018,1173.463590286,787.96006183866,1750.48026771618,1.90477469874768e-14
PTHLH,203.042371811499,2540.35580962796,1020.47575979497,6.81334579748526,0.00656630214176257,4.22869248859797e-09,0.00162671467785175,79.1857945398602
COL9A3,4.47065862827521e-14,1.20859117474572e-12,2.89695126110214e-17,5.12048463844944e-09,0.00793244713664732,3.80489533212407e-13,0.00200709261516081,3900.7045273004
HPX,344.590528086042,912.412091182443,354.09518486094,257.911140415033,1659.60546060057,1571.34155632427,0.0384242178424323,4.20827559095148e-16
CCND2,32.8657976485387,40.0596326854778,88.1207986486757,1337.37434646309,1055.92706290934,0.0107868523299266,21.0288091504081,586.410726736674
PRAME,612.997162397644,5.99135833037245e-16,0.830820375134529,3066.25162389823,298.051555688913,30.5032776097824,3916.4720444026,1235.1392264487
KCNJ3,2944.54193320984,4953.54240612789,160.873079889999,1.0320118861791e-08,1.55012878168999e-11,1.69032803182313e-13,61.4522292872664,5.71635345782566e-16
NKAIN1,4552.20711776176,282.267691144976,781.416838984464,0.4783810615874,745.692964970339,4.58841105653627e-12,2615.8878445792,6.45765584893704e-13
GPM6A,244.527300664278,832.257472030635,0.00899371400573202,359.839538358082,787.022698838745,0.782719089262914,1.5255918243684e-18,8.09551216148203e-19
SOX10,4.60694559350049e-14,8.95114868654438e-14,4.12159823601293e-14,6.43374168623229,1.02895894439275,9.50700651791874e-15,9.87139684865777e-07,8034.29228822301
COL5A3,259.892691139432,430.167249062441,3.20066526118808,0.00108502115452829,2155.9211026073,1.52102949205184,471.120641847251,0.000395002270994654
LAMA3,3174.88276862875,3270.66477115169,1016.51103667742,0.000677966737296044,4.34097591335844e-06,4.4898205629186e-06,0.00028672304564325,272.723818561446
MEST,1174.2583643578,0.198956038635052,247.214824628574,2602.84978033256,1292.43655729168,486.036816009709,888.025151691956,2198.54650024297
AGT,0.0317884842099019,1004.06378905779,910.636952581606,1649.54171321186,1230.37251801012,177.322993801467,1033.80916762539,493.07632965391
SLC27A2,761.900524793018,4392.60318374593,1139.38646619612,8.17879577757057e-06,26.4855292918702,1.93538599075852,3105.67678348205,2.03631064191707e-14
AKR7A3,1757.37340137097,8155.52174257963,567.609060824015,127.599944538551,1897.07188315993,183.324916594531,7.00964737550454,2.05926047201426e-15
GRIA2,472.358782732022,7183.63562680127,1164.70855882221,8.90461794047984e-18,2.0500601125315e-11,2.0210715907174e-14,1659.00899906812,1.81346315110335e-15
KLK10,2.61803900010098e-14,2.04850897584821e-17,5.45064002202e-06,5.77843635476882,0.000128822454323492,1.4045905438522e-07,1860.84105562846,3696.85436704895
TMEM45A,4.91069361559453e-07,379.304836408443,37.5933856689034,3685.42367270766,8.01391961452505,873.905838775788,0.00308209363914302,450.531644038373
FBLN5,66.1246791765782,21.3462032374033,52.4506519252401,7.73758305871713,252.226686473758,6.63485507689645,56.9117971097776,3169.86263692592
TMPRSS3,0.0716961897030481,71.9219992721903,1574.20169901163,16.755070146956,1188.85224168003,0.00237939286788588,2574.26912241545,3084.24366019421
MME,0.0120220016938895,0.00105605184497472,75.758249360758,579.801343501158,151.5324266022,6.95885930667708,7.43018484553074e-05,667.113362190724
SERPINE2,4.16641715013128,31.3714512120945,3.91159085844592,891.248322111541,13.739306217902,0.00297272467508862,0.0648787820035332,4828.19037236408
LANCL2,181.063509598955,742.473410146588,80.2996060450038,4400.88752113482,556.128111336758,75.9770437016378,0.154902211149205,484.374590114954
BCAS1,3492.05953337717,3761.65530351098,22.6055516459005,3.52575044673689e-06,1.06205058406666,3384.95213494921,0.816541999304033,3.23865984977019e-15
KLHDC7A,1087.56022718323,1.49521244673761e-08,937.533656686747,6.01183427621678e-05,179.46223541614,1125.75964533977,1.61384455665442e-09,4.11803821128073e-13
CITED4,9.3436224113989e-05,2.12413971596336e-08,737.205864665575,77.8530249216311,5758.56363450933,5.91602649075862e-06,799.697299531383,2228.9749243338
CISD3,972.14568351716,394.212405521692,374.625644257236,1207.67119893581,5010.9554154121,5619.19717260362,1309.30030596617,0.0307525932643843
TGFBR3,0.231349016330354,2669.82949384753,2924.7993651847,1022.62919165637,0.444329864223513,8.0473308520996e-08,1984.11016547173,1166.2888338404
CYP4B1,630.52228820296,3434.99114002572,710.651105596432,7.58050140686319e-05,256.496189906963,155.035667649907,2062.89795648555,4.63679056032209e-14
CD163,11.6260702281646,863.46988166366,23.0183798918705,5.77844591565359,0.0942391426878148,1.9009492108978e-05,3301.54469478618,0.079419657897721
IL2RB,307.496738538666,1903.64575477367,11.075154873801,0.0069563037887973,0.234605286470318,127.60456314389,68.0660775923698,6.20260273350983
ADAMTS1,5.06507749328546,0.000252519066584004,5.28412509350985,2379.15955409213,0.0443901562259086,0.23052227073993,916.199112022448,1558.58888299845
PRR15L,801.596226604024,76.6622028915853,1138.12039460509,1487.80865696881,2034.7939135199,5104.20395017009,1612.20760327124,1.98345434035927e-05
DNAJC12,3154.3822368356,4718.56875990586,1262.53910372971,5.38163525020402e-10,1354.49008893053,0.000533888774984218,23.1181335149729,2.18973538491915e-12
WNK4,2851.85194703433,0.0121218177622736,493.792844999924,1.40519355007366e-07,410.591477559118,0.00144483962615891,0.0018436160059533,0.000409047849340225
F13A1,3.48490759782618,0.108130815061728,1210.72983011981,0.0050246143687839,0.220325875020937,0.0018022069847927,0.59234734445378,2.17299496397958e-05
RMND1,3132.83103582399,55.8406546525004,1183.222859081,1980.56728530115,1506.16000760697,3.6400997079322,1794.11567654068,0.0155942648366777
KIT,7.89000004126165,1.70417885892115e-07,392.180234640133,837.737807306728,0.000480205133746614,0.197227643074391,1.3318008334592e-08,3629.81838035999
TSPYL5,1211.66696964942,1.34323519583979,268.172528252839,3798.24046657379,181.583713235201,702.505535937276,418.364825565556,3777.80844076293
CCL5,1.039960558665e-06,4.00452316983209e-11,1.54634658918777e-07,5.61295743014854e-09,1234.13753739713,6.34456176728941e-06,2763.02715438921,30.4890360238177
IRX2,1.35302471599728e-06,5790.51679507542,2602.00409644572,117.871606047643,1420.52860795723,564.115530147435,8.90753777560651,912.363515344155
LFNG,1899.18751810058,4749.97460605721,53.4383297629768,0.0707770853801872,3295.82366050252,5008.23046625949,35.8973059796104,1.8824121777746e-07
MT1X,110.9340940328,0.000664337719919536,1.17100438798909e-05,134.333327564199,1908.71970885259,468.794435073529,911.783777828331,1852.14841900139
FBXO32,0.0191606192048756,197.564646271054,856.225088434802,3591.26435559706,677.897060301057,0.413416619911085,1700.29875606767,4704.05538292578
SLC26A2,218.116526281059,1255.42701578725,960.558823858844,1292.30911935813,0.000558609840528039,1298.0878998733,0.00284104590331497,3244.82306932405
SLC43A3,4.51264159247297,259.115317616266,380.303568168266,2465.70343199331,309.590813544096,10.9725143868898,1720.33470921946,5950.84299127507
PDZK1IP1,1.51389679318833e-14,647.666667336365,252.213499890869,646.669631020874,1459.64938578665,2047.25899059622,2168.88404581375,1493.01630326586
TRIB2,376.039863582731,2322.15625470006,499.398968880083,2722.23488315311,189.107540295673,1615.70342399436,205.513883154651,1767.76775792043
STMN3,2824.48109132024,4893.45948164923,0.266753046739661,720.200272619697,2853.32902812275,58.2496765669138,709.263497794079,220.752205170718
SLC22A17,1309.91769333636,3002.34296883424,64.2083644514962,1.79927252286406,1719.41754700091,961.251917950498,50.3290638098791,396.169277014227
MFAP4,17.497877018628,4.62697844582983e-10,0.965898084523799,0.00132098282803754,245.48759924645,0.00220389923578922,64.0047625546414,39.7501881860045
PTPRC,2.53791146863328,0.616862338727029,213.284140226568,3.8831804198827e-07,1.0738556052277e-05,8.97374405199821e-07,11.8000954679008,0.035545324130209
PDE4B,2.54013996780079e-08,780.037319513854,1074.56957758892,2380.09508089385,0.000914083716091703,2206.58652474473,0.0172389835607217,1970.39728806955
PKIB,1020.97347988532,5926.30810511436,2988.6940361065,0.00103778825695142,1514.00347398301,640.923584240257,503.761620044854,5.48918097803687e-08
IQGAP2,752.805869331531,670.071069956371,2965.63936435883,0.000135716269977256,0.00338122068852875,3777.1330130876,0.00997270831412214,2.65296621840977e-07
MEX3A,414.479182214947,9.82932935708903e-10,413.799081008411,3361.6287283991,659.731525228633,1799.28598272625,7.30359715212392,5198.4037074722
FADS1,592.449880265101,908.25313300446,219.947626115074,3456.13687922421,856.3049698671,1487.23466245267,2254.60991422463,67.2538159461332
RSAD2,2.08195165026767e-05,3.93833350307918e-08,130.763697151974,87.5509687802541,3.70287579621173e-12,0.200290551056417,21419.9248707888,51.639587039371
GUCY1A3,110.20470727389,2806.53005393652,836.478532626038,737.768214409401,0.208687460014477,2050.35853435483,0.00254194671617562,2314.18499475752
C1orf116,7.79529274989158e-06,26.1687832825857,1678.29562235515,1093.07156127421,351.316739609974,1908.10862935434,1443.82252718918,2966.79140084232
GREM1,100.044976305087,5.54127619969427e-05,430.342975369893,2072.45177428345,0.0634784434125397,745.568162283777,2128.48562424903,13.7484189163422
