S3,S10,S2,S11,S8,ITTH
TCGA.E1.A7YE.01,0.221730447938408,0.148439364605656,0.040360716856918,0.547538870481431,0.0419306001175863,0.75149969678594
TCGA.S9.A7R1.01,0.654683614614193,0.0181563261551234,0.000291242315294859,0.170937627622934,0.155931189292455,0.586669556716419
TCGA.FG.A710.01,0.712889477569664,0.0812884977461502,0.0192241164570186,0.0485434660232105,0.138054442203957,0.584963854743858
TCGA.S9.A7J0.01,0.163023310540567,0.242896751296298,0.00124560403096473,0.543875662210472,0.0489586719216985,0.700056157932563
TCGA.DU.A6S6.01,0.724516455826736,0.127031877086831,0.00167844163323617,0.0470609781256051,0.0997122473275916,0.546789896705854
TCGA.HT.7877.01,0.797578851231997,0.0584599445384056,0.00249249281180446,0.0933251317805481,0.0481435796372452,0.452771747471253
TCGA.QH.A6CU.01,0.349182151035509,0.169819674414931,0.00228919349984239,0.183741167709087,0.29496781334063,0.841181214969822
TCGA.HW.7486.01,0.847815538395211,6.26662724084058e-07,0.0295697707740082,1.08486876225027e-07,0.122613955681181,0.311553079011581
TCGA.FG.7634.01,0.572681828549532,0.128348594915418,0.0218864303395125,0.246806128419697,0.0302770177758413,0.694394078004245
TCGA.DU.6407.01,0.185765214105009,0.0474675046570191,0.0175944824425231,0.624695604043454,0.124477194751995,0.672112595581251
TCGA.P5.A735.01,0.262892802483792,0.0256472599210868,7.37695741436315e-05,0.55349630755203,0.157889860468947,0.661546780207561
TCGA.HT.8010.01,0.737304908784413,0.180870905414576,6.36673839843839e-05,0.000221520950982376,0.0815389974660441,0.460316913299143
TCGA.P5.A5F1.01,0.0697220938950427,0.203118953259803,0.00110290606906129,0.441033302052178,0.285022744723914,0.767822845781402
TCGA.VM.A8CF.01,0.0002358205803251,0.122708697403222,0.00100118040379104,0.331871527638188,0.544182773974474,0.598653615894659
TCGA.DU.6542.01,0.195820032636427,0.0199357352085011,0.0632878536050892,0.677666588241316,0.0432897903086671,0.603708097809556
TCGA.FG.7638.01,0.78495305089596,0.051657248866184,0.0334011231271304,0.000238974228003613,0.129749602882722,0.449613756547308
TCGA.VW.A8FI.01,0.00323492729145348,0.806553175790034,0.000234845566912446,0.0464973431055649,0.143479708246035,0.382216208728265
TCGA.DH.5143.01,0.139129489170542,2.21272423234936e-06,0.0380973727622079,0.63424820678789,0.188522718555128,0.622744117439312
TCGA.DU.A7TI.01,0.261918521609932,0.0542766404080171,0.0231821371338992,0.538426128610357,0.122196572237795,0.737227939782307
TCGA.DU.8165.01,0.025236303968661,0.473697370176015,0.000726205304430279,0.481154563082278,0.0191855574686158,0.546708893589236
TCGA.DU.7013.01,0.0890771673745929,0.702533366518805,0.0224046988891719,0.155756540529208,0.0302282266882224,0.586505528284822
TCGA.DU.7011.01,0.14535837089406,0.0711553712595612,0.0234806633800192,0.609639343382437,0.150366251083923,0.710232933913531
TCGA.TM.A84Q.01,0.245784710418934,0.0100897870072655,0.00959008841903565,0.639702345908463,0.0948330682463023,0.587180572436126
TCGA.DB.5281.01,0.211809596371145,0.0634205484003904,0.0316097938667136,0.635551765370299,0.0576082959914516,0.661929494736816
TCGA.S9.A6WI.01,0.309315629899478,0.0095195817301561,0.0180199849359185,0.00487299097764347,0.658271812456804,0.48515202057222
TCGA.HT.7605.01,0.782447980953325,0.0921461896565369,0.00196637120494139,0.0288876841741741,0.0945517740110222,0.465578440055798
TCGA.DB.5270.01,0.344386566591807,0.179955276278703,0.0267209119835817,0.274010276530654,0.174926968615254,0.889895885460517
TCGA.S9.A6WQ.01,0.157278323345682,1.57244575798178e-05,0.00345662122341211,0.629985412349917,0.209263918623409,0.577282392333084
TCGA.HT.8106.01,1.56002562623864e-05,8.86178762676764e-05,0.0035831276665675,0.873412740981787,0.122899913219116,0.246693205287226
TCGA.HT.7608.01,0.955173414092415,1.24962365565264e-05,1.0224448022639e-05,0.000123746587546391,0.0446801186354592,0.114359430755397
TCGA.E1.A7YU.01,0.224092897339952,0.0752795457242334,0.000144977945555298,0.502956276619661,0.197526302370598,0.743857483932818
TCGA.W9.A837.01,0.77939158341256,0.080887901013078,0.00109753526129694,0.0480297653310969,0.0905932149819685,0.477500801632186
TCGA.TM.A7C5.01,0.717588920238801,0.0242245231148534,0.0246887001782069,0.127938696251658,0.10555916021648,0.571666475615995
TCGA.DU.6394.01,0.834744748401894,0.0450364826719147,0.0484644746291956,0.0529792058859187,0.0187750884110768,0.414668940981521
TCGA.DU.A5TS.01,0.0180823905617797,0.106626729669624,0.000955479839480452,0.619371073117208,0.254964326811908,0.598366071419813
TCGA.QH.A6CW.01,0.109197237902502,3.27204233550629e-06,4.86023553006056e-06,0.770119602190829,0.120675027628803,0.433864138145171
TCGA.S9.A6WO.01,0.198586707807103,4.0740853912195e-05,0.00236126564739725,0.704499778519668,0.0945115071719196,0.500444512635091
TCGA.IK.7675.01,0.0383567141363518,0.260072720458439,0.0250172846812972,0.63884604712902,0.0377072335948926,0.60733608653205
TCGA.HT.7601.01,0.210825814306979,0.0432745277513784,0.0335170386373461,0.652629852905426,0.0597527663988699,0.636721647163123
TCGA.P5.A5ET.01,0.626748759291124,0.13520906204707,0.00370761631607069,0.128669873156692,0.105664689189044,0.674420652010401
TCGA.HT.7472.01,0.360271015229412,6.17307959856889e-05,0.0537429322007324,0.545668585355166,0.0402557364187038,0.612248025017976
TCGA.HT.7880.01,0.360971098164172,0.240508781138377,0.00293879165601386,0.204034543481964,0.191546785559473,0.850316693889206
TCGA.E1.A7Z3.01,0.376949349041322,0.247015823716188,0.0296133462101165,0.234582851245834,0.111838629786539,0.87144325019784
TCGA.P5.A77X.01,0.718926835118996,0.117827560907992,0.00103774222598092,0.133405948140054,0.0288019136069771,0.538851319087547
TCGA.FG.A6IZ.01,0.630114369288426,0.0202122618317965,0.000106098076099812,3.91077035147228e-05,0.349528163100163,0.458955262548789
TCGA.HT.7873.01,0.167543783231934,0.109025100703842,4.89099923420158e-07,0.691834523400764,0.0315961035635364,0.562294586296923
TCGA.CS.4938.01,0.0328740365926268,0.116422023187043,0.0103790001599434,0.64747957591614,0.192845364144247,0.626854913276704
TCGA.KT.A74X.01,0.78068029445383,0.0916444344818174,0.0515751229662563,0.00408601627482038,0.0720141318232763,0.482867113736114
TCGA.P5.A5EX.01,0.57827530955059,0.0800059874492058,0.053822212956081,0.12491824442879,0.162978245615334,0.765218136886513
TCGA.VM.A8CH.01,0.204982108978778,0.0388592743959978,1.64908290496554e-05,0.67836877629802,0.0777733494981539,0.567360695649958
TCGA.HT.7476.01,0.175696604320314,0.188310579689516,0.0108423859164239,0.442501373381263,0.182649056692483,0.83278731457076
