S1,S10,S5,S6,S11,S4,S7,S9,S3,ITTH
TCGA.78.7148.01,0.0850025265061156,0.0326281002336427,0.35609006435974,0.247583442489089,0.0742439496601512,0.0895043588746901,2.49694857596035e-06,0.0323637995495273,0.0825812613784688,0.801295010551659
TCGA.69.8453.01,0.0442559752583104,0.0561200958200089,3.50563601117429e-05,3.79370550399672e-05,0.227884287618058,0.206303875619863,0.138852617503762,0.291417772506719,0.0350923822581266,0.780088927910809
TCGA.97.8176.01,0.13881486382023,0.0548708093004902,0.155484512826537,0.411610585470074,5.60644524130543e-06,0.0266109613772043,0.0555187847920688,0.0239101226772754,0.133173753290878,0.775062488361711
TCGA.67.3771.01,0.127965846847633,0.0754435544142871,0.066646613416399,0.658661846166627,0.00263290741344331,1.35093741645473e-09,0.0150710816597081,0.0170868000782707,0.0364913486526943,0.538315815988774
TCGA.78.8655.01,0.000137316281346991,0.0370299512953831,0.00969083503246961,0.217451048750562,0.189541838686536,0.205296939542497,0.281764944343723,0.0156837369468127,0.0434033891206685,0.77302537432948
TCGA.95.7948.01,0.0244619285734635,0.0968187223329452,5.74715911361488e-06,0.236464843095855,0.270601094826919,0.0524754321598929,0.319157501943915,9.7367191639963e-06,4.99318873156781e-06,0.696751534945325
TCGA.78.7161.01,0.0220233205701705,0.0388374987187586,0.430201631780927,0.116023805253468,0.0489496738748559,0.320725051477933,0.0217046464092156,0.00105225831465687,0.000482113600015205,0.650551470334692
TCGA.05.4427.01,0.00108976115512314,0.0247735460315034,0.000418028550006266,0.365222116135645,0.000128258766563364,0.399223333753508,0.104566121962009,0.000343326776637491,0.104235506869004,0.597311531946594
TCGA.97.A4M2.01,0.107031387075765,0.00391299514000409,0.0499726814560661,0.220745203527333,0.233927262441237,0.285491951178473,0.086174312858864,0.00819566011750825,0.00454854620475095,0.781418358862961
TCGA.50.5068.01,0.000387012298837796,0.414041177439772,7.78913030167848e-05,7.35961821041889e-05,0.210974648319982,0.035690924482496,0.330788987757984,0.0078138236876182,0.000151938528189052,0.55615583371402
TCGA.44.6148.01,0.00929975255235834,0.0288003557047305,0.0119041642668181,0.246494051969508,0.363388834617754,0.299726513540022,0.000144365413276945,0.0397980440002508,0.00044391793528097,0.639718748124424
TCGA.78.7536.01,5.47793970435546e-05,0.0628806361343273,0.149236532936486,0.692676674852356,2.46845354521662e-06,0.0928649764351233,5.36085722620939e-05,6.20373204718755e-05,0.00216828589838434,0.431402382904048
TCGA.50.5044.01,4.46326016830359e-07,0.0927507775009293,1.41624607805398e-06,7.52419973739035e-07,5.07775196134783e-07,1.617944415378e-06,0.407541094547949,8.43298391368068e-07,0.49970254394105,0.424673266414359
TCGA.55.A48X.01,0.000119022870634056,3.34890260232568e-05,0.00123356786278062,0.336423829590299,0.187787523424832,0.249540955396566,0.183544795605541,0.0111571981796594,0.0301596180436657,0.684297710012067
TCGA.55.A494.01,1.57666228402977e-06,1.95738945343774e-06,0.233228174753285,0.264760509367811,7.44530378092234e-06,0.339279326966106,0.15055026472223,0.0121688511616171,1.89367343174736e-06,0.635791257585773
TCGA.91.A4BC.01,0.000245441532820326,0.0432727582962843,0.304362300621599,0.475248649579366,0.00834656631398076,0.0036647983987612,0.162386784224503,0.00111106882948529,0.00136163220320067,0.557862892180738
TCGA.55.6986.01,0.000363341361230049,0.110560001713747,0.0194659006814943,0.223253840389502,0.285019358250336,0.222351408507492,0.0633588850709275,0.0105834121917419,0.065043851833529,0.796702582225182
TCGA.44.2657.01,0.011036431311412,0.0484815363978002,0.00492854226642972,0.284242341420674,0.429169425049436,0.0189381181610075,0.202107486859735,0.000114855355576517,0.000981263177929016,0.614122332740858
TCGA.49.6767.01,0.000351690805895111,0.0425022333886931,0.00032188685314753,0.334812174615186,4.33700339015957e-05,0.0109332136197637,0.303209930241941,1.83231011663175e-05,0.307807177340306,0.582773785197495
TCGA.67.6216.01,0.00017944535331855,0.0477845954827052,0.0071303099564608,0.00196645580979491,0.45776483854332,0.122088768044241,0.20588277503721,0.0107651162627323,0.146437695510217,0.666438128860501
TCGA.50.5930.01,0.0674491471195362,0.0560155677432083,0.272558410979076,0.173039138228262,9.27624480985947e-07,0.251964192552825,1.47361929199166e-06,0.00732035138903271,0.171650790744286,0.76779352154728
TCGA.97.8552.01,0.0389677993212147,0.0169359721026876,0.00714571185700485,0.195190161196547,0.453513814925068,0.0877497697136048,0.193836129041203,0.00632881184541986,0.000331829997250385,0.671113634457085
TCGA.86.8281.01,0.359594753720917,0.000128775008570416,0.0766755586684023,0.198326979073956,0.139579108191908,0.198032750493033,0.0143076437624371,0.000892239890821562,0.0124621911899554,0.729975436335755
TCGA.95.8039.01,1.28478146272044e-05,0.0145292504163144,2.56609388973901e-05,0.150759372048952,0.310099273482141,0.16392876345395,0.286747340998108,1.17483174409076e-06,0.0738963160152658,0.70879387682678
TCGA.55.8204.01,1.27969966042301e-05,0.0211843675761444,3.2741702060677e-06,0.508810898624735,0.127678842304685,7.96827553379976e-06,0.0292175963704357,0.0374301994887681,0.275654056192888,0.577967427251367
TCGA.64.5781.01,0.0489172100769201,0.148975483945214,0.160528501895403,0.0343788769500265,9.16530698765955e-07,0.054930066598156,0.190835076377941,0.00189303312455078,0.35954083450109,0.7718480815491
TCGA.NJ.A4YI.01,0.0102479570824692,0.00506236499021778,4.11081119666002e-05,0.135811825507518,0.29642709673429,0.236372753621942,0.274841451968598,0.00024515725213261,0.0409502847308654,0.698381552528719
TCGA.L9.A444.01,5.96414412225013e-05,0.00463889159849152,0.0379771170174762,0.258366016350146,0.0460458651166967,0.34671527745862,0.303819050231338,0.000706695837074385,0.00167144494893528,0.630860289930869
TCGA.MP.A4SV.01,0.000275905145528304,0.0195421001924254,0.0255384513587812,0.442992781272733,0.052088725630203,0.224326304070693,0.180679657781872,0.000279134074262172,0.0542769404735019,0.679171222239621
TCGA.55.8090.01,0.000413735310443458,0.0263804736100935,0.01437715819666,0.0285063338760663,0.115880777800697,0.38891457282663,0.200917645697199,0.0365878918362603,0.188021410845951,0.744693532521232
TCGA.95.7944.01,5.93949105143014e-07,0.0852608728500816,0.193428699220982,0.260854520784296,0.00495724860009039,0.0499426169503949,0.0903528204550972,0.0023996135985335,0.312803013591419,0.750689057619737
TCGA.NJ.A4YG.01,2.15751005483626e-07,0.0745007322886126,0.0563606163401391,0.0709560793575796,0.229328849285443,0.276840893201236,0.238947971916055,0.00999683505990217,0.0430678068000271,0.801056691514666
TCGA.91.6830.01,0.0888246350078888,0.0289291497513291,0.0767092919128628,0.341406015470858,0.0293249639950271,0.183293260102283,0.0589818877595052,0.0322130351796772,0.160317760820569,0.849705543813523
TCGA.55.8512.01,0.155913259661492,7.81949207658771e-05,0.0365832705066758,0.221073894871987,0.183073405215877,0.344251904866896,0.0113361559770938,0.0476682329242928,2.16810549198179e-05,0.736934506383586
TCGA.44.6777.01,1.86650116754641e-06,0.0693863236731267,2.22344981326994e-05,0.00127452600323784,0.334585598643584,0.336536896366542,0.212155923963265,3.28358602196256e-05,0.0460037944907243,0.636090998774285
TCGA.55.6985.01,0.000133517469559277,0.00188378154127513,0.0138778889817609,0.21960107167055,0.0627603965979921,0.398319553194489,0.244259811964958,0.0146742640899697,0.0444897144894471,0.678305957424701
TCGA.MP.A4TE.01,0.0811332442408428,0.0250503225205201,0.497039635847963,0.351891186536322,8.5529652012847e-08,0.0278095344667784,0.0149255721709577,1.42082684843271e-06,0.00214899786011518,0.540108374029895
TCGA.L4.A4E5.01,0.000240600787573942,0.0230971329821966,0.00769314874194775,0.470537059904532,2.23251719429932e-05,0.221403079678571,0.251198140577251,0.000421210614547234,0.0253873015414381,0.572923816577563
TCGA.55.6969.01,0.00121914500889131,0.0675744050954145,0.160759119940131,0.664511927852529,0.0146141739569954,0.0424861838946314,0.0468717113274687,0.000812044269830637,0.00115128865410751,0.504571227450876
TCGA.55.7815.01,0.000471051543033459,0.0302190701025169,0.29701322963863,0.40093138185706,0.111644151364407,0.112020688963926,0.000883493732465686,0.00049278441493087,0.0463241483830302,0.67295351106414
TCGA.05.4390.01,0.000117064726973171,0.0639975484767876,0.387903052599852,0.330594248209398,0.0256135077749373,0.16052519714965,0.0286361504860561,0.000136603638194703,0.00247662693815102,0.644261802296744
TCGA.78.7537.01,0.118977442434695,0.0521384234137304,0.219956713482958,7.76935645043257e-06,0.473372092507069,8.58681698233019e-07,0.135546700123399,0,0,0.621413260546194
TCGA.55.7284.01,0.0119339052079542,0.0148199660960307,0.0813928016785149,0.137607047846569,0.169280052650224,0.129604763355794,5.78603312389488e-05,0.417951544052539,0.0373520587811355,0.749046941597656
TCGA.55.8614.01,3.94943744315168e-09,0.00649168777411594,1.90656908595214e-07,0.323572175027317,0.0631065690760778,0.299490092629279,0.140301393138858,0.00363710859317257,0.163400779154834,0.694162136129776
TCGA.75.5126.01,3.90905843706616e-06,0.0921796415554183,1.55072147445186e-05,0.109387983395156,0.178305916707282,0.122332563272313,0.174975907442871,0.0104074274467553,0.312391143907023,0.79303942622849
TCGA.95.7043.01,0.269869422774881,0.042187105052487,1.40083701025405e-05,0.649654997722485,8.0880326068464e-06,1.04007240347473e-05,0.00943874202366085,0.0288102991991539,6.93610058770587e-06,0.415929300445129
TCGA.L9.A8F4.01,0.0184688928783122,0.0602534583403168,0.0695633288550151,0.503423603009945,3.13234059544369e-05,0.164242956483335,0.172012873201113,3.22693537917469e-05,0.0119712944722173,0.649463895463649
TCGA.44.7670.01,0.0568441387144583,0.033127048063956,0.0155669052502794,0.673350124677822,2.13449590981128e-06,0.0721785530431493,0.0666094650447753,0.0141623492072223,0.0681592815024274,0.555488930286758
TCGA.95.7039.01,0.0291903129779969,0.0198566501610121,3.36727644316237e-05,0.15177028027212,6.68554669772692e-06,0.341481055298733,0.369307195180539,7.08149783707631e-06,0.0883470663006329,0.644810242143062
TCGA.MP.A4TI.01,0.000300356178593706,0.0104194889003834,0.00010579498065864,0.168826462629635,9.71261089068276e-05,0.034730632656863,0.35126473806929,0.000156125778253787,0.434099274697416,0.546140995638318
TCGA.44.2665.01,0.00050452821732922,0.115549531508307,0.0408493248839041,0.000311896498408837,0.356083936742845,0.00158284543556482,0.215624984644093,0.00113684564400808,0.26835610642554,0.6625473011495
TCGA.05.4395.01,0.0388023939001831,0.193926919806692,0.158695043002147,1.80618353679637e-05,1.48336314219838e-05,0.0182830053080063,1.40407957627778e-05,2.28301515770332e-05,0.590222871568841,0.510380129097619
TCGA.O1.A52J.01,0.0532125988115021,0.00288557644794766,0.000303740652626605,0.123592003164887,0.445975848084855,0.187732954015548,0.173278720388618,0.0126416543183381,0.000376904115678563,0.668998692433496
TCGA.55.5899.01,0.0360484913539815,0.0322228442924041,0.0713689065261073,0.827742666885483,5.8523215227775e-06,1.21483430870056e-05,5.73820066879778e-06,0.0325844331138339,8.9189629113657e-06,0.31281016098768
TCGA.55.7728.01,0.0124472590421796,0.0234687275129612,0.185784272450612,5.66618723392176e-07,0.0658144201159715,1.43577484860952e-05,0.400504279872789,0.31194102630637,2.50903319071561e-05,0.621118190827059
TCGA.99.7458.01,0.000326218908410175,0.0316813778000322,0.000199907122191328,0.190406960067695,0.259446670547011,0.358014336776574,0.111265902888833,0.00208082965949736,0.0465777962297572,0.704203723203424
TCGA.97.A4M0.01,0.0193220882184266,0.0203941607410531,9.55863708536611e-05,0.151655443804793,0.282362487620729,0.222960568179891,0.29490841202321,0.000236244703720377,0.00806500833732327,0.698700240501451
TCGA.91.6848.01,0.000304462476704936,0.0200212676982858,0.000112277873733256,0.58678769282423,1.4880393772892e-05,0.0634913205277354,0.000212514902437474,0.000171603163479711,0.328883980139621,0.427276641535855
TCGA.50.5055.01,0.00123780625322021,0.237849996554558,0.0464298643404251,0.10529419211519,0.274955314767288,0.0417591706915897,0.27418729639625,0.0174486201787958,0.000837738702683163,0.750219622437152
TCGA.44.7671.01,0.583796784226453,0.00776729460591643,0,0.128168533266367,0.0548352857991116,0.180252675974775,0,0.00307222247831396,0.0421072036490628,0.561821368247515
TCGA.05.5423.01,0.0134900157796896,0.175699171623492,2.98728240425672e-05,1.16123765954833e-05,0.334438063767097,0.128349599143892,0.347606878340934,1.46452370102603e-05,0.0003601409072469,0.620877716876867
TCGA.55.8619.01,0.0376175890013542,2.81645317328261e-06,0.0440888395692815,0.155640087252327,0.287567942991735,0.191542160596604,0.052031881132623,0.231507258093929,1.4249089733176e-06,0.781930075747708
TCGA.64.1680.01,0.000245074878293961,0.193955289438859,0.00147239194904231,3.23589339711648e-05,0.509902964235307,0.177897008822432,0.0820671855594813,1.2068120969867e-05,0.0344156580616431,0.592541863974899
TCGA.49.AAR3.01,0.00272222726860652,0.0233159787197347,0.000192634672141905,0.359259764965568,0.000579649125457064,0.000491992486131472,0.256982170782303,0.000221681445142771,0.356233900534914,0.546116232938329
TCGA.55.8514.01,0.000177294596502862,0.0068376543270924,0.113354373689158,0.116822165610117,0.200998404372049,0.167266325288703,0.394377559550282,8.94498737280416e-05,7.67726923673434e-05,0.693306456013093
TCGA.91.8497.01,0.0273347837052521,0.0143413748048472,0.150978920122104,0.200185468096742,0.374961121527044,0.220380935914478,0.00730908386855985,0.00262775644299499,0.0018805555179783,0.696876024798212
TCGA.49.AAR9.01,0.0483935713184693,6.25869209628796e-06,3.11732073309818e-06,0.289421383610775,3.9561017886475e-06,3.66983612255152e-05,0.00237375560978308,0.0581432417555939,0.601618017229535,0.451202815300307
TCGA.44.6774.01,0.00582502067027258,0.139770880566148,0.324230929510827,0.178490177025115,0.00159784467911922,0.343807755047558,0.00248764054904096,0.00108934981157269,0.00270040214034663,0.634186092417086
TCGA.44.3919.01,6.48212790974738e-05,0.0330520619892509,0.00612093273178295,0.260734602750665,0.253485146320233,0.175074565474802,0.224823082518472,3.14942572373708e-05,0.0466132926784601,0.740365892846873
TCGA.44.6147.01,0.0006063545926588,0.0198760624737199,0.0271531830745388,0.3295884951284,0.202965382176527,0.208981367700607,0.201453638230855,0.00865560855187705,0.000719908070816483,0.712730778930042
TCGA.55.8301.01,1.12139821358585e-05,0.0700504039062425,5.15131014371352e-05,0.355661176938284,0.0336651625129027,0.0818601116119949,0.424159622358959,9.89105293652101e-05,0.0344418850586786,0.616365430219438
TCGA.95.7562.01,7.51132706166754e-05,0.0327012612039937,0.0629089907090016,0.610235716763518,0.069115211017236,1.75515118716683e-05,0.202269793917223,0.000142424157140124,0.0225339374493994,0.538327351716248
TCGA.55.6983.01,0.0137150401503481,0.0568281279366723,0.356153964578888,0.131258240782296,0.225758490370586,0.195517664132451,2.6949101493441e-07,0.0207597207029616,8.48185478265681e-06,0.724394655931715
TCGA.53.7813.01,0.00304135357051797,0.0252549695544864,0.398687155455412,0.283256301563682,0.166008941343486,0.064372685068749,0.0584808690279943,0.000856618970871928,4.11054448006011e-05,0.674321244491439
TCGA.MN.A4N1.01,5.55717226741725e-06,0.0292127734673207,0.0270551774863033,0.404321978238482,8.80606714522687e-06,0.11983008544655,0.380185619182022,0.00202261618508548,0.0373573867548228,0.602781396695673
TCGA.78.7159.01,0.000223006107875922,0.0397618599304705,0.338916369120815,0.385885117428423,0.111410619573712,0.106896864692038,0.0158581278584749,0.00027902581534052,0.000769009472850018,0.646849633183432
TCGA.50.6673.01,1.59224973916802e-05,0.0172559753970181,0.000958067295586761,0.31718707024944,0.214910995460519,0.203407127687329,0.0613330530543913,0.065620097151314,0.119311691207011,0.773282786427598
TCGA.75.7025.01,0.0246852964412472,4.58458346897216e-10,0.00934796713953695,0.146954476562398,0.535060015177304,0.0450187249520517,0.218538748740616,0.00945689763119314,0.0109378728971954,0.599338394473123
TCGA.55.7726.01,4.66055067217856e-05,0.019128278813593,1.99124730628446e-05,0.395244501140456,0.0913216268722017,0.000185241083544339,3.3489814575014e-06,0.0392302627225072,0.454820222406456,0.522850777553219
TCGA.L9.A743.01,0.000170983849483219,0.0331968172019162,0.0408053731753584,0.0393475317799893,0.0208753341793531,0.557039001462428,0.194535712493336,0.000275830381139894,0.113753415476996,0.613082759536116
TCGA.86.8358.01,0.0389207036693062,0.00714074448576301,0.0155600444037201,0.935630495672063,5.82955347012134e-05,0.00238318083979468,9.99533446720195e-06,9.71161264868602e-05,0.000199423933697671,0.139419694265161
TCGA.55.6972.01,0.362736248309634,0.181743703815264,0.000130084050065076,0.19786391782147,0.0375538416817536,0.126143510751764,0.0934763624157701,0.000175184091552888,0.000177147062725774,0.732051904460529
TCGA.55.7727.01,0.000516445948963729,0.0322962553643002,0.0383500898975041,0.377403328689795,0.15980099432205,0.285768649626779,0.0590783453161976,0.00101151744835523,0.0457743733860548,0.716293182774198
TCGA.91.6831.01,7.27581021346713e-05,0.0474126294045933,0.184280386085199,0.706224602277506,0.00032967507385444,0.0546880236570782,0.00659996142580439,0.000203493309453413,0.000188470664376913,0.409888169365331
TCGA.MN.A4N4.01,0.0156822969976165,4.7184074521909e-06,0.0570978809071838,0.357850970371478,2.78615388566794e-07,0.0784114454373877,0.33663670550217,0.00602481786061522,0.148290885900708,0.671935333370277
TCGA.55.8302.01,0.00944413238661702,2.09321289946819e-05,0.000211649410538964,0.210787251073322,7.5872135931036e-05,0.12134965941218,0.404924724343258,0.0206501516585633,0.232535627450595,0.644576565294808
TCGA.MP.A4TK.01,0.0118378983208477,0.0323632687559979,1.24122352243335e-07,0.0120603949400025,1.8402395721e-05,0.334009814135461,0.466433578578323,4.06975819154343e-06,0.143272448993103,0.554086309773192
