S4,S6,S7,S5,S2,S3,S1
TUBA4A,772.175989555369,668.777551503417,208.294620584276,3392.9534794857,1194.88079305778,3380.5955132908,316.010183914806
PIK3R3,1426.53635793874,849.718770444672,1993.57280962218,144.032589200621,198.233230745797,1251.87389792203,1434.68666460076
HIGD2A,1077.69482985173,168.166664316759,1596.16061276325,4462.33415871757,793.136190046141,2545.2985926231,126.788881171814
CAMK2B,1737.87840490275,1262.96605124439,651.143918805074,2799.94534362782,719.336025492582,4.98476748830469,376.291096713587
MRPS34,930.147018987001,591.944415156019,1439.19368243614,5252.90435814213,552.837449659488,1781.02081734067,38.2125902696193
NT5C3L,834.869417518584,623.00083897761,2366.28949349839,2690.47926689942,520.557462477371,462.145693305665,543.241052581051
LOC147727,937.407824774536,1143.50471240966,1400.68327113835,3196.07686074991,169.380493660483,653.037632839073,927.078812328086
STAB1,1138.42847818557,560.282167535917,597.977895939697,2075.58762201901,1.24468223499101,910.893869118246,1224.8016544428
DPYSL2,193.273513948601,968.049221313193,1024.16106130936,573.998939679621,431.989968159087,3897.42672951304,1283.30251314919
ZNF83,2462.82500230883,728.340504046815,363.227865266262,1303.65338890602,1445.21276480737,7.60558275552063,856.849625576287
SLC25A42,1655.46968245124,756.010913480719,2000.80821197548,1180.24329505313,10.8497547373906,857.695325470858,1038.44014813754
MRPL27,819.663901750073,369.738070514704,935.810932727779,5353.54990702201,360.875034433201,1354.1225010164,194.961706619565
VSIG2,1180.9627015996,1127.86047080382,422.065894914143,3505.9878768029,91.685397420153,561.026105591927,2181.84310527541
HIST1H2BK,1859.60665929176,804.696150206487,1437.7844662201,1803.57885769842,406.556747054489,608.5640588772,838.262352077653
CD40,809.066304624303,1159.64881704142,1.22307299712065,1430.64550079164,454.302546064702,3140.43126275529,1068.80728011403
LPCAT1,812.181960281834,219.891715992683,875.909327260683,1240.99421872047,1306.53142611376,7509.29311683496,185.296384918524
CDCA7L,1683.20767613049,557.416927669809,1382.81986360524,571.200401782087,787.729188314005,791.551962163379,1312.95183553804
AP2S1,560.74265009318,370.724632499154,1232.01861719919,5155.88649790444,445.924527582623,2699.99765923601,227.188721646162
GLIS3,337.583293362748,1027.88397467069,1916.97198106618,0.433105086825656,668.270726977404,40.8325623592317,2420.75186428855
C1orf38,113.702758353947,1073.60129866652,0.0107019696567732,1339.12240437277,1227.40483434278,1108.66665381012,1771.62322833652
PLEKHG2,1608.86067495882,569.451990425836,31.3556900272345,536.052805364273,791.599941174639,2341.70431352519,2803.1135287571
GPC1,841.49590262999,62.7041654241535,1264.87262416149,1973.55394712044,1329.51487324082,1529.8299657514,428.024233022687
IGF2BP2,1743.11704891235,1676.19221554144,0.00011192648587964,698.504482282466,1452.98349826427,1150.84039877574,946.697760412902
