S7,S2,S1,S10,S12,S8,S5,ITTH
TCGA.CZ.5469.01,0.181187841038103,0.0118810129995427,0.0382530945171683,0.383586515187219,0.384818296661454,4.58542220611774e-05,0.000227385374451355,0.629230004904594
TCGA.CJ.6027.01,0.415007835407738,0.050025153426197,0.0355792095786126,0.191347117863002,0.289082735339804,0.00206816140747518,0.0168897869771708,0.714529604089645
TCGA.BP.5007.01,0.628581034748383,0.00910268129573141,0.189896350334998,0.108411048839894,0.0615170901651174,0.000425365797316489,0.00206642881855918,0.554277029018232
TCGA.BP.4967.01,0.617236337494707,0.024596066486725,0.104436816296607,0.111978473913343,0.14121881442946,0.000235116837286489,0.000298374541871293,0.591434074921411
TCGA.CJ.5683.01,0.712062269486729,4.57953067161789e-06,0.183304301039895,0.0878617326520225,0.0111735918053451,0.000954978942352116,0.00463854654298437,0.435951048383692
TCGA.CZ.5986.01,0.713938889600594,0.00680114445298434,0.228099773891494,0.0440967247922323,0.00649562201368478,0.000296583571619652,0.000271261677391161,0.404247761960382
TCGA.CJ.4639.01,0.749150421036883,0.00941799433583332,0.159633807470172,0.0810448929402994,5.37378008098568e-05,0.000224591775343994,0.000474554640657874,0.392054527844921
TCGA.BP.5176.01,0.839036413875391,2.68271971608401e-06,0.0853027054213785,0.0701659947759535,7.98919494837338e-07,0.000213668315957414,0.00527773597210862,0.294556908695861
TCGA.B4.5834.01,0.551776509274743,0.0151041738008429,0.298300327169393,0.123673779526138,0.00160466007501186,0.00164164830050061,0.00789890185336967,0.549791249074078
TCGA.CZ.5467.01,0.47468508922633,0.0494386650524476,0.264792726343599,0.176216704845495,0.0332362286564691,4.90786858718923e-07,0.0016300950887996,0.659712716124813
TCGA.B0.5692.01,0.79886576094325,0.0267430131870225,0.0682376105925655,0.073633247831124,0.0245123347230728,0.00328925554029515,0.00471877718267003,0.404189135611391
TCGA.AK.3425.01,0.396573677072616,0.000176689457617014,0.000417065702638143,0.453140093106458,0.0899302771633573,0.00800738167226044,0.0517548158250532,0.58521495708723
TCGA.CZ.4853.01,0.812232806851164,0.0185827499293526,0.0770532078612365,0.0777632476771045,0.0134219299579911,0.000611947360837819,0.000334110362313166,0.361868747843966
TCGA.BP.5195.01,0.663475526879372,1.04934989364021e-05,0.104308420308829,0.165383686674223,0.0661680361486743,3.37160039603781e-05,0.000620120486005235,0.508921313873955
TCGA.B0.5691.01,0.741762884312816,0.0377608131773311,0.117719967479613,0.0447956047986448,0.0502293405466826,0.00147882570154347,0.0062525639833689,0.476842148272912
TCGA.BP.4971.01,0.000146958168587628,2.22036254850138e-05,0.817075943811434,0.124591230271972,0.0283458756482201,0.000184998439666547,0.0296327900346343,0.32527695866956
