S3,S8,S6,S4,S9
MYO1B,3337.77967306831,1571.12341051558,2104.3548086509,2150.42796954687,75.278198072194
WDR34,1611.99721301233,2791.64439956479,1350.29290565424,2793.37817181732,2082.31359015681
TSPAN15,3507.41076144303,2827.64382670482,1027.13853936299,3270.48304069292,5992.99573069871
NIPSNAP1,1938.34911597273,4037.73101920119,1358.10086280822,1739.61218812476,225.97925064172
UBL5,1335.75009843721,7010.92577396295,1302.61857782831,87.1927963832003,2633.03219183464
NASP,2821.82258454811,1920.26327876014,2326.74142594711,3125.51561633601,4.78256497919264
C20orf11,488.734880485009,2744.34001549923,4428.41811524391,1426.6113586367,1102.81775691016
DNAJC3,1218.25541262952,1061.16574026662,3104.94595012356,2816.85359989612,5572.56739160257
ERH,1475.77919659544,6192.45007884653,1099.77150853791,1579.8216096645,551.783957761718
ILK,1785.77110873437,3361.77073382372,1603.99785181065,1112.32568706321,4566.65494466533
VAPA,945.307590088337,2450.7235319167,1228.2126724926,3120.99799388847,7258.88585993292
CAT,3151.91370007465,3023.29343812921,1783.27326023795,1398.09068384918,261.708420769307
BLCAP,1891.37594374783,1279.49745264603,3392.63522632221,879.559150394185,4919.08315077751
NANS,3988.1239333924,2976.94971336809,713.503359709453,3103.1581163048,3421.47689813857
PES1,1635.05113114422,2830.15072100417,2636.17279852234,2505.98283746412,861.003424850212
NSA2,2783.36599538273,5088.41863396633,1581.99202738366,1782.63141009878,380.690067547615
MYO1E,1856.59471099144,124.014215447203,1785.01328821728,3253.3923974168,6558.13981564534
NDUFC2,1464.73669584438,4882.77117796842,2173.406102703,368.712504522309,3142.35548849695
NCBP2,2448.73851352794,2955.41201120151,3289.41968549204,1538.80948981156,1338.53959105673
DLST,2689.93000379746,3114.87877617365,945.073170741862,3223.03265028461,3306.66054611215
XPOT,761.615526045379,2512.08481120316,3371.64584181627,2373.46234880753,0.565375410151351
TRIO,2443.84747565834,4.85564878625166,2606.03694168024,1528.49942817233,1.12202800339358
ATP13A2,1576.41230871951,26.5904664261915,2132.38748821677,2173.61952402173,8081.71378982536
SUCLG2,4057.38398634216,3273.13921361055,1615.75500840811,2303.0565682423,2212.80983701865
CAD,1606.17875174886,478.109645316594,3537.93151741445,2814.71783066062,0.00235841779438377
TRRAP,1386.32830845728,11.2605339019702,3648.21573222483,3587.49238740156,392.399132368574
CD276,1474.99608848063,1502.44919496734,1419.2614047911,1835.91963745014,4061.04114748246
IMPAD1,443.726700818885,2285.0709696181,2442.60530974916,3514.28297521538,1050.75865007392
CUTA,2098.14844899548,4944.46390578417,2806.82471716715,1850.61178139432,2166.95983913819
SLC29A1,1085.24681222169,2270.88180900659,2642.44508719562,1894.20838348345,1.97643366766494
TCOF1,2472.17136182968,1165.94348028948,3241.31203068714,2584.98738025181,1.79289202836758
IFNGR2,2183.32239819563,3610.45797796464,1931.15802817092,1484.3458459707,7483.3760678508
UFM1,1220.94005646241,3530.66266094549,2843.18881164121,1034.8011413836,3045.79924681206
DNMT1,1418.12355445474,52.6827453180154,2911.94994407075,3432.29959085169,0.149766583480371
IMPDH1,1828.26717330767,2341.93354335883,2652.27392836207,1453.88727496786,1300.2770486646
APOA1BP,2120.07616145913,5659.22927369252,1353.61181551125,673.759344355458,1442.11800608141
DUSP16,2632.75142848236,1510.05396001958,2983.32704408384,956.283614315062,263.348210828288
STK38,2938.40166720985,1372.58976653767,3167.57510293542,914.678050771317,748.445744387083
LMNB1,2792.47235684633,1011.24221502642,2144.857070961,3512.30899564171,0.44831275601145
XAGE1D,5.02088378319526e-21,2.57340156354267e-12,4.08285771190839e-12,44.060142297034,5.64485043975584e-22
LRP1B,8.61745838379713e-10,1.45670036056424e-12,6.61402104012934e-13,60.7920956804497,5.50594110784968e-14
MEOX2,1.45413386634888e-12,0.113290104357891,5.98010874961949e-12,36.621759701688,2.92844482034887e-13
TMEM229A,9.33704137136027e-17,5.90001636930747e-12,21.2055005817034,4.329040097627e-14,162.084233163921
KLK13,9.67274808050625e-14,4.87160949734316e-14,6.31659028551571e-16,1.0615453916136e-13,4.88758856702101e-15
RHBDL3,68.3720489533115,1.47301381839734e-07,2.70022583290809e-14,214.969728957502,4.97158656602296e-06
GABRB3,1.40513084010321e-07,3.55784938172137,37.0906747702384,95.26736003571,20.8682927990643
HS3ST4,7.47431209756361e-16,17.6799348808039,27.1776639086191,2.40340920590776e-13,6.95890127591066e-13
NPW,12.045339303418,15.0129750757302,3.05929333582655e-12,145.171367533453,2.49494886911375e-12
FOLH1,1.07219872115014,46.7358096398253,2.82008891407847,44.8449072836001,29.9155901719175
KIF5C,0.000926265877018996,0.031857770990481,36.1810360813418,53.8464745815533,5.90960135770373e-13
