S9,S6,S2,S5,S3,S7,ITTH
TCGA.LN.A49S.01,1.40907328638866e-05,0.557321110911604,0.0891914092548138,0.067201862541591,0.239679760537015,0.0465917660221129,0.674327883580812
TCGA.2H.A9GJ.01,5.9921182469374e-06,0.0291912244278218,0.0248295983319497,0.892093804257791,0.0200143871827867,0.0338649936814043,0.27335398667476
TCGA.LN.A49U.01,0.0349654394943914,0.250615681259751,0.266640460667372,0.000100093283263169,0.0652300503010126,0.38244827499421,0.760764594097354
TCGA.2H.A9GO.01,2.2588310445867e-05,0.410576343364593,0.00456302993270186,0.546184542651792,0.0386270064398023,2.64893006652548e-05,0.472509321898006
TCGA.L5.A8NE.01,0.0845579362735801,0.192993271482171,0.0139044295234946,0.694322744710312,0.0142181203789653,3.49763147704126e-06,0.502101984687981
TCGA.LN.A4A5.01,0.0481130830117811,0.403569796347897,0.000471478441940719,0.0120684979688517,0.000174866215535287,0.535602278013995,0.505106568123629
TCGA.KH.A6WC.01,0.000361594725999178,0.000598112261952815,0.151714265844649,0.000145468761958096,0.84655346014224,0.000627098263200151,0.245753456665337
TCGA.L5.A8NM.01,0.23855422262352,0.116460180237479,0.00468445489812216,0.55060593873443,1.56006142874646e-07,0.0896950475003067,0.648679991172337
TCGA.IG.A97I.01,0.0267341258539259,0.0997223978311148,0.0652053325228745,0.0650791659534687,0.226424254816185,0.516834723022431,0.759029779110524
TCGA.L5.A8NV.01,0.0295227608737515,0.193228648666601,0.00585473160950286,0.732407540394037,9.11264417442082e-06,0.038977205811934,0.450060999829146
TCGA.L5.A893.01,0.0504866999090613,0.127919226606286,0.0200887719954067,0.725741066802261,0.0490001488193866,0.0267640858675982,0.541162220409227
TCGA.R6.A8WC.01,0.657611940175952,0.306583381146341,5.18432993991242e-07,0.0252932060182062,7.99212592350971e-06,0.0105029621005838,0.43480005280959
TCGA.L5.A88Z.01,7.73546699254735e-06,2.38513926959236e-05,0.714828360973962,0.0416905092293806,0.243436747976425,1.2794960543341e-05,0.400102960760856
TCGA.JY.A6FG.01,0.005275851879231,8.40522276247024e-06,0.000111273172164122,9.8833751211479e-05,0.979634050990162,0.0148715849844685,0.0627504687784911
TCGA.L5.A4OM.01,3.66380273638823e-06,0.487312626829046,0.0630974345731561,0.0562782583878074,0.00994093163456676,0.383367084772687,0.613936982771027
TCGA.Z6.A8JE.01,0.0860959277543337,0.578576669591313,0.0620404634612171,0.0369170866764977,0.0781425534272392,0.158227299089399,0.732750873338474
TCGA.M9.A5M8.01,0.549620230341931,0.00119922783282366,3.96296450658098e-05,0.30947013661355,0.000297326313260401,0.139373449253369,0.545536320354041
