S4,S1,S5
PTGS1,0.00199213415785679,85.0977964159785,1305.66225220419
GAP43,6.10694903738963e-14,1.99874758794506e-16,1689.39332521843
FAM70A,700.944178319466,453.02839705055,86.9530783831232
PCLO,322.868534581551,233.528210448025,74.9815709531411
NR4A3,601.657668222002,1304.91634147731,6.05806050001162e-09
CXCL5,0.000124765456696263,0.000333508844973969,660.440682295288
BCAT1,102.498514213761,0.000319398120685032,1614.07342736228
EYA1,443.002848017204,4.04368308929855e-13,1176.75298999039
LPHN2,321.107223631909,1.21276563133003e-10,1874.7194280664
DNAH5,7.20115241326756e-11,1.50556098185353e-15,417.332149557095
GPC6,0.185053094959451,2.56351053331362e-05,2153.1604724806
SLIT3,1.14721802713678,59.9097388981308,1194.09200021694
HES2,0.834249090020442,1276.09254160599,2.28190504743252e-12
COL9A1,298.502576283361,0.0241226653396198,711.789133818444
PTPRN,3.15061232602412e-11,6.44091295484603,777.466006974281
PDGFD,428.396310937768,5.95855222072861e-08,1354.14990742958
ADM,239.802224105111,1158.8714176748,704.649573840979
OLFM2,154.478037189022,652.352481709008,760.142109852769
BAI1,278.428083127191,33.8725447062776,1126.37865757819
KCTD21,583.130760882482,873.017588822604,34.3895718473141
RLBP1,521.380901970447,1.17714954287901,536.660047725907
CLDN11,14.5566064035148,7.15453107884077,1514.5270777184
CD48,9.85480784922995,0.140117205590999,1.35669474366006e-06
CHST6,164.526779277884,693.335366139105,2289.59232477957
USP35,367.620252618657,830.487645499246,46.2580017745263
IL8,244.348566512086,191.099961326607,1050.65642851684
STEAP3,45.4207854862974,389.299414601436,2136.26103259829
MLLT11,265.35221983054,36.5220903986943,2039.49470356188
DNER,5.36649902970849e-05,533.236261622085,471.881521201841
SEMA3D,312.490928860278,7.80407032019339e-12,1032.37474603232
RDH10,250.60798555426,4.03133417113448,538.571578601744
PSCA,177.954833438248,223.965598813243,20.6419582255543
CD79B,89.5951069420663,103.268072328574,1.51382691832134e-09
MMP16,53.1123196640971,3.20005463587714e-12,2858.76596188602
AIM1,32.1053483319984,1.21234379617242,1454.0890648939
MSMP,2.35512246349552e-14,4.57710226293255e-09,1178.16513845454
PTGES,0.001051971006836,1168.01658495285,1028.93988305934
TP63,179.732282740151,3.26051571684286e-13,38.2778442553057
C2orf82,3.44842585700507e-15,1.81067651734503e-12,879.296081556328
KLK8,5.34652252742437e-13,8.72946266977223e-12,2.66760233133157e-13
FXYD6,50.2277916651324,1596.90857806296,913.415694725491
ATP1A2,1.34626849106111e-07,1.45467565371746e-15,778.983602939934
LAMC3,189.497711152277,923.773733711977,592.964310113308
PCCA,319.040960485991,980.092395698093,88.2088701918097
MEOX2,8.47687630325194e-05,6.1150928952309e-15,1741.25630683347
MFAP4,82.9792901336584,93.5626573782403,633.306415833257
EFNB2,155.122171018822,0.0169674776183084,1885.6709334341
ODZ3,241.901982314222,2.5331268224924,1645.12914092038
SORBS2,722.43199073715,0.00410024789986867,681.019889817389
KCNIP3,126.286885374323,2582.6793665148,10.6514495144718
BIRC3,170.521507907912,0.00795005496290911,223.338857517326
GFRA3,4.85649709141731e-07,19.2467764685933,1289.27063311151
CHST2,49.7153069269562,573.77829201388,2063.3199501273
IRF8,31.234314900664,0.313882984321608,2.60889765957819e-05
KDR,456.175052982483,163.24055942405,1284.97169986279
TRPV4,0.00847438447097431,645.51435777661,2268.25103621067
AATK,335.085421980663,1249.72529671463,816.560458424043
CDKN2B,551.763199726137,1.42555486651226,1343.04903294897
MAPK8IP2,359.602814690463,1954.21656763542,0.72339492442286
ABCA6,3.66738167541199e-10,1.15111176757893e-13,1981.39877163566
NCKAP1L,9.15686119677677,82.2416976921121,1.44901282338983
MMP8,346.503425439054,654.987954641699,196.819100383359
FAM65B,788.72900683862,2.75509973009445,7.22145285819848e-06
PODN,0.0995674183889195,541.016988604745,219.999431109035
TCF7,200.301461516572,885.889269336572,390.310610443005
ALPL,110.878468948584,575.813759644477,244.969554873461
CDH13,24.3019765898197,0.000283935282390565,1603.77920984166
SELPLG,0.0657978276397482,534.885241976852,15.326750059869
TMEM119,0.629255332521938,728.973339594336,83.9688185333686
IKZF1,1.21547752556857,1.15029451996404,6.01791615987692e-07
TNXB,82.2014191216516,614.935067341486,516.664908251592
CIITA,0.723817387558772,109.280124522432,0.00181431809633165
PCSK6,192.394367945742,231.651001897989,1179.04030514203
GIMAP4,78.4966574418314,11.0269223774878,5.83710211368215
ALCAM,615.746279441479,0.00328992504906922,1741.35996890713
HSD17B14,115.740549708631,3541.73728208139,0.536601124260771
MALL,40.9003047459568,245.387775074377,494.577455791838
HEYL,407.878804288754,112.732741823201,958.508990906928
PHLDA2,198.258285752236,2260.15742571909,1088.46216073379
IQGAP2,718.636698020022,1.67317654391204,88.989375027634
DOCK2,91.8684508201627,7.71607133172135,2.67560594454272
SLC2A10,514.048763808317,554.934048718774,1310.65564057251
HIST1H1C,468.246141552537,1455.7297376286,810.661971444076
MT1X,96.6051577145099,1104.84362962671,1308.60902865758
ADAM23,594.278957216695,113.29256697109,580.863143362933
DYSF,37.9796391334505,1097.53472793826,633.615955811887
FHOD3,568.742141506031,1569.56519476881,273.381114792022
SLC37A2,31.8600087125631,1871.20678605269,151.17927494628
ASNS,448.27111984271,354.640179743757,1424.3778391057
LOC100127888,91.174909405635,2347.74910740552,0.00380839177910828
FZD4,508.964951758113,12.5300103056178,894.137335184504
FBXL7,663.829341442102,1509.75388310413,420.223922382112
CRIM1,417.888633601357,0.0165509718974896,1722.42854988201
FEZ1,14.9084824841965,321.721099383355,2164.15040447108
FAM46B,305.6412220687,795.242455499701,143.376345872256
PTGIS,520.221649056621,309.913670479584,1162.36205194075
FAM46A,317.447761666222,5.95015292170216,2514.11979160366
GLT25D2,581.22844774991,644.492363405981,1330.85699060214
JAK3,42.9842226264197,231.270182340034,519.713957338958
RGS20,1135.33947789928,381.000998872499,9.10659277532023e-06
AFF3,989.318163317164,303.352229103136,0.0101947543059897
