S6,S5,S2,S7,S9,S8,ITTH
TCGA.2Y.A9GW.01,0.677797194841402,0.120334126976498,0.0898633635872808,0.0287448403661662,8.870868143009e-07,0.0832595871418387,0.582628776820795
TCGA.ZS.A9CE.01,0.42768654902574,0.404767414974393,0.00143066945643167,0.114131713102454,1.8309000220463e-05,0.0519653444407603,0.636415403977919
TCGA.DD.A4NQ.01,0.793633136151016,0.0284516810972513,0.103174517752596,4.09266736157197e-05,2.73524542929636e-07,0.0746994648009777,0.398079981951286
TCGA.5C.AAPD.01,0.774994696945959,0.0288961428291257,0.00858962609012159,0.0597005804464509,7.30975712208942e-05,0.127745856117122,0.431217832927849
TCGA.DD.AAVW.01,0.567806049055615,0.151659426598209,0.0936460257320207,0.0485730365143981,0.11122398564996,0.0270914764497973,0.735666473505417
TCGA.EP.A2KC.01,0.416731146673465,0.0316236128756642,0.396534026164445,0.0515626359315313,0.0299749312542254,0.0735736471006693,0.720402650222842
TCGA.MI.A75E.01,0.417534641063403,0.281617257968101,0.131111936553177,0.0694360621729261,1.85106848001744e-07,0.100299917135544,0.783464121566287
TCGA.DD.A116.01,0.0373107608143396,0.109262376243797,0.645935487403833,0.0736135039142602,0.000105534308331697,0.133772337315438,0.618961189199333
TCGA.GJ.A9DB.01,0.645103157818315,0.295674958253186,0.0205208982892498,0.00749010968466298,2.31762144659362e-05,0.0311876997401205,0.484363279979027
TCGA.CC.A7IL.01,0.345342128098207,0.2071753101299,0.293862297190868,0.0746866731679301,3.01064439792697e-06,0.078930580768697,0.807816791093421
TCGA.DD.AACC.01,0.461973705914415,0.12096648184266,4.97462270389945e-05,0.0717659141189259,0.202490348367375,0.142753803529585,0.783083220266882
TCGA.FV.A3R3.01,0.329989532664973,0.166718163863545,2.58343517228787e-05,0.0960762300946097,0.407144052051155,4.61869739945635e-05,0.701089172899247
TCGA.HP.A5N0.01,0.486808190687554,0.41584620512257,7.74807539225811e-06,0.0358680370285939,0.000556517119073234,0.0609133019668159,0.563360801751719
TCGA.ED.A7PZ.01,0.435076732297006,1.93753928123613e-05,0.128055162065184,0.0787236307038821,0.133469060638879,0.224656038902236,0.798004147396972
TCGA.YA.A8S7.01,0.601494203497263,0.000132716288345422,0.135170990627799,0.000528179674353241,0.00022594142267262,0.262447968489568,0.521506026320068
TCGA.DD.A39X.01,0.457336532424857,2.58830145552477e-06,0.108038336297396,0.11843840359471,5.96751187042433e-06,0.31617817186971,0.678129730742993
TCGA.DD.AACF.01,0.477957429670469,0.171924879116277,0.0366359975996,0.142599349132222,0.0926272219723517,0.0782551225090804,0.822762894814274
TCGA.DD.A1EC.01,0.638528350432687,0.0343879571389862,0.0139724209115589,0.0464893734621523,0.243019397998053,0.0236025000565633,0.57867970309503
TCGA.DD.AAE0.01,0.270916926872604,0.000154822234710808,0.000167530338473386,0.000542690528867417,0.246290075184227,0.481927954841118,0.590257047940759
TCGA.G3.AAV0.01,0.378433757910741,0.291397475716316,0,0.171512865036735,0.0250590851186926,0.133596816217515,0.776185425970286
TCGA.XR.A8TD.01,0.588009109193255,0.313299364415497,0.00825323966870613,0.00014565876206058,0.000129230877680247,0.0901633970828005,0.521741543963506
TCGA.CC.A5UE.01,0.639825327776141,0.0176964214703833,0.117532561847436,0.000804518737998784,0.0890985622195374,0.135042607948504,0.614093609994038
TCGA.DD.AACJ.01,0.330254258656235,0.0654996656843405,0.314746335557111,0.0635673759443034,1.10818879879552e-05,0.225921282270022,0.79231169675115
TCGA.G3.AAV5.01,0.364022304178665,2.00168562561131e-06,0.410755086833358,0.0545091610587273,5.46182915991827e-07,0.170710900060708,0.666235715601087
TCGA.DD.AAVS.01,0.504679060146133,0.0500982804164742,0.0573181433249569,0.0367519092477752,0.310479311285962,0.0406732955786988,0.710911946466352
TCGA.DD.A11B.01,0.29950092129318,0.372137647711015,0.0674729435168039,0.00604370569420548,0.25481152635706,3.32554277360461e-05,0.720218528020533
TCGA.MI.A75C.01,0.29702382318573,0.00010214057801709,0.358832294066654,0.132419903259145,5.58367802168489e-05,0.211566002130237,0.740140850134024
TCGA.ED.A8O5.01,0.229994746421714,0.053014014219889,0.000467326789757667,0.0089427143573296,0.610811333987329,0.0967698642239803,0.595286151988203
TCGA.DD.AAW3.01,0.4556791024801,0.0824879452139119,0.254581104585728,0.0360299109287609,0.117126832428463,0.0540951043630365,0.804227503481485
TCGA.BC.A110.01,0.0141589306609679,0.670106561430462,1.4735028046366e-07,0.175030398584552,0.0748446322496235,0.0658593297241145,0.561881541638087
TCGA.DD.A3A7.01,0.422839349370679,0.000114230156291564,0.00055952240713091,0.119141733653838,0.000174253322818615,0.457170911089242,0.548060876492819
TCGA.DD.AACN.01,0.393266299468255,0.116566098269742,0.0101852522259771,0.00756926135805757,0.369040198878176,0.103372889799792,0.727617202433136
TCGA.DD.AAD5.01,0.554244663295259,0.0053542241368919,0.0740409014444661,0.0539069947263107,0.000716921293128433,0.311736295103943,0.599306235153222
TCGA.CC.A3MC.01,0.725111457847898,0.0989569286806817,0.0782032130804696,0.0531669558622601,2.01033442432711e-09,0.0445614425183557,0.533496723041132
TCGA.DD.A73A.01,0.527396785120733,0.303439628606015,0.0525577957177743,0.0190674744222247,0.0362208804484045,0.0613174356848487,0.681451790241609
TCGA.DD.AADI.01,0.291140067058822,0.00800821587345372,8.42239474208743e-05,0.0844169364283478,0.344025326604336,0.27232523008762,0.741559538689055
TCGA.CC.A7IG.01,0.673799684650148,0.0002939441598618,5.69184504622208e-05,0.0153696374706297,0.00379777974185825,0.30668203552704,0.400053111698073
TCGA.G3.AAV3.01,0.0499384873278796,0.0282966940833066,0.863848642090928,0.00357749589692786,1.49007364117868e-05,0.0543237798645465,0.310044202745362
TCGA.MI.A75H.01,0.0543111669002904,0.0828119368062473,0.624441426582508,0.0900681313034544,3.8862509059288e-06,0.148363452156594,0.646575537440007
TCGA.DD.A73E.01,0.245532719983226,0.0323921926738533,0.623609044663932,0.000752469377640475,0.0572363290022473,0.0404772442991001,0.58565170058671
TCGA.2Y.A9H7.01,0.409171268242678,0.053110688576453,1.8460193677657e-05,0.0485365953248336,0.424710332174643,0.0644526554877149,0.674759893228022
TCGA.CC.A8HV.01,0.65617614477183,1.88287658957528e-05,1.67279593189055e-05,2.12724386610717e-05,0.187179557906074,0.156587468158221,0.49173524262218
TCGA.DD.AADJ.01,0.308472778416838,0.130302880431145,4.41299044783761e-07,0.0901323646041168,0.364179529081155,0.1069120061677,0.810455863086178
TCGA.DD.AAD6.01,0.400517606450614,0.100875066003535,0.235670171295958,7.72886573120713e-05,0.115832453089061,0.147027414503519,0.820857645609601
TCGA.BC.A10S.01,0.318901757379676,0.344845662669476,0.0611455344859216,0.0555991765320319,0.0989391365464945,0.1205687323864,0.863438948779358
TCGA.LG.A9QD.01,0.280424554092536,0.404507019774504,0.0533225844156027,0.211537892094549,0.0362461438761857,0.0139618057466225,0.77434640929785
TCGA.DD.A3A1.01,0.614688761337857,0.110803064584754,0.057104775782605,0.0670049526888332,7.15959407083957e-05,0.150326849665242,0.654685947570258
TCGA.DD.AACZ.01,0.655900964072592,0.00552760494553816,0.0583331974494776,0.00176842365065414,0.146947008138554,0.131522801743184,0.575369527883423
TCGA.CC.A7IK.01,0.279296075354731,0.00162555125098059,0.568496100380942,0.00257862457904811,0.0520539357183008,0.0959497127159968,0.603794394492214
TCGA.DD.AADO.01,0.00996487347818382,0.00198936712280709,0.000210999348244134,0.0779146615637397,0.38142887520007,0.528491223286955,0.537795920788286
TCGA.CC.A7II.01,0.00240084589347641,6.3542114785613e-05,6.97773764712626e-05,0.000997441711017508,0.4697706878441,0.526697705060149,0.399190788058775
TCGA.RC.A6M3.01,0.48467222214107,2.31495084006218e-06,5.22771901101116e-07,5.74673912763844e-06,0.153227453094382,0.362091740302678,0.56168763392738
TCGA.DD.AAW1.01,0.0128851411360506,0.147386323442966,0.722003972979523,0.0879561371295583,0.012775543984217,0.0169928813276849,0.509114330629503
TCGA.NI.A8LF.01,0.1842656937351,0.324013596996349,0.365062803408487,6.48950339762297e-06,0.0767778369816764,0.04987357937499,0.776539992300424
TCGA.FV.A23B.01,0.541437686971718,0.0987161048848331,8.44132557420557e-06,2.14491871292928e-07,0.313207427502748,0.0466301248232552,0.595733335666746
TCGA.DD.AADC.01,0.50127297256142,0.000342344657288038,0.183548640078373,0.000497464205187221,0.201522109014489,0.112816469483243,0.688059190919031
TCGA.G3.A3CJ.01,7.77098092910766e-06,7.07779422809705e-06,0.620834179923997,0.261230919589703,2.0520727319993e-05,0.117899530983823,0.501778622229115
TCGA.ZP.A9D1.01,0.604117106584576,0.153976043546006,0.0279644938608579,0.0305421634086599,0.183399981366794,2.1123310621284e-07,0.61960893908713
TCGA.DD.A73C.01,0.281570710130729,0.614242503483115,0.0179611701055518,0.00278808912508909,0.0486155207967582,0.0348220063587572,0.562983479678481
TCGA.CC.A9FU.01,0.367935320352997,0.000421009239251972,0.000167072634144381,0.000485999254783409,0.474642240287849,0.156348358230975,0.569353226517073
TCGA.DD.AACP.01,0.274706767973102,0.0056805623884877,0.0822104679748429,0.0264070780119943,0.34286721317792,0.268127910473653,0.784490590688002
TCGA.UB.A7MB.01,0.65372531769983,0.248931680108414,0.0211215771405006,0.00140395718907688,0.0205953600506936,0.0542221078114846,0.531733523489925
TCGA.DD.AADG.01,0.217913073662373,0.220340533044188,0.447618159813691,0.0450968717469057,0.0205550232217182,0.0484763385111244,0.776574228092911
TCGA.RC.A6M6.01,0.659198270768839,0.000157684702911122,0.0600183528901925,0.000377448704829323,0.0529740826917479,0.22727416024148,0.524772532344808
TCGA.DD.A4NH.01,0.827713874693807,0.00038631750613657,0.00313299083954567,0.000421963574837407,0.134577607959364,0.0337672454263094,0.315451199702206
TCGA.EP.A12J.01,0.175963458005437,0.0951766965583727,0.595907035850022,0.0642416445447369,0.0655379865907548,0.00317317845067656,0.676027362202054
TCGA.CC.5262.01,0.586587334335081,0.0869500094413991,0.167363429814873,0.0152860707969059,0,0.143813155611741,0.651453147167948
TCGA.ZS.A9CD.01,0.519462955382415,0.177012081364103,0.129113433279601,0.0657955717413585,0.0125288678392274,0.0960870903932955,0.764630464718864
TCGA.DD.AAE9.01,0.296046705158433,4.43019335801613e-06,0.595734100805131,0.0244879674322519,1.24627694844356e-05,0.0837143336413409,0.54002893245021
TCGA.BD.A2L6.01,0.562522452692262,0.275975895198227,0.005464977973144,0.0901878097765854,3.12274937947356e-05,0.0658176368659875,0.616036525406398
TCGA.DD.AAEI.01,0.419353403944233,0.261813710984795,0.151829175080544,0.0595720231046279,0.000106256619344502,0.107325430266455,0.786954605235657
TCGA.2Y.A9H3.01,0.410105037011486,0.0199668765922105,0.000851615877410799,0.157357400125398,0.234118382793361,0.177600687600133,0.774408638641432
TCGA.2Y.A9GV.01,0.625231707983871,0.362185653221088,1.47503779369639e-05,0.00743555908039035,3.87614098882323e-07,0.00513194172261511,0.404706455414567
TCGA.DD.AADS.01,0.0688801966924544,0.200450036129153,0.0842913624888622,0.451591252018348,0.000475419338259099,0.194311733332923,0.779076127705532
TCGA.DD.A114.01,0.856183838136006,1.56953150704001e-05,0.101604107044559,0.0141560300875234,2.96713342436872e-05,0.0280106580825979,0.293662044059393
TCGA.DD.A39Z.01,0.339474622795284,0.0393379956617696,0.00607235415594147,0.0963992751849903,0.255038578118343,0.263677174083671,0.80953339609452
TCGA.UB.A7MA.01,0.635950245820703,0.000116716778555366,5.72928219317966e-05,0.000806609837670399,0.187311146352306,0.175757988388833,0.510414176948436
TCGA.EP.A2KB.01,0.0399252349473549,0.11222006963326,0.0175387098612574,0.000285716961329792,0.704037615045292,0.125992653551507,0.533193805684265
TCGA.DD.AAEA.01,0.583094746480056,0.156312090325191,0.0561087756311891,0.0505175807339034,0.0946424408275821,0.0593243660020791,0.729880187957071
TCGA.UB.AA0V.01,0.25584312592427,0.510753673626431,0.103576861751187,0.000867069245145665,0.107561710002503,0.0213975594504623,0.700418449658284
TCGA.2Y.A9GY.01,0.636514489884421,0.000566555054949444,0.0594705009656057,0.00088783131137268,0.0838101962129061,0.218750426570745,0.561517771081975
TCGA.XR.A8TE.01,0.0513368474303796,0.0142801698073305,0.400922574497472,0.00099839428950335,0.520309803886275,0.0121522100890398,0.546935357228084
TCGA.ED.A4XI.01,0.279987947511108,0.374190795200973,0.1042438623466,0.129146445471141,0.112421359294172,9.5901760055554e-06,0.820476345819883
TCGA.DD.AACG.01,0.0674298138651628,0.0653630837201503,0.0255369350562979,0.0100055815756417,0.369130528470457,0.46253405731229,0.683335152246467
TCGA.NI.A4U2.01,0.241467422631317,0.545020266017937,0.129861033193507,0.0275264878570159,2.50037972931975e-05,0.0560997865029298,0.669600944258441
TCGA.DD.AAC9.01,0.220304027961954,0.22405724859628,0.18703036867398,0.24686212586104,0.0409091174031007,0.0808371115036459,0.927250205118856
TCGA.DD.AAE1.01,0.453846960420493,0.0329280234650477,0.000120605841498108,0.0685096240106879,0.395450194698443,0.0491445915638299,0.653338402705911
TCGA.DD.A11D.01,0.49920806048452,0.344626497610268,7.02668611583847e-07,0.076532446485706,0.0796318733924077,4.19358486562215e-07,0.620701570171659
TCGA.DD.AADY.01,0.551712829166584,0.134552846691157,0.00340183568454751,0.0537076922670403,0.250234491517743,0.00639030467292821,0.643694059903111
TCGA.ZP.A9D4.01,0.335350431132417,0.202708284606698,0.387612058581697,0.000565594853397681,0.0136880106017734,0.0600756202240174,0.719508250816158
TCGA.DD.AAED.01,0.423570623243794,2.57335592531263e-06,1.42111436910926e-07,0.0882399382220075,0.307852407630641,0.180334315436195,0.697477034017861
TCGA.DD.AACK.01,0.498783428922245,0.173461005684089,0.161323850406108,0.00912725700969963,0.0972717627576527,0.0600326952202054,0.772158220459861
TCGA.DD.AAVQ.01,0.501624193948103,0.0248283166931188,0.0137592774427856,0.0597444515190276,0.283580890278881,0.116462870118084,0.710445446165732
TCGA.BC.A112.01,0.593987752718407,0.00398389347607197,0.0540812182872209,0.00312729783555598,0.0763976255741788,0.268422212108565,0.589773674599906
TCGA.DD.A118.01,0.569454453145228,0.103880604471247,0.000236078033965533,0.0993228856789861,0.210590744605114,0.0165152340654587,0.660282473484637
TCGA.DD.AACO.01,0.423428656679421,0.11242221048579,0.00591829508843986,0.197407756669175,0.00591195244350512,0.254911128633669,0.74730218803377
TCGA.DD.A1EB.01,0.449652906173695,0.49852822656504,0.00398899909293723,0.000561413013459919,0.0376921607613306,0.00957629439353702,0.502713121199845
TCGA.DD.A4NL.01,0.158989195973944,0.653300063567723,0.074463097577729,0.0269262363550477,0.0863178226577417,3.58386781467451e-06,0.598703701487995
TCGA.EP.A3JL.01,0.553670415109757,0.100453910102338,0.104172423047424,0.0830783458785112,1.42769918731376e-05,0.158610628870097,0.72146089224123
TCGA.DD.AAD8.01,0.582919671743221,0.259880084806426,0.0378823173510083,0.0443635749661586,6.84454978703793e-08,0.0749542826876884,0.625757920641916
TCGA.5R.AA1C.01,0.161301074003158,0.0468193840547895,0.754949972866364,0.000688977410760635,0.000603678871621394,0.0356369127933068,0.434301246430024
TCGA.G3.A3CI.01,0.417349704527033,0.475552585842677,0.0511956368850007,6.7211710466314e-07,3.39459072869934e-07,0.0559010611691115,0.575725819644198
TCGA.G3.A3CK.01,0.0643118661439898,0.153463829646197,0.698732644453102,4.65339470643471e-05,0.0299142293290707,0.0535308964805762,0.545135786015476
TCGA.MI.A75G.01,0.345444252916601,0.235357049055917,0.151804212807425,0.0963098006264036,0.0680091064014564,0.103075578192197,0.913210346769498
TCGA.G3.A5SJ.01,0.753365488682327,0.0528952237129467,0.0392041924966041,2.35346374798714e-09,4.02416258079914e-07,0.1545346903384,0.437779019837
TCGA.5R.AAAM.01,0.331758786095266,0.565799057067886,0.0472528884246167,4.01493021872873e-08,2.78416878677223e-08,0.0551892004212413,0.553862135305556
TCGA.BC.A3KG.01,0.836990107755795,0.0661344121165061,0.00811808440517928,0.00290790083586944,0.0462733084011752,0.0395761864854754,0.365362563512319
TCGA.2Y.A9GS.01,0.64637899266041,0.104673477789217,0.170685390943297,0.008231854600407,1.11496582142019e-05,0.0700191343484545,0.583714938225345
TCGA.BD.A3ER.01,0.581238178207232,0.317702035780895,0.0380795903860724,0.021827071862244,4.37010058970334e-09,0.0411531193934568,0.568654027201487
TCGA.BC.A10X.01,0.00599065959023527,0.651775767243344,0.149448430434371,0.0129338941035147,0.174428397950065,0.0054228506784702,0.548537038534142
TCGA.MI.A75I.01,0.687902614032751,0.111553205574787,0.0993453250680596,0.0100596446251723,9.16554098800495e-07,0.0911382941451315,0.555882550731558
TCGA.CC.A7IF.01,0.643967571896694,0.155332555016113,0.0535437707652009,0.0900430856088008,1.28883901095588e-06,0.057111727874181,0.619334659964715
TCGA.DD.AACE.01,0.652065615912431,0.219169797351554,0.0652989521939564,0.00337575783247148,0.0132709625190768,0.0468189141905097,0.563469557048421
TCGA.DD.AAVY.01,0.361675342059131,0.113801471857738,0.412859509703133,0.049240873755628,0.0169497113606532,0.045473091263717,0.74692273968332
TCGA.DD.A1EG.01,0.704740929602248,1.10894594933808e-06,0.12777765821664,0.0347099482310416,2.31071098771447e-06,0.132768044293134,0.499106671464418
TCGA.ED.A7PX.01,0.820674701356823,6.96986200860522e-05,0.0291687169964887,2.71059646603512e-05,8.45347146793832e-05,0.149975242347262,0.307843143955205
TCGA.DD.AAD1.01,0.6268661564534,0.113566533392695,7.27192941342476e-08,0.00467092231568711,0.215173808449715,0.0397225066692088,0.571275517316946
TCGA.DD.AADN.01,0.177244997488828,0.0359711770727438,1.29266084655596e-06,0.0149078388979052,0.042537300235783,0.729337393643893,0.47634489331844
TCGA.2Y.A9H9.01,0.467932221515663,0.27940010124332,0.0122955214932441,0.152367971487237,0.0795118567353736,0.00849232752516226,0.722302834129031
TCGA.G3.A25Z.01,0.475225927207931,0.214161290755441,0.12307825509638,0.116975381552838,2.48024725392704e-06,0.0705566651401567,0.769928636391716
TCGA.BC.A217.01,0.704577082672758,0.101890976600703,0.00611897970933145,0.0429753144278056,0.0384930120073397,0.105944634582063,0.563167861055937
TCGA.BC.A10R.01,0.543497867481595,0.199499956037977,0.0728767562964793,0.0679377925797514,0.0922844096568517,0.0239032179473446,0.745456632698177
TCGA.ED.A7XO.01,0.528414824928635,0.275676001316319,0.00045508542576498,0.108684926983254,0.000521772499070105,0.0862473888469569,0.643100268599223
TCGA.G3.AAV7.01,0.825611760966825,0.0013082277235705,0.0346979390544939,0.0022642412420188,0.0607625916661465,0.075355239346945,0.369652040541591
TCGA.GJ.A3OU.01,0.692586459601602,0.0777206240426678,0.100903609660773,0.000155055923010648,2.28392912294627e-05,0.128611411480717,0.530072635092918
TCGA.DD.AADB.01,0.559703980635446,0.00499940036447502,0.00902664272876628,0.0010360734904671,0.338594785940701,0.0866391168401446,0.546684282134154
TCGA.RC.A7SK.01,0.609732055608328,0.124599627744894,0.0765449163693316,0.141882337982251,1.57531564093928e-05,0.0472253091387869,0.658163795002732
TCGA.DD.AACT.01,0.598009853423814,0.152480879251051,0.0624949082196075,0.0788381783206949,0.053083560769916,0.0550926200149162,0.716245881566637
TCGA.ZP.A9D0.01,0.382662395948951,0.269973521416373,0.0447405687211406,0.11082321461289,0.191800299300549,9.70479914453904e-14,0.792858886230385
TCGA.DD.AADF.01,0.578908077788723,0.110144907688045,0.049039770024691,0.162819682851782,2.4822105727964e-05,0.0990627395410313,0.687651627230822
TCGA.DD.A1EJ.01,0.493068429529064,0.0296419001061489,0.0525889909880147,0.000341698803517376,0.336612133983809,0.0877468465894455,0.664480889247536
TCGA.DD.AAVU.01,0.117269554290394,0.157345387461753,0.16257400818681,0.0249723856401005,0.119247720501481,0.418590943919462,0.86391424199387
TCGA.BC.A10W.01,0.812092283718126,0.016938415165301,0.104959994302242,0.000601492966579545,0.0263707205448307,0.0390370933029204,0.391595131318312
TCGA.O8.A75V.01,0.552591471537058,0.022802936862176,0.155250219655964,0.155332259935747,3.33124253087253e-10,0.114023111675931,0.69206092497915
TCGA.DD.A3A9.01,0.386292373397785,5.35959944892441e-07,5.04792846863286e-05,0.0747244317882619,0.32771367774753,0.211218501821792,0.700865594239751
TCGA.DD.A73G.01,0.172477091132729,5.74153100127391e-05,7.79820474767748e-05,0.232343349008313,0.153174237030109,0.44186992547136,0.720975370740623
TCGA.DD.A1ED.01,1.72638506490323e-05,0.482133241332835,0.361815871899777,3.28005761441795e-06,0.149432988325852,0.00659735453327271,0.57874790620842
TCGA.WX.AA47.01,5.40944306716842e-07,5.77351996147673e-07,8.38836418296929e-06,0.243183197499584,0.465551391384123,0.291255904455807,0.591133781380065
TCGA.G3.A7M5.01,0.400298545830737,0.387681645317979,1.86812838476327e-06,0.137681024722678,0.000367369375487935,0.0739695466247323,0.671070839958612
TCGA.DD.A4NI.01,0.240272260931025,0.5062381576954,0.159381363277472,0.0173989624752093,0.0597988247836537,0.0169104308372394,0.718769327319487
TCGA.2Y.A9H8.01,0.695143136945952,0.0955128247554173,0.000520027944044415,0.0667037487579905,0.117726106219642,0.0243941553769546,0.560383181534587
TCGA.2Y.A9GT.01,0.395242460364777,0.562810404357568,7.29292302909885e-06,0.0419359333270323,1.9799106303213e-06,1.92911696361525e-06,0.459625724116096
TCGA.CC.5260.01,0.784299953112584,0.000191734596933505,0.00430524135383439,0.00376744515501721,0.00131603264522698,0.206119593136404,0.318644049946333
TCGA.DD.A119.01,0.3749901305533,0.0104780817826952,0.188820089853859,0.244370025796869,1.35279499482964e-06,0.181340319218282,0.772592985663493
TCGA.FV.A2QR.01,0.705684704134922,0.160850219985827,0.0643953351101747,0.0398078414591373,0.0125126117114096,0.0167492875985291,0.540345787001261
TCGA.G3.A25V.01,0.370102724846608,0.36456205044724,0.120678808551348,0.0511852038669997,0.000272486280537107,0.0931987260072666,0.762638332994791
TCGA.CC.A8HT.01,0.746389502249344,0.00339279820138013,0.0792051012360352,0.00545350775202105,0.0542490061593868,0.111310084401833,0.485190062343444
TCGA.DD.AADL.01,0.752761850834141,0.164931798947766,0.033020481131055,0.00699588179647176,0.00942468179028302,0.0328653055002833,0.454624110210106
TCGA.CC.A7IJ.01,0.000292971028028023,0.000155587091435838,0.351339441736705,8.52813542821481e-05,0.000100479804659916,0.648026238984889,0.365061843403707
TCGA.5C.A9VH.01,0.576034530421764,0.0432713463279982,0.0239683177911616,0.0798916344432381,0.224299474381378,0.0525346966344599,0.689263875534941
TCGA.2Y.A9HB.01,0.37261631865945,0.259306956167973,0.0439180561258681,0.147412943924553,0.170751938390405,0.00599378673175215,0.820319975518815
TCGA.DD.AAE3.01,0.108360030524844,0.315120559790254,0.265024032724411,0.197198550925654,0.000144970494426486,0.11415185554041,0.851576993511003
TCGA.DD.A4NA.01,0.999923756047739,1.07359187584297e-05,5.29930245908768e-06,4.96406647028761e-07,3.49039800663307e-05,2.48083443304134e-05,0.000497809093595506
TCGA.DD.AACI.01,0.591507642811214,2.05063990772423e-06,0.0275553597560914,0.177344639208075,0.0194513393338738,0.184138968250838,0.616454912417676
TCGA.DD.AADU.01,8.41276858551125e-05,0.059230770550218,0.760818744508156,0.0968142843451029,1.42351846833079e-05,0.0830378377259846,0.451525068871111
TCGA.EP.A3RK.01,0.363856142351563,0.000402129796492419,0.520739181178689,0.00281728881294696,6.58205941731611e-05,0.112119437266135,0.5432104414395
TCGA.CC.A5UD.01,0.377370262039117,0.00346768241077472,0.515320776319098,0.00260656831343879,0.00135373723670389,0.0998809736808677,0.548953690375422
TCGA.CC.A9FV.01,0.379801562022147,0.0235918799171886,0.279948427888928,0.00406555248054181,0.288709934358486,0.0238826433327086,0.715915085619923
TCGA.DD.AAEE.01,0.291093634644407,0.115468679952375,0.430449742627258,0.0188002631708565,0.0499861949960514,0.0942014846090525,0.791596316398807
TCGA.ZS.A9CF.02,0.559839032913534,0.317226107795114,0.0103974549890591,0.00182342699173938,0.0717363378835418,0.0389776394270119,0.59351971637694
TCGA.ZS.A9CF.01,0.609029099505126,0.343363120586083,1.92985405722567e-05,0.0193248532091839,0.00023680176646655,0.0280268263925686,0.473103960095995
TCGA.RC.A6M4.01,0.126586052324558,0.186887514125711,0.540181375555021,0.0730249536061988,3.95940978763832e-06,0.0733161449787232,0.720233552208
TCGA.G3.A7M8.01,0.374802364262001,0.550886478490857,0.000750551020488224,0.0321206934643886,0.000130362047367599,0.041309550714897,0.527365777327127
TCGA.DD.AAVP.01,0.173307527948593,0.0907398896319904,0.48265257556999,0.0593725499056845,0.0698882426103977,0.124039214333345,0.82913783319072
TCGA.UB.A7ME.01,0.586029396742058,0.0499464931610811,0.000110125547065528,0.0822365275779497,0.181151214456321,0.100526242515525,0.675154330286547
TCGA.DD.A4NR.01,0.760711022976503,0.047228664955748,2.51665775296746e-05,0.0320371450878357,0.0710848855042302,0.0889131148981536,0.483241924359252
TCGA.G3.A25U.01,0.345991367406136,0.561723310663905,0.0213021390351077,0.000949934627546533,0.0143738525049781,0.055659395762327,0.558969757717454
TCGA.DD.AAE6.01,0.700203612239036,0.0671618299738488,0.000112769699712251,0.0530549179554279,0.0910106764448335,0.0884561936871414,0.569495915372404
TCGA.G3.AAV2.01,0.0527101681702991,0.113669365497349,0.659224707936304,0.0867948539514793,0.0236315757487783,0.0639693286957905,0.643785574910021
TCGA.ZP.A9CY.01,0.44215533685347,0.383777015005098,0.0342045666885511,0.0764432826952971,0.0633933683012567,2.64304563267049e-05,0.678399726688076
TCGA.DD.A39Y.01,0.663557562714828,0.00125353214553238,0.0576161814507492,0.000494859154073931,0.000794317846770301,0.276283546688046,0.451951527904797
TCGA.DD.A115.01,0.563346673788239,0.330493412455279,0.00432093919690334,0.0743309928962552,0.000161447247626803,0.0273465344156972,0.561323105571098
