S3,S1,S8,S10,S9,S12,S4
SLC2A2,69.9789857703185,5.2011817510024e-13,1.17519498072103e-18,120.598739867902,5250.89857759055,610.854961416478,0.110801433961855
ABAT,3.36112376627616e-11,751.670033975687,7466.52637144359,2.79193315827629e-09,6847.1184561297,430.779219625628,5.60551165367329
TBC1D10C,0.0434012560658371,9.01219324776694e-35,1.92284969094019e-54,3.47541860327534e-13,1.26683208512018e-22,239.214402705126,0.00419631738106734
CD19,8.75784526982799e-101,2.66875262930504e-77,2.13227740810578e-88,2.66733964268431e-97,3.64426853239604e-88,2.96400323022643e-73,7.34409666407938e-105
PSCA,2.34448417191126e-61,2.0262535867154e-60,9.85023028173453e-29,1.10295995677622e-31,1.64048362032615e-36,6.77189084649084e-59,1.36308002167416e-39
SCGN,1868.28226988577,12.2810674921864,4329.29926334952,230.241028492177,418.649664435689,607.700777121167,1.25608927873852e-25
RASGRP2,2.42086560830642e-58,4.34684459506065e-47,5.19675464964995e-40,2.96857993838103e-61,2.87936954704058e-09,1.56180645863636e-49,1.15703941935287e-69
RTN1,150.156464248102,1452.76843276567,6555.83928448281,8.03065123984725e-28,3.12120645364387e-21,11.5637927781292,1279.91721654943
CXCL9,4.94392446924111e-29,2.02107547570064e-17,4.38880718517132e-22,4.41029773482889e-34,1.06129751717031e-08,9.15849573870379e-05,3.7733451435827e-32
FLNC,1.22103033246846e-23,0.0217283509458429,824.331987020983,2324.82516422578,4.77686056203712e-06,1338.24988157227,5.31446362579787e-35
KRT16,1.06558993972272e-57,4.43497680676288e-81,3.74485838602504e-42,4.62377883646297e-16,2.90715916124911e-25,7.21691706702553e-79,8.34099366543906e-30
RNF43,494.903892766551,577.617475639883,169.661733545891,9885.90332845202,95.6438466590168,154.508426865676,27.4786919784145
LGALS2,5920.05427293992,3.21206170997062e-78,2.39542287020919e-79,3.52738577178075e-80,1.77826401939416e-118,1.5592826344726e-70,7.67444694807468e-40
OGDHL,1840.2849006936,5.63750604190005e-05,556.0573608415,1.22299490184666e-16,6317.13093876164,220.1786041429,1098.08095671519
SLC22A3,26.304247932332,5.98793545552008e-32,6839.90912789822,1091.20583727106,6089.36950512349,226.03600888949,475.451979582236
MT1E,7066.84845393368,1.12899451741395e-17,0.117779322284463,1.78593900104857e-09,2233.56593714801,962.89931811019,2.3930037924166e-11
ANKRD1,0.000393069126340816,1.67836960077187e-14,0.00284296808432215,1.10401558335657e-13,5.75586205291739e-09,3294.93875852226,2378.7811739194
JAK3,99.4927533748972,156.407271867753,6.82007458284616e-22,1.81500295764386e-07,3.88295471417962e-12,360.561059370779,3.78827635175948e-09
ITGAL,1.42423785135938e-24,4.59953713717675e-13,181.452249228183,3.19500087689329e-31,372.500655735369,6.20652149879312e-05,5.59805385378765e-15
ASGR1,879.203520853129,292.67943331529,2294.74510206407,276.675623544888,6559.64151432358,4.11134113571612e-08,716.951744989917
HPD,1.60180756895888e-05,1.18762558405709,2.37426013551069e-13,277.078570045897,1318.30176668649,7.39687256135602,3.98302036337521e-11
LIPC,1574.58026044539,3.4376943014934e-18,193.29241176591,3.35154880383323e-45,0.85280819846595,1292.21881942411,2.96810995884117e-18
DGKA,8.10200349227285e-24,466.119650990995,6.3973689239883e-15,1.73829284599744e-05,1.15609675681776e-44,262.97922327934,1.94343397570222e-16
KREMEN1,9.53961495141242e-22,742.193148419246,2007.24802736607,9213.93229331825,111.435257379851,114.47876831697,1.0896627314384e-16
FLRT3,1191.96155817436,1610.18531728752,0.000497240101951758,1409.5189839306,4.06626591104265e-30,939.61228308232,1276.79076159614
CPM,1016.67532312673,145.509613909562,1214.72658166788,146.182274058875,565.301652048678,2627.02336158802,7688.90902799536
EVPL,1540.12262108056,2163.88610753953,826.415524019306,1830.65135816926,2.684379276851e-32,1.02256387005163e-16,5.92651027036545e-09
UGT1A10,5.87543034934837e-05,2.43601301286426e-07,4.45883710162498e-09,144.035242629064,6.84174555778286e-19,3.85271666998038e-43,172.308549750588
UBL3,227.269214189577,455.554719355392,9414.37623548721,816.651849917876,2680.39052610914,1859.33343014101,1541.06965533979
ALDH3B1,0.0120512763790054,10.0513731667846,3.47825047685567e-06,3242.39808353034,253.90928271582,5734.31261215074,29.0481042706021
EPHB6,2536.55538827527,1070.02227640363,338.159673695154,0.00942168751591748,192.472921855224,2212.11371410453,1.26028382493088e-27
F12,422.599831078692,1.17297685245439e-16,9.29064727009343e-05,162.617938667508,6251.15079237346,4.81253778445335,268.144046641301
ACSL5,1.2433078856468e-21,2.14751657169871e-23,1118.86559211429,8005.21040331025,1429.71284452457,0.00036218752937534,1.3555468548335e-13
AMACR,3069.15311131977,3.78948907485212e-06,483.561708057732,359.953659564512,630.021637057678,143.659643026595,4000.89608603764
PLEKHO1,1370.56532478906,41.2591818202537,7.33186199535668e-07,235.31014172545,2.13171822889861e-06,453.037880509258,236.67748878742
