S7,S2,S1,S10,S12,S8,S5
G0S2,3.34836764309366e-06,2584.15353638471,26.6469538384753,1.36177558268182e-18,4.676611516127e-10,1501.76265438597,724.188926986938
HLA-DQA2,571.912586456661,1.3978999262806e-27,7.89738922673279e-07,3.7111066580906e-06,1.50717280453175e-09,5.4541807355091e-14,0.00411645262730949
AHCYL2,1002.96329320987,9081.17220165409,3.89847363020802e-10,8.96057573115799e-09,1.06059282644301e-05,0.295929264761351,2603.55963416573
CAPN12,250.278238860235,9.65736889846236e-28,4028.22702165497,364.189949387617,0.623824947437619,1.22929349124157e-14,6.9549768611393e-26
AG2,1.01056741684325e-19,2.28522642765688e-17,6712.73587171661,1112.54808589269,1.32246994925562e-07,1.93338783360931e-09,0.000579303399012971
DDIT4L,1135.80992975451,1349.2530065476,568.335258493033,4.16374905970747e-21,1531.08046832772,1.3415866461957e-09,905.702225253256
RGS2,2.85330663681727e-09,0.787340203654233,4081.17686312525,1.25197193654163,1.79989639656192e-09,2.80373521909089e-08,1.96228177669821e-05
GPD1L,609.912574704515,8514.4440496482,45.0456431074235,5.31420154073465e-05,807.685968757749,4642.61546679346,2463.16151127916
TNFAIP6,2857.15420384422,9.9629366873082e-43,1768.00381208832,526.850004298846,2.31181164505237e-06,2.20900713340129e-31,2.46572190832421e-20
STK39,510.89784000913,2891.74705969874,5.08707157425145e-09,3974.93285230109,19.1995214262308,1.77003898002026e-11,917.883858030684
C6orf223,1305.51455724575,1.13061085830629e-17,3683.11285065812,1.63229583910039,5540.44219247811,2.43682556739277e-15,0.557173826919451
CEBPB,4.29363817201467e-18,535.169816864125,2516.85452123822,1896.60715255254,1327.58924573624,2051.10417214834,0.0418118865050112
FGF11,332.658374845189,3.74115649323337e-17,2193.38310586798,3963.48315703555,2550.90213392009,2.36596857290401e-13,5.56026327898052e-27
LTBP4,0.000183250413913668,0.0238588647679121,565.589244570632,0.497527141172182,3120.70269082126,2.03714907669182,0.953123874823001
