S5,S2,S1
ORAI1,368.166699104767,0.256577767687897,398.75197055036
RAPH1,586.208038526813,91.988745806237,211.738191595461
PDGFB,164.439900817538,270.461115923421,0.0464224071220579
ERCC4,215.292024792501,14.1322913430411,781.13103407626
ZMAT5,480.943377866561,734.416195351609,12.1299914227324
RFC3,581.895316963185,578.306411230184,556.02286286655
C13orf37,745.147763621422,372.392754610354,437.825587994496
SLC33A1,923.381163690314,3.70603208165541e-10,778.890530434517
MYO19,499.734927670553,397.114673997213,242.833772553953
ZNF259,524.186864163859,359.822678009312,376.427438442867
WASH2P,288.082381900347,950.00323058017,0.00245653344795996
TRAPPC6A,373.262604333736,539.303256863584,529.063064878144
LIMK2,486.755804134718,6.16559494145319,589.998750281859
ZNF513,263.232259830408,1730.61818441879,7.43481757417911
MSH2,530.347214967148,182.864350328706,428.485922815307
PRPF38A,479.913821904398,888.212687209976,226.475262312763
PIK3CB,820.534883227816,0.000111630114241913,633.937166912278
MED27,552.108398828131,851.219972090749,341.374624441304
C12orf49,565.91465530354,0.00020617776877964,787.730220799594
MTHFD1L,255.254389618928,243.886431879048,423.549990120022
ZNF814,89.2204034777173,1207.92138953961,486.493630336212
ORM1,4.56863291306877e-58,4.64884662120227e-37,184.112564364242
HAS1,1.39738810338773e-86,2.36525784758865e-86,1.80383913848617e-105
COL16A1,2.13156264621602e-11,2.58252678114685e-12,331.67754361395
TMEM119,9.9630808501487e-11,1.02824366977885e-10,0.0559914201403283
FABP4,7.26353517372278e-22,1.4789057164777e-21,2.53329678635613e-09
PAH,8.98671119039753e-16,1.71717840000084e-45,1864.72363865666
IGJ,1.5239219765171e-16,4.96570438532735e-13,3.08914038605753e-31
DDIT4L,609.940320658227,2.11767858857951e-15,3.22072174361181e-09
LOXL2,85.7665570601313,157.483198870076,385.435883562424
CHL1,3163.95652868595,1.80453522722072e-13,2.04336728653365e-21
TDGF1,2466.64820418766,9.88298435051388e-14,5.43413158558782e-08
ACAN,430.929488622923,1798.36974135069,96.1831409022546
KLHDC8A,572.237926281379,3225.46746486948,0.014685488883233
SLC7A5,1208.20871542161,5.23160754870684e-15,1.82212213475448
PTK7,542.75144639476,1335.44882035509,7.67681073416254e-20
AFP,857.14059712148,3.8388791706536e-51,1.97714779384525e-16
PXDN,128.634232465869,1146.86777498145,329.867659467043
PLA2G1B,8.86458570482551e-17,1942.60445209019,3.20013978471829e-05
CABP7,1886.836465587,0.0953919344691197,489.977402854213
TMEM176A,7.23966152498661e-06,1909.66424660236,248.031610503251
ATP2B2,595.43427981195,0.0537838389238246,3077.8678171383
CCL14,2.24228935754796e-25,2.27080065732371e-17,6.30072989238802e-19
PLA2G2A,1118.94435557669,2.96655385427484e-18,3.65990206735392e-16
COL5A3,232.882965680933,0.0310355216475135,0.00445549477925901
HIF3A,3.19456449320599e-12,544.307052734261,2.90406303173867e-17
CRABP2,1418.23075846126,1952.26388907603,6.16726302502391e-20
GREM2,2217.01412783407,8.18025335820201e-21,1.84805548124628e-16
NOS3,379.489484279421,3.62559165263923e-16,54.7217982495373
CRMP1,242.943473626217,874.718709668226,1061.44935073911
LGR5,3182.32809605069,3.98133034300904e-12,4.17492204056359e-14
C8orf4,1.61400187788574e-12,5.80627743173366,1.32438179864325e-12
BASP1,2.18730438471321e-12,4.11581631758697e-12,4.95326538853759e-23
XAGE1D,1.67710034585485e-32,1.40170942401844e-29,9.60994938884455e-63
MYH7B,2874.80255812829,1.36736127311106e-17,5.10313487613935e-38
TNFRSF21,372.001952148513,6.25250676289431e-15,0.000475170194085535
ERBB3,2.18863932889604e-23,1.05038667272449e-26,266.979963762885
C20orf103,2428.38756964429,723.522978313884,4.67971652730266e-17
GATM,8.27424031309936e-09,0.162587771262587,695.855189408881
SLC7A2,3.35820334783686e-16,450.843332585301,2.06130529097224e-18
TSKU,1399.94798480038,4.04068968551452e-13,1.92525515383839e-15
PRSS8,4.56210952648907e-20,7.04490953307265e-24,1.72745057740046e-24
CLEC4GP1,4.91702478046808e-18,2949.13086315844,1220.91989024065
HS6ST3,2.99936720845555e-08,1.8091208469298e-15,0.976294544537099
RBP5,5.77923433286073e-12,6.01790378505933e-15,1642.58941498855
DBN1,1486.89753629562,2084.90913312906,2.48169632917711e-06
ITGA2,2049.01959524834,1.16502521275093e-25,1429.84866339919
RELN,2778.21058630605,5.9127369183522e-16,7.06273403597035e-16
GBP1,9.12982193535748e-11,1.86562627687622e-15,1.71789986331728e-05
C2,3.28122345283627e-14,3.32865907648671e-14,3.86177524692235e-12
GPR4,798.655711763044,556.254878278285,876.545439059901
RRAD,6.24380172889182e-25,9.44957777968185e-19,1.1993490233084e-24
PLEK2,3.75869068126417e-18,2.12766618672681e-14,1.43069014787539e-16
FAM169A,4665.66611100035,8.7219259649254e-07,1.24029294934714e-11
CERCAM,681.30299871692,2007.59221539923,12.5891792531336
HIST2H2BE,1676.28742735939,724.880741861377,2323.06966595142
EFNA3,2977.55758180925,1935.20405277004,0.000244164296008775
IDH2,1276.85505595666,18.5359332031635,312.360106187346
DIRAS3,989.973125070553,414.175232319611,1540.08057763353
ITGB2,2.59855794615947e-05,7.43804579983688e-11,1.21971800978442e-09
CXCR7,2049.49692537885,1.11631369308308e-13,2.62270201324887e-13
MME,1414.13135961227,8.3865060229175e-20,4.46813012824613e-22
MOXD1,1503.70776241329,9.11862634261643e-15,7.91578674584486e-15
APOL1,719.477334740499,1.18529769023334e-14,3.61582259292969e-14
DPP4,1054.50831903439,2.47463207579899e-06,0.206090676698033
SLC37A2,2.01889801543082e-09,6.86382386582317e-15,511.246264087583
SEL1L3,86.1238754005091,7.23466112184351e-15,13.9742306605423
LRRN3,896.088058985938,8.82974127991152e-15,366.869781539381
CECR1,1169.89128684184,1.65226377759865e-16,4.29072746823247e-08
GPR124,1413.58688343565,1237.81489527605,0.000854204161290905
MSC,1.31589548782614e-20,3.16428912907899e-17,3.19092626692744e-21
PHYHIPL,246.410411383911,711.067570979803,1809.85459164762
LGR4,283.099409963774,510.42743058421,1615.52023939769
RASD1,2.20167410353402e-19,1.3809872451876,1300.9339787608
ADAMTS4,0.00267582271887536,0.00541678147105864,317.593144536608
AGT,686.821493822317,5.04721304993398e-15,10.6581986782182
COL12A1,359.804916057365,5.43293064481831e-12,5.18506145238214
MKI67,689.36900942008,1514.43417464651,151.326822980398
UGCG,3866.71222634642,7.07448101532611e-19,526.799735946074
DSG2,685.718587935359,5.47320840271177e-21,6.35287119515127e-17
AG2,3.78972987937208e-16,2872.25111447504,87.2604832352505
NES,1698.22656862621,558.935817014987,1.62125106509187e-15
PAQR8,1471.85141982974,8.16398268057877e-19,1928.3362275355
KAZ,2614.22945042493,2091.5864978298,681.481494510224
NBL1,0.022726291014463,1101.8207224469,2.26631895603144e-07
KDR,395.293656017087,9.34473178908907e-07,360.866146850694
STC1,968.941211639232,7.47241100355836e-15,1066.30828515197
GGT5,1614.73600590367,6.03470288931272e-10,4.10211997474765e-05
ACPL2,2589.48715656909,8.45502482299359e-12,1.63036786354119e-12
SPINT2,573.142227192322,125.736602751622,2.98767939282594e-06
NBPF1,1941.06073075236,97.2913618453353,2086.89834159475
APLP1,1.57891630139444e-07,22.60367046246,1463.86900894538
GNG7,211.889218771092,1322.99640966261,158.372762907919
RAB11FIP1,855.72773033339,1421.73682620581,305.598329491185
NID2,516.433447268094,1292.21618816363,385.293683100829
CD22,599.367745377806,1878.61352437703,484.399762455071
MATN2,775.25483663656,990.70611202201,168.714524733231
OAS3,1537.72743428593,8.91942170667967e-14,358.632770557889
ALDH3B1,2.11473734183152e-15,2.51905260481387e-15,1.18258254452344e-10
HIST1H2BK,1.68082525318382,1662.60083158961,2097.80501349043
KIF5C,565.498205643105,1153.11951251132,2290.55850746128
HCP5,6.47874077391019e-18,1.77017166865194e-17,1387.85980793847
LIMK1,1.83921923634421e-05,3586.60354162874,813.261750277118
TYROBP,8.80446999693055e-14,0.149660274898717,1.64740025717434e-15
SH3YL1,380.388781098526,1537.98545215957,833.950419378226
RNF103,551.528582552515,373.82539861972,2161.85233673954
DAAM2,3011.31966252952,642.887453094075,3.07405479981528e-13
TMEM2,1971.35217770676,3.37870513231127e-14,0.000100397167780597
DPY19L1,2589.15945147216,4.28664329056174e-15,917.585731053979
OSBP2,0.469654623744125,4.46215957516353e-15,0.680506899422315
KIAA1462,996.123901193068,1109.49366761566,1937.39536342607
PLCL2,4110.44780004273,568.603951094342,2.2557472465339
PDE4DIP,2.26960512024902e-09,4.38581468337244e-17,1431.4548737736
ADCY3,751.12056174388,375.484961899896,469.498508354912
TPX2,1158.83574692,1468.33025637841,268.863282458977
ST6GAL1,1493.48777391591,737.174953336681,1635.4131389276
CENPT,0.0187446031011292,6554.79012082755,905.629739190406
DDT,1421.09790409883,696.766542683366,20.2573391492864
TGFB1,847.970599430752,1339.28098353351,1.92085436568919e-07
RRAS,0.143262429242553,27.7901218209628,6.74071926859435e-15
CMTM3,703.983487179999,2690.45556536034,706.624471375369
SLC25A22,896.442269467003,2229.87000182384,1.16799750064739e-12
C10orf54,2.36139703177021e-07,7.40008873705444e-13,709.076464200861
NLK,2079.26376322156,1604.75952304995,1690.7756496138
MYO7A,3.96645372570228e-13,0.00573968044730619,1817.5130762457
TBC1D8,7.20885386282625e-19,1.92943654074594e-15,1719.68756595294
SLC22A17,1938.64925449246,1565.82105095566,1584.47506914073
CADM4,0.159405752030068,1472.43120620739,1715.61469844942
LPHN1,1632.04406692548,2654.34914115154,1752.46150754186
RERG,356.966471647036,2.11188145998899e-12,716.352223786359
HEBP2,69.2246789227649,1696.37455315704,683.926281352619
CAPN5,1854.42065789112,693.243055929363,697.938799252351
VASH1,455.735112748708,1057.1441851253,1355.22125403085
LTBP4,805.715171216734,2374.82802471104,1033.64113851954
GALNTL1,289.2997123775,991.188934954694,2057.77871622584
CENPF,898.510939834112,1273.17336147217,4.14399877347716
UXS1,1696.2190717562,0.568485763111445,650.622142785295
ERAP2,1668.42566471056,3.0072121404774e-16,1.04511426133633e-10
PRKAB2,1537.15870620755,1.89822308247358e-10,1585.07601956387
GSDMD,1131.62875401356,1919.76461377389,1.71966112308189e-15
STAT5A,863.201097879845,567.536202757593,277.371871020602
LTBP1,2234.24997268963,138.348729167256,204.905073167822
WASF3,852.771466058705,2261.98175695386,1552.34411311523
ETS2,627.707783963311,7.48248004962258e-14,787.559971803942
KREMEN1,1282.81153719335,532.750289848762,1161.45381916401
NFIC,2174.36792218186,1.82406752139452e-14,2883.56876374598
RASSF5,1334.35713293515,421.919149769854,0.0140650057768285
KIAA0895L,1.42914287093195e-13,4351.20198161155,483.661025743841
NAPB,332.315569945959,784.445798876249,2057.64543292458
TNFSF10,87.3861989201479,328.141239997319,1049.22267992441
COQ10A,675.872881318255,0.0264745025475233,770.993392283158
CADPS2,365.969435748755,9.02696740058186e-07,1737.13069814846
HRSP12,1152.48916164995,17.8726107060209,1544.24010897409
FAM129A,737.140940976478,1.66390194000943e-12,5.61511918051446e-10
HERC3,0.913880803910686,6.71314341952703e-14,2063.00720510348
TSPAN4,402.598713574365,1912.50379790575,1.39377691211787e-12
AIFM2,620.720199948204,1761.21402091491,1703.73467333037
GYPC,4.50308891931363e-15,2437.16645778612,6.50841290021659e-15
LIMA1,1113.56081561765,1.25537704571252e-13,849.182598888588
ACAA2,1454.39440709452,4.45021043644427,1.58587395111277e-13
TRIB1,1985.92764440619,4.72042839253415e-09,1170.97775511608
FAM43B,4.01784867537563e-05,2181.40536708419,1.46154188160438e-05
RHOBTB1,2863.86057013342,1426.71046718874,1153.2900590558
PRUNE2,7.53872537747006,4.90275489742599e-18,1404.31457594982
SLC4A8,1778.56621553065,4.18760259228103e-20,1376.22234408316
GLIPR2,0.380454443307526,1381.29448639735,484.158621551105
HES1,417.923059879052,1489.66995774556,326.251232588407
PPIL1,1.37295462136287,2.35029654288257e-07,1082.07899167475
SNHG7,1147.33868400443,2986.80670128826,1253.77070964506
TRIP6,1503.19731018434,604.069124965248,411.033596495551
ESM1,1491.36131226857,1028.51832328842,520.308127526744
TAPT1,1720.31398846635,1281.4571538087,1236.83946760909
SYBU,1228.44719356713,0.000215363630851255,1989.80022265757
NLGN2,1232.59973671987,2617.39779722833,514.967635333013
EML2,1476.95218387069,621.509478032215,1398.94453902373
SESN1,730.594821536737,2525.84943488964,744.779321938352
SPATS2L,423.243976160903,1478.22344066958,622.543437692135
CREM,893.213095830189,5148.3464939396,629.16150300092
PTPRE,1616.0432785184,0.0010890990257397,2477.89676541883
APPL2,925.360873998905,5.20592013153751e-07,1277.29717124219
LMF1,610.581701036795,3233.96592273847,9.85054988711203e-15
KPNA2,1098.97295542612,1048.86624197058,444.175370260925
PLA2G15,845.755284997741,556.612413194202,59.8303137097101
ATP6V0E2,1192.77294409522,6.9440244976247e-09,1344.07646069032
CCNB1,788.535335919764,1983.76687799931,940.766152840382
MAN2A1,978.35240391736,2.76832397592066e-20,1832.31962737599
HSD3B7,0.0667811674474208,96.0129072861516,1089.5886994996
JAK3,0.000589917763795117,638.19162188205,291.986753327536
CCDC86,2986.5764312971,0.502102136608469,909.061556841778
HEG1,603.864636446152,1394.80798809547,313.987721385491
BRD9,1069.09076464116,2110.48333759975,1632.4628846126
UBE2S,609.703554131969,2353.39052081591,448.939280587043
MTR,1944.37939930181,1023.41741205711,1377.71343535643
DDAH1,0.00338436136828296,2035.14503672196,1648.10818904374
ATP9A,2026.54538081808,1.51318464292745,1790.16072491525
FZD4,382.710006075049,123.415089789031,52.2098459468669
DDB2,1870.26535823298,579.621423711352,1.4178500329861
RAB20,3.57336131386021,953.262345108114,751.529232226126
PTGR1,1327.16042067247,380.175815099334,1437.62252594357
PLA2G16,256.021626165995,889.456640056975,297.366154769213
PSD4,427.139174989134,2263.9186599662,1442.86200359439
RPP25,7.3164433447267e-10,1635.93714198271,445.296693027546
H2AFX,502.601435383093,4007.38112521645,0.000466679110895142
EPOR,656.639588724563,482.610127240205,1894.94402860871
PPFIA3,937.236323600685,633.005254948094,1789.28695745226
KCMF1,889.551815843311,932.024169384558,1471.39217856158
LPHN2,805.675410406262,1342.55426695982,0.000461704632807137
BTG3,1426.6717422499,1411.80647929291,1289.7069921703
TCF3,1405.03432109565,2727.55850035192,758.810951596903
TAP2,500.84966093256,1.29955552545839e-10,967.940476374499
SNRPF,0.000255977154081615,4094.28516007467,435.298938627873
CCNC,1621.79459950191,0.705366690341524,1349.32517647963
PALMD,515.065567293796,883.144550859448,755.86552415322
TP53I11,0.0769943827517342,453.06660111253,798.321482179365
GPT2,1211.56146699488,547.334367991764,1671.53353168421
RMND5A,1025.71646758767,903.70240556013,1693.78831187363
KIAA0284,1522.88759921648,290.797843467173,2767.09405947223
EML4,1815.65636178234,2486.42578906209,0.00768175300609352
UST,2720.21522900866,844.316660433206,1629.97449037257
CBX7,1656.0130414618,6.13491422764019e-05,2215.50200663836
DOT1L,928.895452640836,2346.47173856303,969.325758069978
BHLHE41,1425.15994052114,3.84339399755539e-11,1465.80717384162
STX3,793.603827354057,0.0121004598755771,802.837479697045
FAM73B,634.553411948287,3316.61301144559,1484.19378020037
ST8SIA5,1343.67564380408,3580.82981541341,337.920523373105
VAMP5,1.34068177551801e-08,379.513676735067,0.348880482308998
STXBP2,1075.02763423932,1076.54907507086,0.0561615487882993
ASB13,1895.15527828551,1186.81811879095,2105.8668763074
TRIM2,1352.01625106777,384.852383387717,3121.17566879285
MPV17L2,582.356794221,2364.68139255704,1328.3725894083
SSBP4,898.205811863905,5062.77956452534,524.125287329926
PALM2-AKAP2,351.623285063325,3.99684731033779e-05,366.63338317569
PMVK,1010.16542069355,0.133099983342477,911.78901600938
SSBP3,1.06666978676433e-08,4672.79520302821,936.096324749826
MAPRE3,0.0134678367449947,0.024507685158164,440.670382191158
SNX10,2632.74727181046,0.961528861869907,1751.22438343358
EGFL7,1.09025532141155e-10,2250.18551473347,0.00214892645774079
MRPL55,1125.78373609068,2559.35700114309,0.734686165546565
NR1D2,3474.1027642199,384.405512167412,1092.87471072694
ADAM15,750.114911013361,737.414522416845,107.176590439135
DTX3,2233.46544987391,2536.81977846633,1129.67316705713
AMIGO2,615.214249076112,0.00178503394901178,1349.67060096675
CCNG2,372.172180877977,673.166696278825,1601.18768551683
LRRC8D,2692.84627104018,1055.98049549866,304.809058933022
CBWD1,902.161974255725,1820.47683764256,1623.71695199318
SNTB2,58.4847175800244,1643.17642348654,1210.90335995481
AGPAT5,1493.08461213884,0.317206501842798,717.715759446996
CHKA,546.06166139026,4808.80296402177,648.746662361208
APBB3,1116.46515366761,1513.3594806687,1801.17340861944
C8orf55,686.664523888049,4.21076947647199,734.867441507987
ZC3H3,740.417046094624,3990.25301490049,0.0195190475119956
TRMT1,1180.81065029538,4972.81418997492,844.243474067345
RAI14,1171.8573247822,706.758075161131,1339.67295699193
PTS,1379.6288368322,1012.14977563773,512.700492278398
AGTRAP,377.598174240163,37.1000493416458,537.549090084874
LUC7L,339.320807811265,4838.65101740381,460.669774761068
CLIP2,1555.14114698673,900.712637782346,1452.33053291382
CDK2AP2,911.939906530998,1513.40051576469,837.250506122409
SNED1,794.220434965944,4131.83036031287,981.149970550607
UNC119,579.783691565046,348.24829114639,1258.11781077833
USF1,1041.02102803131,1307.02462318905,1587.58775170789
TMEM63B,42.7090043547997,1.34171807492773,2411.66344082635
DNAJC15,324.596506499352,605.502680512555,1081.09009392691
NEURL1B,978.899303770366,901.043042950389,1338.13672863977
TRIM47,866.621266483466,1738.55825385732,1.21472235853127
ARHGAP12,2555.69584650936,1953.34157045148,1610.98976176136
ANTXR2,2259.18085600506,647.550670129332,1023.94872265867
TAF10,0.0938028367248242,3621.82365315895,2.08692429313965e-09
CDC25B,462.376209044234,1586.59797752136,317.150308337353
MOCS1,0.518291508202214,1006.97773820105,1907.9714017258
CAMK2D,1320.07096209876,11.9340961793067,1784.60188228171
