S8,S7,S5,S2,S6,S3
ROBO1,849.017470767205,118.078328789681,755.638583545889,1818.06697472124,3.15846564988516e-14,24.4167126079994
CHADL,0.00108717473199489,2154.39179054048,0.0536975298208724,1616.66693038375,221.372086514677,148.27886694483
S100A16,134.944352158065,1449.67936836628,2.329304512377,389.628373751455,1082.28558199209,1782.77002143445
NLRC5,16.4567871462729,0.0432527158580122,14.9588875513665,0.00011872109396467,3.4379346056114,17.9125952201031
DLG4,221.277543010934,791.964159378277,414.752579816609,0.272593078013558,329.51915256446,424.04786924429
COL11A1,0.000688753636652965,1224.16829023922,2.84520142489802e-08,2336.82705239546,0.0150488575083016,1.73836058740445e-11
RUNX3,1.56080626856149e-07,3.25408741581671e-10,1476.43304969067,1295.96600450143,1.0935181561905e-10,3.66237797035171e-14
SEMA5A,569.503665183248,6.45228343266718e-06,0.710563699801504,1076.2554525653,1351.27339282502,0.000243250182825009
RAPGEF3,899.899797466202,1441.12033329209,1150.59312466337,1175.74175914645,8.2687063034124e-13,2.4892843651782e-13
PDE1B,570.209196579237,1929.7982215425,0.058485798307124,4.95875122297672e-14,221.823943322659,484.119033796786
PRODH,1.02142564087572e-11,1426.76251855512,0.653581509049702,1190.09275294129,51.6214298277756,0.693994697452958
CADM1,19.8798474702262,83.7963705660798,0.0396792497454475,3.76061417887963e-09,398.379062512616,635.4893427274
SLC38A1,1284.98315619763,227.308342298349,9.10166868307615e-08,5.98747255034484,4.05953457926165e-13,1.46204385433391e-08
SATB1,1382.71981655805,737.044426614932,1.77501935482634,2074.95427110411,1.21248943333642e-11,1.18589121267784e-08
LRRC4B,302.443251681476,2577.59617060332,586.45424510746,0.0008063545014744,4.27101740265692,431.544563240799
CPN1,962.420564339756,522.488315103201,652.506581822158,578.490229983321,222.70694865987,223.163258962324
ANK2,457.782759689065,209.615963030228,406.430323410858,157.678914548086,2.59726723472051,798.417365506645
ATP6V0A4,5.36459909361887e-05,370.830627287799,1.41787021097726e-07,568.619224627364,1622.37389567283,1.93900546349683e-09
KNDC1,0.000103713548516634,0.489712975912807,392.661194879459,1097.59002853971,891.955348990321,20.4252929075293
OGDHL,1082.72139853566,1290.40710828505,802.926116585387,2.60795629454584,16.8504517602666,59.7149872891768
CELF2,124.491223518334,8.23388246484655e-07,0.00393805772113736,4.73250175090517,1266.68716948344,870.915397297056
