S6,S5,S4,S2,S7
FBXO32,233.788771140657,796.342088713083,777.360434851761,434.184884074067,1392.96336009581
TET3,1265.64936393214,0.000352994059966651,1156.59081496807,543.545181699306,228.270734333354
BDP1,964.522390651351,1.09601608207869e-08,1277.81411947383,520.761532967746,219.252297045212
TOP1MT,1052.91246046194,1907.67238388293,19.9282237949188,342.34534296007,246.711428745765
TTLL3,948.246369189941,1202.4008149696,1.8662815350739,346.451924640033,227.855477679916
ST3GAL4,594.335800834389,822.344951696844,167.213112092887,990.127628655702,1135.22877498475
NEURL1B,353.015351939798,148.340653153625,456.215465018038,417.197516698751,669.658986924672
MAN1A2,446.970058028921,1.23025117581005e-11,1232.70875247832,837.050619088643,147.35305572435
HINT2,411.585398721145,2850.92072788594,96.9028137414022,597.141946705845,878.4477774036
ATR,862.085139143526,0.0183171538846595,1173.1991752993,556.10482279209,188.003766572395
CPNE2,299.963244152192,820.068037455967,1293.96519971683,0.0119635348454601,257.730442251883
ZNF580,530.538597242428,2712.567677086,95.4851594250783,387.884272741593,705.650429131274
PPM1K,324.182283154238,504.310335827582,644.579244487401,1488.66695472966,2330.53183581126
RASSF8,803.849947205887,3.75847919866015e-11,899.621455011071,560.344340855416,396.690767845701
BMF,992.127420530672,503.466759762626,532.171526935602,196.934968706791,63.7473710891229
TRMT1,922.553995750901,2681.44032489523,234.210853456005,448.617424135851,948.273205248246
MORC3,681.354419566032,1.7696190884123e-06,712.538661732745,634.878013755139,281.87984898799
C14orf159,245.900606031238,738.766299821072,661.848628048522,241.130002905807,1643.8173091047
FAM134B,1098.98245161946,213.520830770667,630.348557491195,626.120022638714,2716.41041287348
TNFSF13,295.466229760832,795.218427575733,1075.08517141887,823.321286163974,257.952711019747
PARG,831.74167694757,218.468198713146,1247.94366170535,102.586537006572,313.933216251317
ZNF737,788.590076685702,0.0325049823978417,974.32054775507,767.384195164105,151.900414999688
ZNF117,1167.78424272917,9.40287737431067,566.193698502852,689.875114480142,127.1560642477
JMJD7-PLA2G4B,409.191576421764,2262.87617720711,662.137584650762,357.116411707618,287.008807655785
NBEA,629.370922339909,1.74472610150968e-07,1186.54800493692,271.527872718156,88.6876835056385
ABHD14A,214.308671251927,2224.32184583258,125.991701637032,824.231720289037,1045.20933524628
SYNGR1,429.252711184829,787.428025904823,109.880436230209,905.611717440043,179.177707739987
NCRNA00219,761.527189066753,2445.60675541406,203.745207690126,413.621111743186,578.15595137311
ADRB2,784.836601171737,239.15383466433,726.926099209073,526.962774108792,603.938291699449
STXBP1,668.137664608244,116.864616864917,1281.22115031369,228.557611606146,349.805397047598
PDP1,1204.68181470902,11.0145286625134,1025.71994099182,340.216517573667,109.87668893955
IGSF3,1050.55864045364,0.00132168384930969,957.136839056335,603.722861060029,20.4853295933747
SEC23A,519.083737561988,0.000378800485716371,712.518870806309,388.716654150254,968.293712778837
CCM2,700.15223194348,2405.96222565762,18.3316119441788,503.93687324425,1032.90469612086
FMNL2,695.233366566371,0.0235538311685304,1190.91645379746,200.988695100357,167.296499649752
SERF1A,960.199391627386,1588.22187729643,736.746503251327,451.015937067253,665.883731465773
TEF,586.529748279107,730.973510014899,607.039911504953,409.208875298899,859.833440365453
APBB1,320.989742227083,1302.1858510692,614.128232961681,208.240509853782,1003.6726428149
SLC19A2,1350.32901431769,26.9437894961912,727.854508682746,552.052038572001,1173.9268177896
PHACTR2,262.825304897663,0.0173968281993286,953.661311860875,879.391277554771,230.143442864685
VOPP1,775.652960582247,1408.11738379434,195.479134192837,367.711065222347,663.878294942586
REEP3,903.84703875326,37.8335205940032,1054.72181161778,987.620455402013,424.420433570195
C10orf137,1092.9984181181,486.585892969825,767.440434399785,560.42381549331,167.946202230143
RIPK2,1342.17870451781,396.296477460773,264.937898503602,965.161165424094,473.732572145057
MVK,346.89932670882,1847.56427052687,340.430399367778,1012.25262723148,570.010279926022
SHB,0.483020093751204,1245.39639735189,689.529318543958,74.6019825929953,873.840600927026
BTAF1,949.08042761323,7.56936462849168e-08,954.575556107768,766.749875928937,177.943690457813
FRMD4B,782.488902824265,1.09649077187646e-05,848.542586888609,980.059876262969,138.638405768022
CELSR1,263.07311386555,1.31769161343198e-05,773.569805767244,828.5415034825,0.000768857533355261
DOCK4,924.683173427153,8.22159479879335e-07,630.371291995521,883.88688482943,586.269934587694
NUDT22,459.338978078371,2810.59190345158,381.307695276696,654.415554956003,716.793895156106
TRMT61A,610.274841264452,2879.79403764557,293.062836441389,464.803465154496,1078.25807285256
FLJ45340,1015.4828149823,138.129175863759,618.709112553915,557.273048116127,430.166183639395
PGCP,560.24642740636,77.1740252000816,691.882641601037,620.41824975421,309.908002247158
SMYD2,1048.97904523744,544.254099645401,493.011288454695,651.470327023655,349.486521995288
