S8,S3,S5,S7,S1,S9,S2,ITTH
TCGA.IR.A3LK.01,0.390769882014309,8.87820373196795e-05,0.0559733688945293,0.0938565466328025,0.000413283059914201,0.305835562107351,0.153062575253775,0.72165101245305
TCGA.EA.A3HQ.01,0.133651289295259,0.0113317679008603,0.175986104704113,2.62039521463512e-06,1.60450470412935e-06,0.679024932972599,1.68022724995065e-06,0.45655743848535
TCGA.C5.A1MK.01,0.0735128369826983,1.66706159578757e-05,2.20630871851001e-05,0.0490077672381702,0.00750310144483654,0.869926657011709,1.09036194433288e-05,0.256004018581888
TCGA.C5.A7X3.01,0.0974529098144697,0.000388332335350583,0.257137686460636,0.092437402918058,0.0189798409655767,0.0294897049577248,0.504114122548184,0.680274303624181
TCGA.VS.A8QF.01,0.0731339693767212,0.0948686963533185,0.235068457485954,0.0656296688564747,0.00124693288445852,0.465364772239779,0.0646875028032936,0.758136572886502
TCGA.EK.A2IP.01,0.157369962271235,0.0141811803153553,0.00859678144111582,0.0788042552417301,9.31640886694643e-05,0.424484066820125,0.316470589821768,0.678948624589079
TCGA.EK.A2GZ.01,5.8564615662699e-07,0.0379373064491493,7.23071478761512e-07,0.0226763341893796,0.00949303710869421,0.858267458683701,0.0716245548514404,0.295089820725572
TCGA.EK.A2PM.01,2.87591912222631e-05,0.311534466490799,0.497018670208422,0.0306495174173099,7.78547949065417e-05,0.143588074948245,0.0171026569490958,0.599677960886136
TCGA.ZJ.AAXF.01,0.136648031614475,8.52583399346426e-06,0.270145654759009,0.0358573770863027,8.04035403100623e-05,0.557254522584466,5.48458144393821e-06,0.550720170190417
TCGA.EK.A2RK.01,1.27509684752386e-07,0.0765310169152766,0.325868765496112,0.160124571212438,1.5294121444548e-06,0.437471499643922,2.48981042153855e-06,0.625476554851784
TCGA.JX.A5QV.01,0.116636725422582,0.0375366198124882,0.0131971509304712,0.0877069758772132,0.0109937581136883,0.678693385866426,0.0552353839771306,0.574028390435904
TCGA.JW.A69B.01,0.83975749810275,0.0198207640118343,1.41644096438805e-06,0.0688664857019468,0.0714447227059239,9.70761423972958e-05,1.2036894183111e-05,0.307422160165572
TCGA.EA.A44S.01,3.59850060721508e-07,0.0265170741809592,0.0967842028183584,0.037952540994399,3.17503104448392e-06,0.838739162627319,3.48449785915106e-06,0.305265054060298
TCGA.FU.A3YQ.01,0.0787104701988001,0.000170614113164541,0.0315657045729019,7.21225026937829e-05,0.0342740614188061,0.814730012345367,0.0404770148482667,0.371906245579735
TCGA.JW.A852.01,6.67492738500204e-06,0.389877614559205,0.0140326050317087,0.33649527260196,7.54645593826776e-05,0.25751832358475,0.00199404473560829,0.594150587996037
TCGA.VS.A9UR.01,0.835416890777665,4.78957850666626e-07,0.0480979273209719,0.0267563386229203,0.0136592433155275,4.42174025027319e-06,0.0760646992648145,0.332866075653179
TCGA.FU.A3WB.01,0.22530439552054,0.0129568466633441,0.318844170059827,0.0120815441779998,0.00263909510461941,0.401654516980296,0.0265194314933733,0.662003076989383
TCGA.C5.A2LZ.01,0.181415488968367,0.00880220160973585,0.111574355935516,0.0148150457517316,6.73843706283198e-06,0.683377624086226,8.54521136073638e-06,0.47215336202292
TCGA.EA.A5FO.01,0.445373238805104,0.0331099318446098,0.221863967659639,0.00820694927601125,5.37416420591118e-05,0.257085945445387,0.0343062253271895,0.67422567897813
TCGA.ZJ.AB0I.01,0.0620725094179249,9.08259172252431e-06,3.87391830669546e-06,0.0386694703112831,6.6269833048148e-06,0.387522410553188,0.511716026224269,0.518393452279278
TCGA.EA.A3QD.01,0.124179930835944,0.0139938717880611,0.496362994924115,0.0974572971318629,0.000465366948593891,0.267483993406168,5.65449652552524e-05,0.642489991507984
TCGA.Q1.A6DT.01,3.85397200188188e-06,0.00628783528820003,0.318249600319463,0.00740687636513028,1.27890262370294e-05,0.324820575489279,0.343218469539689,0.598721473146708
